response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_black,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,65 and older,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.9632,0.6568,0.2303,0.6623,2018-10-06 16:49:25
Rep,50 to 64,High school,White,Female,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,45 to 64,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Landline,1,0.7666,2.2958,2.2987,2.3843,2018-10-06 16:52:52
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,18 to 29,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,Rest,50 to 85 percent,Landline,1,0.7275,0.8005,0.592,0.8383,2018-10-06 16:54:40
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,Black,Female,Black,Don't know,Disapp.,Check,Don't know,Dems. take House,Don't know,Favorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Black,Rest,85 percent or higher,Landline,1,0.9248,0.4186,0.1514,0.4237,2018-10-06 16:55:07
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,50 to 85 percent,Landline,1,0.7391,0.9327,0.6022,0.9743,2018-10-06 17:09:36
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,Black,Female,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,45 to 64,[DO NOT READ] Don't know/Refused,Democratic,Female,Almost certain,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,50 to 64,Black,Rest,85 percent or higher,Landline,0.4444,0.9181,0.946,0.4056,0.9131,2018-10-06 17:13:21
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.7233,0.5443,0.2973,0.5705,2018-10-06 17:14:33
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Guilford,85 percent or higher,Landline,1,0.978,0.3993,0.1708,0.4024,2018-10-06 17:21:28
Rep,65 and older,High school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,disagree,65 and older,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9209,1.6061,1.1809,1.6026,2018-10-06 17:27:10
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Female,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,65 and older,[DO NOT READ] Don't know/Refused,Republican,Female,[DO NOT READ] Don't know/Refused,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,65 and older,White,Guilford,Less than 50 percent,Landline,0.4444,0.4465,0.969,1.2786,0.5765,2018-10-06 17:31:11
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Landline,1,0.9515,1.1479,0.6983,1.1586,2018-10-06 17:31:47
Rep,65 and older,Some college or trade school,White,Female,White,Don't know,Disapp.,Support,Don't know,Don't know,Don't know,Favorable,Do not believe,Don't know,65 and older,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9482,0.8412,0.4839,0.8401,2018-10-06 17:35:41
Dem,65 and older,Graduate or Professional Degree,Black,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Favorable,Don't know,agree,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),Nonwhite,65 and older,Black,Guilford,85 percent or higher,Landline,1,0.947,0.3275,0.1166,0.3307,2018-10-06 17:36:35
Rep,65 and older,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Rest,Less than 50 percent,Landline,1,0.4109,0.6884,0.936,0.8012,2018-10-06 17:36:44
Und,50 to 64,Bachelors' degree,Black,Female,Black,oppose,Disapp.,Check,oppose,Dems. take House,Unfavorable,Unfavorable,Believe,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Black,Guilford,50 to 85 percent,Landline,1,0.8034,0.7757,0.2827,0.79990000000000006,2018-10-06 17:42:35
Rep,35 to 49,Some college or trade school,White,Male,White,support,Don't know,Don't know,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Guilford,50 to 85 percent,Landline,1,0.7758,1.2566,0.6984,1.3026,2018-10-06 17:43:38
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Female,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,65 and older,[DO NOT READ] Don't know/Refused,Republican,Female,[DO NOT READ] Don't know/Refused,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,65 and older,White,Rest,Less than 50 percent,Landline,0.4444,0.2632,0.9315,2.3062,0.5037,2018-10-06 17:50:29
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Support,Don't know,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.971,0.3838,0.1827,0.3869,2018-10-06 17:50:47
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Don't know,Don't know,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Guilford,85 percent or higher,Landline,1,0.9685,0.4199,0.1494,0.4233,2018-10-06 17:53:29
Dem,65 and older,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,Guilford,85 percent or higher,Cell,1,0.982,0.4092,0.1258,0.4101,2018-10-06 17:53:29
Rep,18 to 34,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Rest,85 percent or higher,Cell,1,0.9519,1.305,0.9476,1.3171,2018-10-06 17:55:08
Dem,65 and older,Some college or trade school,Black,Male,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Some College Educ.,Other,Male,Almost certain,Democrat,Nonwhite,65 and older,Black,Rest,85 percent or higher,Landline,1,0.9609,0.7128,0.2884,0.7189,2018-10-06 17:56:20
Dem,35 to 49,Some college or trade school,Black,Female,Other,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),Nonwhite,35 to 49,Black,Rest,50 to 85 percent,Cell,1,0.6168,0.9423,0.6958,1.0147,2018-10-06 17:59:11
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Guilford,50 to 85 percent,Cell,1,0.538,1.0022,0.7198,1.0426,2018-10-06 17:59:29
Dem,35 to 49,High school,Black,Male,Black,support,Disapp.,Check,support,Reps. keep House,Don't know,Don't know,Believe,agree,45 to 64,High School Grad. or Less,Democratic,Male,Somewhat likely,Independent (No party),Nonwhite,35 to 49,Black,Guilford,Less than 50 percent,Cell,0.6667,0.2878,1.8635,3.5938,1.3672,2018-10-06 17:59:38
Dem,65 and older,High school,White,Female,White,support,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Don't know,agree,65 and older,High School Grad. or Less,Other,Female,Very likely,[DO NOT READ] Refused,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Landline,0.8889,0.6012,1.6825,2.0079,1.6752,2018-10-06 17:59:38
Rep,65 and older,High school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Unfavorable,Do not believe,disagree,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.8623,1.5652,1.0572,1.5978,2018-10-06 18:00:32
Dem,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,support,Reps. keep House,Favorable,Unfavorable,Do not believe,agree,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9104,0.8564,0.4626,0.8545,2018-10-06 18:00:50
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9475,0.8412,0.4842,0.8494,2018-10-06 18:07:07
Rep,35 to 49,High school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,30 to 44,High School Grad. or Less,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Guilford,85 percent or higher,Cell,1,0.9302,2.1704,1.6169,2.1953,2018-10-06 18:08:46
Und,35 to 49,Some college or trade school,White,Female,White,support,Approve,Check,oppose,Don't know,Don't know,Don't know,Do not believe,disagree,30 to 44,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Guilford,Less than 50 percent,Landline,1,0.4859,1.2034,1.6402,1.3546,2018-10-06 18:11:37
Dem,50 to 64,High school,Black,Female,Black,support,Disapp.,Check,support,Dems. take House,Favorable,Favorable,Don't know,agree,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Black,Rest,85 percent or higher,Landline,1,0.9811,1.7209,0.9409,1.734,2018-10-06 18:12:58
Dem,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,disagree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Landline,1,0.8305,0.8901,0.4348,0.9134,2018-10-06 18:15:04
Dem,65 and older,High school,White,Male,White,support,Don't know,Check,Don't know,Dems. take House,Favorable,Unfavorable,Don't know,agree,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Landline,1,0.8431,1.7242,1.0322,1.7656,2018-10-06 18:17:01
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,Black,Female,Black,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,Black,Guilford,85 percent or higher,Landline,1,0.9151,0.4499,0.1353,0.4558,2018-10-06 18:17:29
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,Guilford,85 percent or higher,Landline,1,0.9732,0.3961,0.1349,0.3965,2018-10-06 18:17:38
Dem,65 and older,High school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Guilford,85 percent or higher,Landline,1,0.8854,1.6283,0.9648,1.6566,2018-10-06 18:18:23
Rep,50 to 64,Graduate or Professional Degree,Unknown,Female,White,support,Approve,Support,support,Reps. keep House,Don't know,Unfavorable,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,Unknown,Rest,85 percent or higher,Cell,1,0.9146,0.7362,0.6708,0.7345,2018-10-06 18:18:32
Dem,65 and older,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,4-year College Grad.,Other,Female,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,Guilford,85 percent or higher,Landline,1,0.9889,0.6668,0.2894,0.6695,2018-10-06 18:18:41
Rep,35 to 49,Bachelors' degree,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Guilford,50 to 85 percent,Cell,1,0.6466,0.9269,0.5885,0.99,2018-10-06 18:20:38
Dem,65 and older,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.8709,0.6568,0.2533,0.6696,2018-10-06 18:21:59
Dem,50 to 64,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Unfavorable,Unfavorable,Don't know,disagree,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Guilford,85 percent or higher,Landline,1,0.8985,1.202,0.5439,1.2206,2018-10-06 18:22:44
Dem,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,Don't know,Don't know,Support,support,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,Some College Educ.,Other,Female,Not at all likely,Independent (No party),Nonwhite,35 to 49,Other Non-White,Guilford,Less than 50 percent,Cell,0,0.4071,1.2479,3.1279,0.3447,2018-10-06 18:22:44
Dem,50 to 64,Some college or trade school,Black,Female,Black,oppose,Disapp.,Check,oppose,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,Some College Educ.,Other,Female,Almost certain,Democrat,Nonwhite,50 to 64,Black,Rest,50 to 85 percent,Landline,1,0.8364,0.9864,0.5646,1.0112,2018-10-06 18:24:32
Dem,35 to 49,Some college or trade school,White,Female,White,Don't know,Disapp.,Don't know,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,White,Rest,Less than 50 percent,Cell,1,0.3493,1.1273,2.0379,1.3573,2018-10-06 18:26:20
Dem,18 to 34,Some college or trade school,Black,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,disagree,18 to 29,Some College Educ.,Other,Female,Not very likely,Independent (No party),Nonwhite,18 to 34,Black,Rest,Less than 50 percent,Landline,0,0.2269,1.4351,5.8009,0.4269,2018-10-06 18:30:23
Dem,35 to 49,Some college or trade school,Unknown,Male,White,oppose,Don't know,Check,support,Dems. take House,Don't know,Unfavorable,Don't know,agree,30 to 44,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,Unknown,Rest,85 percent or higher,Landline,1,0.9001,1.5639,1.7018,1.5604,2018-10-06 18:30:41
Dem,35 to 49,Bachelors' degree,Black,Male,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Democrat,Nonwhite,35 to 49,Black,Guilford,Less than 50 percent,Cell,1,0.4669,0.7571,0.5616,0.8589,2018-10-06 18:30:50
Rep,18 to 34,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,18 to 29,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,Rest,50 to 85 percent,Landline,0.7778,0.5636,1.8597,2.2762,1.9199,2018-10-06 18:31:22
Dem,[DO NOT READ] Refused,[DO NOT READ] Refused,Black,Male,[DO NOT READ] Don't know/Refused,oppose,Disapp.,Check,oppose,Dems. take House,Don't know,Don't know,Believe,agree,65 and older,[DO NOT READ] Don't know/Refused,Democratic,Male,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,65 and older,Black,Rest,50 to 85 percent,Landline,0.6667,0.7255,0.7775,0.3106,0.7656,2018-10-06 18:33:55
Dem,35 to 49,Some college or trade school,Hispanic,Male,Other,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,30 to 44,Some College Educ.,Other,Male,Almost certain,or as a member of another political party,Nonwhite,35 to 49,Other Non-White,Guilford,Less than 50 percent,Cell,1,0.3188,1.2889,3.7255,1.5827,2018-10-06 18:35:25
Rep,18 to 34,Bachelors' degree,White,Male,White,Don't know,Approve,Support,support,Reps. keep House,Don't know,Don't know,Don't know,Don't know,30 to 44,4-year College Grad.,Other,Male,Not very likely,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Rest,50 to 85 percent,Cell,0.3333,0.7232,1.3918,1.2703,0.8659,2018-10-06 18:39:10
Dem,65 and older,Graduate or Professional Degree,Unknown,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",65 and older,Unknown,Guilford,85 percent or higher,Cell,1,0.8531,0.5752,0.337,0.588,2018-10-06 18:40:49
Dem,50 to 64,High school,Hispanic,Male,Hispanic,support,Approve,Support,support,Dems. take House,Favorable,Don't know,Do not believe,agree,45 to 64,High School Grad. or Less,Democratic,Male,Not very likely,Democrat,Nonwhite,50 to 64,Other Non-White,Rest,Less than 50 percent,Cell,0.5556,0.356,2.413,7.8653,1.343,2018-10-06 18:41:16
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,support,Approve,Don't know,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,30 to 44,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Rest,85 percent or higher,Landline,1,0.9593,0.8354,0.4187,0.8427,2018-10-06 18:41:16
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Rest,Less than 50 percent,Cell,1,0.2298,1.1801,3.3824,1.5597,2018-10-06 18:43:31
Rep,65 and older,Bachelors' degree,Unknown,Female,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Unknown,Rest,50 to 85 percent,Landline,1,0.6848,1.3112,1.6068,1.3868,2018-10-06 18:43:58
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Favorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Guilford,85 percent or higher,Cell,1,0.9848,0.3961,0.1334,0.3992,2018-10-06 18:49:54
Und,50 to 64,High school,Black,Female,Black,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,High School Grad. or Less,Other,Female,Almost certain,Democrat,Nonwhite,50 to 64,Black,Rest,50 to 85 percent,Landline,1,0.5456,1.8499,2.2349,2.0369,2018-10-06 18:52:09
Dem,65 and older,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Don't know,support,Dems. take House,Don't know,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.9034,0.4036,0.1692,0.4027,2018-10-06 18:52:27
Dem,35 to 49,High school,Black,Male,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,High School Grad. or Less,Democratic,Male,Very likely,Democrat,Nonwhite,35 to 49,Black,Guilford,Less than 50 percent,Cell,1,0.4427,1.8635,2.341,1.9868,2018-10-06 18:53:48
Dem,65 and older,Graduate or Professional Degree,White,Female,White,support,Disapp.,Check,oppose,Reps. keep House,Favorable,Unfavorable,Don't know,agree,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Guilford,Less than 50 percent,Cell,1,0.3193,0.4288,0.6392,0.5264,2018-10-06 18:55:09
Dem,65 and older,Graduate or Professional Degree,Black,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,Black,Guilford,50 to 85 percent,Cell,1,0.7949,0.3466,0.1099,0.3579,2018-10-06 19:05:45
Und,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,oppose,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,4-year College Grad.,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Rest,50 to 85 percent,Cell,1,0.5593,0.8752,0.7884,0.9593,2018-10-06 19:19:51
Und,[DO NOT READ] Refused,Some college or trade school,Black,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 34,Black,Guilford,Less than 50 percent,Cell,0.7778,0.394,1.4813,2.4066,1.6,2018-10-06 19:23:00
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,Less than 50 percent,Cell,1,0.2955,1.211,3.1433,1.512,2018-10-06 19:28:06
Dem,18 to 34,Graduate or Professional Degree,Black,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 34,Black,Guilford,50 to 85 percent,Cell,1,0.8333,0.6832,0.3134,0.7007,2018-10-06 19:30:57
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.7937,1.2644,0.7968,1.3062,2018-10-06 19:30:57
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Cell,1,0.9803,0.8689,0.4383,0.8756,2018-10-06 19:32:50
Dem,[DO NOT READ] Refused,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Dems. take House,Unfavorable,Unfavorable,Do not believe,agree,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Guilford,50 to 85 percent,Cell,1,0.7947,1.2566,0.6821,1.2979,2018-10-06 19:35:41
Rep,35 to 49,Some college or trade school,White,Male,Hispanic,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Don't know,agree,30 to 44,Some College Educ.,Republican,Male,Very likely,Republican,Nonwhite,35 to 49,White,Rest,Less than 50 percent,Cell,1,0.219,1.1948,3.613,1.4222,2018-10-06 19:36:53
Dem,50 to 64,Bachelors' degree,White,Male,White,oppose,Don't know,Check,oppose,Don't know,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Republican,Male,Somewhat likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,50 to 85 percent,Cell,0.5556,0.8174,0.9634,0.5104,0.8072,2018-10-06 19:38:05
Dem,50 to 64,High school,Black,Male,Black,support,Disapp.,Check,oppose,Dems. take House,Unfavorable,Don't know,Don't know,agree,45 to 64,High School Grad. or Less,Democratic,Female,Somewhat likely,Democrat,Nonwhite,50 to 64,Black,Guilford,50 to 85 percent,Cell,0.4444,0.8365,1.9093,1.054,1.5631,2018-10-06 19:40:20
Und,18 to 34,Graduate or Professional Degree,White,Male,White,support,Approve,Check,support,Reps. keep House,Don't know,Favorable,Don't know,agree,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Rest,50 to 85 percent,Cell,0.5556,0.7808,0.8334,0.6693,0.8018,2018-10-06 19:43:02
Und,18 to 34,Bachelors' degree,Black,Female,Black,oppose,Disapp.,Don't know,oppose,Dems. take House,Don't know,Don't know,Believe,disagree,18 to 29,4-year College Grad.,Democratic,Female,Somewhat likely,Democrat,Nonwhite,18 to 34,Black,Guilford,50 to 85 percent,Cell,0.8889,0.6524,1.1409,0.6933,1.0106,2018-10-06 19:43:02
Dem,18 to 34,Some college or trade school,Black,Female,Black,support,Disapp.,Check,support,Dems. take House,Favorable,Favorable,Believe,agree,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 34,Black,Guilford,85 percent or higher,Cell,1,0.871,1.4041,0.776,1.4315,2018-10-06 19:43:11
Dem,65 and older,Some college or trade school,White,Male,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Don't know,Believe,agree,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Guilford,85 percent or higher,Cell,1,0.9834,0.8968,0.3177,0.9037,2018-10-06 19:51:33
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Guilford,85 percent or higher,Cell,1,0.9782,0.9203,0.3787,0.9274,2018-10-06 19:54:15
