response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedc,educ3,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,65 and older,Bachelors' degree,Unknown,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,4-year College Grad.,Other,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,4-year College Grad.,Unknown,Phoenix,Less than 50 percent,Cell,1,0.4412,1.0525,1.3284,1.2008,2018-10-13 18:47:42
Rep,65 and older,Graduate or Professional Degree,Hispanic,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Democratic,Male,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,Postgraduate Degree,Non-White,Rest,Less than 50 percent,Cell,1,0.1416,0.5586,2.8577,0.716,2018-10-13 18:50:22
Rep,65 and older,Graduate or Professional Degree,Unknown,Male,White,Approve,Reps. keep House,Don't know,Unfavorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Postgraduate Degree,Unknown,Rest,85 percent or higher,Cell,1,0.965,0.6208,0.3434,0.6225,2018-10-13 18:51:16
Rep,[DO NOT READ] Refused,Bachelors' degree,Unknown,Male,[DO NOT READ] Don't know/Refused,Disapp.,Don't know,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,65 and older,4-year College Grad.,Unknown,Rest of Maricopa,85 percent or higher,Landline,1,0.9958,0.9043,0.6524,0.9069,2018-10-13 18:55:28
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Rest,50 to 85 percent,Cell,1,0.8344,1.1136,0.9863,1.1357,2018-10-13 19:00:41
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Rest,85 percent or higher,Landline,1,0.965,1.0839,0.7624,1.0869,2018-10-13 19:00:59
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,4-year College Grad.,White,Rest,85 percent or higher,Landline,1,0.965,1.1089,0.7859,1.1119,2018-10-13 19:01:46
Und,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Reps. keep House,Don't know,Don't know,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Rest,85 percent or higher,Landline,0.8889,0.965,0.7862,0.5113,0.7851,2018-10-13 19:04:53
Und,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Phoenix,Less than 50 percent,Landline,1,0.36,1.2192,2.4463,1.4506,2018-10-13 19:05:29
Dem,35 to 49,Some college or trade school,Unknown,Female,White,Approve,Reps. keep House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Very likely,Republican,"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,Unknown,Rest,Less than 50 percent,Cell,1,0.49370000000000003,0.8192,1.1659,0.8564,2018-10-13 19:05:38
Dem,18 to 34,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Don't know,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 39,Postgraduate Degree,Non-White,Phoenix,50 to 85 percent,Cell,1,0.7066,0.8627,0.7828,0.9027,2018-10-13 19:07:53
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,4-year College Grad.,White,Rest,Less than 50 percent,Landline,1,0.4093,1.0492,1.9046,1.2154,2018-10-13 19:11:02
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Don't know,Favorable,30 to 44,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",18 to 39,Postgraduate Degree,White,Phoenix,50 to 85 percent,Cell,1,0.7542,1.1389,0.8872,1.1792,2018-10-13 19:18:00
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Rest,85 percent or higher,Cell,1,0.965,0.7931,0.5,0.7952,2018-10-13 19:18:00
Dem,50 to 64,Bachelors' degree,Unknown,Male,White,Disapp.,Don't know,Don't know,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",40 to 64,4-year College Grad.,Unknown,Phoenix,85 percent or higher,Cell,1,0.9417,0.8967,0.4729,0.9009,2018-10-13 19:18:18
Rep,65 and older,Some college or trade school,Unknown,Female,White,Approve,Reps. keep House,Don't know,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",65 and older,No 4-year College Degree,Unknown,Rest,50 to 85 percent,Cell,0.6667,0.7559,0.9234,0.7546,0.7741,2018-10-13 19:19:03
Rep,50 to 64,Bachelors' degree,Unknown,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,4-year College Grad.,Unknown,Rest,85 percent or higher,Cell,1,0.965,0.9092,0.5448,0.9117,2018-10-13 19:25:57
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Rest,85 percent or higher,Landline,1,0.906,0.7931,0.5325,0.8001,2018-10-13 19:30:54
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Rest,85 percent or higher,Landline,1,0.965,1.0776,0.844,1.0805,2018-10-13 19:33:51
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Other,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,4-year College Grad.,White,Rest,85 percent or higher,Landline,1,0.9583,1.1186,0.7739,1.1222,2018-10-13 19:42:42
Rep,50 to 64,Bachelors' degree,Unknown,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,4-year College Grad.,Unknown,Rest,85 percent or higher,Cell,1,0.9566,0.9092,0.5496,0.9123,2018-10-13 19:43:27
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Phoenix,85 percent or higher,Landline,1,0.965,0.8236,0.4608,0.8258,2018-10-13 19:48:42
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,4-year College Grad.,White,Rest,85 percent or higher,Landline,1,0.932,1.1089,0.8138,1.1152,2018-10-13 19:50:12
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Rest,85 percent or higher,Cell,1,0.9478,0.6887,0.4459,0.6915,2018-10-13 19:51:06
Und,50 to 64,Some college or trade school,White,Female,Hispanic,Disapp.,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,Nonwhite,40 to 64,No 4-year College Degree,White,Phoenix,Less than 50 percent,Cell,1,0.0953,1.1814,5.8243,2.1741,2018-10-13 19:52:54
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Rest,85 percent or higher,Cell,1,0.965,1.0204,0.7164,1.0232,2018-10-13 19:53:30
Rep,50 to 64,Some college or trade school,White,Female,White,Disapp.,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,Phoenix,Less than 50 percent,Landline,1,0.305,1.1814,2.8645,1.4568,2018-10-13 19:54:51
Und,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Don't know,Don't know,Don't know,45 to 64,4-year College Grad.,Other,Female,Not at all likely,or as a member of another political party,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Rest,50 to 85 percent,Cell,0,0.8315,1.2003,0.9303,0.6046,2018-10-13 19:55:00
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,Phoenix,50 to 85 percent,Cell,1,0.5925,1.3017,1.4177,1.4041,2018-10-13 19:56:57
Dem,65 and older,Graduate or Professional Degree,White,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),Nonwhite,65 and older,Postgraduate Degree,White,Phoenix,85 percent or higher,Landline,1,0.965,0.8331,0.4751,0.8285,2018-10-13 19:58:45
Rep,65 and older,Some college or trade school,White,Female,White,Disapp.,Don't know,Don't know,Favorable,65 and older,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Phoenix,85 percent or higher,Cell,1,0.9354,1.2237,0.8419,1.2303,2018-10-13 20:03:22
Und,50 to 64,Bachelors' degree,White,Female,White,Don't know,Don't know,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Female,Not at all likely,Independent (No party),"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Rest,85 percent or higher,Cell,0,0.965,1.0839,0.7624,0.8165,2018-10-13 20:04:16
Und,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,High School Grad. or Less,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Phoenix,85 percent or higher,Cell,0.6667,0.965,1.0627,0.7148,1.038,2018-10-13 20:05:28
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Rest,85 percent or higher,Landline,1,0.965,0.7466,0.4698,0.7486,2018-10-13 20:08:46
Rep,50 to 64,Some college or trade school,White,Female,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,[DO NOT READ] Don't know/Refused,40 to 64,No 4-year College Degree,White,Phoenix,85 percent or higher,Cell,1,0.8576,1.1858,0.9108,1.2047,2018-10-13 20:11:01
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Phoenix,85 percent or higher,Cell,1,0.965,0.8651,0.4904,0.8675,2018-10-13 20:12:31
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Rest,85 percent or higher,Cell,1,0.965,1.0233,0.7755,1.0261,2018-10-13 20:12:40
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Rest,50 to 85 percent,Cell,1,0.6834,1.1073,1.0552,1.1651,2018-10-13 20:17:10
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,High School Grad. or Less,Democratic,Female,Already voted,Republican,"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,Rest,85 percent or higher,Cell,1,0.965,0.9802,0.7462,0.9884,2018-10-13 20:23:46
Rep,35 to 49,Some college or trade school,White,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Republican,Male,Somewhat likely,Republican,Nonwhite,40 to 64,No 4-year College Degree,White,Phoenix,Less than 50 percent,Cell,0.6667,0.3919,1.1122,2.0949,0.8284,2018-10-13 20:28:16
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Rest,85 percent or higher,Landline,1,0.9108,1.0839,0.8078,1.0755,2018-10-13 20:37:41
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,Rest,85 percent or higher,Cell,1,0.965,1.0626,0.8005,1.0715,2018-10-13 20:41:53
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,Phoenix,85 percent or higher,Cell,1,0.965,1.1858,0.8095,1.189,2018-10-13 20:47:18
Dem,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Phoenix,85 percent or higher,Landline,1,0.965,1.1289,0.7606,1.1226,2018-10-13 20:48:39
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Phoenix,50 to 85 percent,Cell,1,0.7924,1.261,0.9277,1.2958,2018-10-13 20:49:06
Und,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Unfavorable,Favorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Rest,85 percent or higher,Landline,1,0.965,0.944,0.7229,0.9466,2018-10-13 20:49:33
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Rest,85 percent or higher,Landline,1,0.965,0.7862,0.5113,0.7818,2018-10-13 20:50:54
Und,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Rest,85 percent or higher,Cell,1,0.965,1.0144,0.7931,1.0172,2018-10-13 20:51:30
Und,35 to 49,Bachelors' degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Don't know,Favorable,45 to 64,4-year College Grad.,Democratic,Male,Very likely,Democrat,Nonwhite,40 to 64,4-year College Grad.,Non-White,Phoenix,Less than 50 percent,Cell,1,0.1612,0.867,3.9203,1.0847,2018-10-13 20:51:48
Dem,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Don't know,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Rest,85 percent or higher,Cell,1,0.965,1.0028,0.7693,0.9972,2018-10-13 20:54:39
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Rest,85 percent or higher,Landline,1,0.965,1.0776,0.844,1.0805,2018-10-13 20:55:33
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,Phoenix,50 to 85 percent,Cell,1,0.7159,1.2362,1.0782,1.2907,2018-10-13 20:58:33
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Rest,50 to 85 percent,Cell,1,0.7185,1.1202,1.0347,1.1252,2018-10-13 20:59:54
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Rest,85 percent or higher,Landline,1,0.965,0.7862,0.5113,0.7818,2018-10-13 21:01:15
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Phoenix,85 percent or higher,Cell,1,0.9437,1.1487,0.7244,1.1539,2018-10-13 21:04:19
Dem,50 to 64,Graduate or Professional Degree,White,Male,Other,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,Nonwhite,40 to 64,Postgraduate Degree,White,Rest,85 percent or higher,Cell,1,0.965,0.6732,0.4248,0.675,2018-10-13 21:09:16
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Rest,85 percent or higher,Cell,1,0.8562,1.0839,0.8592,1.0768,2018-10-13 21:14:58
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,Phoenix,50 to 85 percent,Cell,1,0.7641,1.3131,1.0749,1.3569,2018-10-13 21:20:04
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Postgraduate Degree,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Rest,85 percent or higher,Landline,1,0.9629,0.7931,0.5011,0.7885,2018-10-13 21:31:37
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Rest,85 percent or higher,Cell,1,0.965,0.7401,0.4805,0.7421,2018-10-13 21:32:04
Dem,65 and older,Some college or trade school,White,Female,White,Don't know,Dems. take House,Don't know,Don't know,65 and older,Some College Educ.,Other,Female,[DO NOT READ] Don't know/Refused,Democrat,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Rest,50 to 85 percent,Landline,1,0.7189,1.1933,1.1911,1.0572,2018-10-13 22:17:03
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,High School Grad. or Less,Republican,Female,Already voted,Democrat,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Rest of Maricopa,85 percent or higher,Landline,1,0.9768,1.1128,1.0634,1.1199,2018-10-13 22:19:00
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Rest,85 percent or higher,Cell,1,0.8774,0.7151,0.4972,0.7243,2018-10-13 22:20:21
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,Phoenix,85 percent or higher,Landline,1,0.965,1.1035,0.7378,1.0973,2018-10-13 22:20:30
Und,18 to 34,High school,Asian,Female,Asian,Disapp.,Dems. take House,Favorable,Favorable,18 to 29,High School Grad. or Less,Other,Male,Very likely,Independent (No party),Nonwhite,18 to 39,No 4-year College Degree,Non-White,Rest,50 to 85 percent,Landline,0.7778,0.614,1.072,1.516,1.0248,2018-10-13 22:22:27
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Phoenix,85 percent or higher,Landline,1,0.965,1.2131,0.8345,1.2233,2018-10-13 22:22:45
Dem,18 to 34,Graduate or Professional Degree,Asian,Male,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Don't know,18 to 29,Postgraduate Degree,Other,Male,Very likely,Independent (No party),[DO NOT READ] Don't know/Refused,18 to 39,Postgraduate Degree,Non-White,Phoenix,Less than 50 percent,Landline,1,0.4884,0.7991,1.1876,0.8365,2018-10-13 22:23:39
Und,65 and older,Bachelors' degree,White,Female,White,Approve,Don't know,Unfavorable,Unfavorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,4-year College Grad.,White,Phoenix,85 percent or higher,Cell,1,0.965,1.2483,0.7771,1.2518,2018-10-13 22:23:39
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Rest,85 percent or higher,Cell,1,0.965,1.0144,0.7931,1.0172,2018-10-13 22:23:57
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Don't know,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Rest,85 percent or higher,Landline,1,0.965,1.0028,0.7693,1.0055,2018-10-13 22:25:09
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Rest,85 percent or higher,Cell,1,0.8932,0.7234,0.5035,0.7311,2018-10-13 22:25:18
Und,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Democratic,Female,Somewhat likely,Republican,"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,Phoenix/Tempe,50 to 85 percent,Cell,0.6667,0.8281,1.0636,0.8517,0.9216,2018-10-13 22:25:54
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",18 to 39,No 4-year College Degree,White,Phoenix/Tempe,50 to 85 percent,Cell,1,0.577,1.2903,1.6571,1.3985,2018-10-13 22:26:12
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Rest,85 percent or higher,Cell,1,0.965,1.0204,0.7164,1.0232,2018-10-13 22:26:12
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Rest,85 percent or higher,Landline,1,0.9334,0.7466,0.4858,0.7507,2018-10-13 22:26:30
Rep,[DO NOT READ] Refused,Some college or trade school,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,65 and older,No 4-year College Degree,White,Phoenix,50 to 85 percent,Cell,1,0.8008,1.2646,0.9936,1.2975,2018-10-13 22:26:39
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Rest,85 percent or higher,Cell,1,0.9507,0.7685,0.5034,0.7714,2018-10-13 22:31:36
Dem,35 to 49,Graduate or Professional Degree,White,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,Nonwhite,40 to 64,Postgraduate Degree,White,Rest,85 percent or higher,Cell,1,0.9564,0.6732,0.4287,0.6754,2018-10-13 22:33:37
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,4-year College Grad.,White,Rest,50 to 85 percent,Cell,1,0.6122,1.2173,1.3322,1.3054,2018-10-13 22:34:40
Rep,35 to 49,[DO NOT READ] Refused,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,[DO NOT READ] Don't know/Refused,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",40 to 64,[DO NOT READ] Don't know/Refused,White,Phoenix,50 to 85 percent,Cell,1,0.5178,1.2393,1.4942,1.2879,2018-10-13 22:37:22
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Reps. keep House,Don't know,Unfavorable,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Rest,Less than 50 percent,Landline,1,0.3709,1.0196,2.2567,1.2054,2018-10-13 22:41:34
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,or as a member of another political party,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Phoenix,50 to 85 percent,Cell,1,0.7115,1.3513,1.075,1.4123000000000001,2018-10-13 22:42:10
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 39,No 4-year College Degree,White,Rest,85 percent or higher,Landline,1,0.8619,1.1066,1.0325,1.1235,2018-10-13 22:42:46
