response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_black,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,35 to 49,Bachelors' degree,White,Male,White,oppose,Approve,Support,support,Reps. keep House,Don't know,Don't know,Don't know,agree,30 to 44,4-year College Grad.,Other,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,"Oakland, Trump",50 to 85 percent,Cell,0.8889,0.5432,1.163,1.5989,1.2475,2018-10-04 23:00:01
Dem,35 to 49,Graduate or Professional Degree,White,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Believe,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Democrat,Nonwhite,35 to 49,White,"Oakland, Trump",85 percent or higher,Cell,1,0.8579,0.6786,0.5452,0.6946,2018-10-04 23:04:03
Dem,50 to 64,High school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Favorable,Believe,agree,45 to 64,High School Grad. or Less,Other,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,"Wayne, Clinton",50 to 85 percent,Landline,1,0.6979,2.5916,3.2405,2.7376,2018-10-04 23:05:06
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Don't know,agree,65 and older,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,"Wayne, Trump",85 percent or higher,Landline,1,0.9891,0.6522,0.296,0.6561,2018-10-04 23:05:35
Dem,35 to 49,Graduate or Professional Degree,White,Male,[DO NOT READ] Don't know/Refused,support,Don't know,Support,oppose,Don't know,Don't know,Unfavorable,Don't know,disagree,45 to 64,Postgraduate Degree,Republican,Male,Somewhat likely,Democrat,[DO NOT READ] Don't know/Refused,35 to 49,White,"Wayne, Clinton",85 percent or higher,Cell,0.6667,0.9879,0.7746,0.4914,0.7615,2018-10-04 23:08:06
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Do not believe,Don't know,65 and older,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9878,1.2554,0.7626,1.2675,2018-10-04 23:14:33
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9365,1.0478,0.7661,1.0611,2018-10-04 23:17:27
Dem,35 to 49,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,oppose,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Oakland, Trump",50 to 85 percent,Cell,0.8889,0.5166,1.0697,1.5182,1.1563,2018-10-04 23:18:03
Dem,35 to 49,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,Some College Educ.,Other,Male,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,White,"Wayne, Clinton",50 to 85 percent,Cell,1,0.809,1.4002,1.1736,1.4451,2018-10-04 23:20:00
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,"Wayne, Clinton",Less than 50 percent,Cell,1,0.1578,0.4212,1.4499,0.6096,2018-10-04 23:20:36
Dem,18 to 34,Some college or trade school,Unknown,Female,White,oppose,Disapp.,Check,oppose,Dems. take House,Favorable,Favorable,Don't know,agree,30 to 44,Some College Educ.,Other,Female,Very likely,Democrat,"White, No 4-Year College Degree",18 to 34,Unknown,"Oakland, Trump",Less than 50 percent,Cell,0.7778,0.4996,0.8969,1.2518,0.8693,2018-10-04 23:21:03
Rep,65 and older,Graduate or Professional Degree,Unknown,Female,White,support,Disapp.,Check,oppose,Reps. keep House,Don't know,Favorable,Don't know,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Unknown,"Oakland, Clinton",85 percent or higher,Cell,1,0.9505,0.7476,0.4834,0.7561,2018-10-04 23:24:03
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,disagree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,"Wayne, Clinton",85 percent or higher,Cell,1,0.9895,1.3715,0.8776,1.3848,2018-10-04 23:25:42
Dem,35 to 49,Some college or trade school,White,Male,White,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Believe,Don't know,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,"Wayne, Clinton",85 percent or higher,Cell,1,0.985,1.5932,1.2153,1.6084,2018-10-04 23:26:09
Rep,18 to 34,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Don't know,agree,18 to 29,Some College Educ.,Other,Female,Not at all likely,Republican,"White, No 4-Year College Degree",18 to 34,White,"Oakland, Clinton",Less than 50 percent,Cell,0.4444,0.272,0.6359,1.4825,0.2432,2018-10-04 23:27:12
Rep,18 to 34,Bachelors' degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Don't know,agree,30 to 44,4-year College Grad.,Republican,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",18 to 34,White,"Oakland, Trump",Less than 50 percent,Cell,0.8889,0.1807,0.5898,2.0296,0.7756,2018-10-04 23:31:08
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Check,support,Reps. keep House,Unfavorable,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Other,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Oakland, Clinton",50 to 85 percent,Landline,1,0.7059,1.0235,0.9318,1.0791,2018-10-04 23:34:53
Rep,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Don't know,agree,30 to 44,Postgraduate Degree,Republican,Male,Not very likely,Independent (No party),Nonwhite,35 to 49,Other Non-White,"Oakland, Trump",85 percent or higher,Cell,0.4444,0.8797,0.7935,0.6359,0.6207,2018-10-04 23:40:17
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,65 and older,Some College Educ.,Other,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,"Oakland, Trump",85 percent or higher,Cell,0.7778,0.9173,1.5718,1.1353,1.5397,2018-10-04 23:41:56
Rep,35 to 49,Graduate or Professional Degree,Unknown,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,30 to 44,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,Unknown,"Oakland, Trump",50 to 85 percent,Cell,1,0.5614,0.7467,0.8569,0.8194,2018-10-04 23:51:44
Rep,35 to 49,Graduate or Professional Degree,Asian,Male,Asian,Don't know,Disapp.,Check,support,Reps. keep House,Don't know,Don't know,Don't know,agree,30 to 44,Postgraduate Degree,Other,Male,Somewhat likely,Republican,Nonwhite,35 to 49,Other Non-White,"Wayne, Clinton",Less than 50 percent,Cell,0.4444,0.4584,0.4962,0.715,0.3277,2018-10-04 23:53:41
Dem,35 to 49,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Wayne, Clinton",85 percent or higher,Cell,1,0.9074,1.2064,0.9061,1.226,2018-10-05 00:01:02
Rep,65 and older,Graduate or Professional Degree,White,Female,White,support,Approve,Check,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,"Oakland, Clinton",85 percent or higher,Cell,1,0.9407,0.624,0.3391,0.6316,2018-10-05 00:03:02
Und,35 to 49,Some college or trade school,White,Female,White,oppose,Don't know,Don't know,Don't know,Dems. take House,Don't know,Don't know,Don't know,Don't know,30 to 44,Some College Educ.,Democratic,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,"Oakland, Clinton",50 to 85 percent,Cell,0.5556,0.7961,0.8611,0.721,0.7924,2018-10-05 00:03:29
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Don't know,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",85 percent or higher,Cell,1,0.9115,1.0478,0.7871,1.0642,2018-10-05 00:06:11
Und,50 to 64,Bachelors' degree,White,Male,White,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Male,Not at all likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",85 percent or higher,Cell,0.4444,0.9907,1.1392,0.8019,1.0735,2018-10-05 00:08:26
Rep,18 to 34,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Don't know,Don't know,Don't know,Do not believe,disagree,18 to 29,4-year College Grad.,Other,Female,Not very likely,Republican,"White, 4-Year College Grads",18 to 34,White,"Wayne, Clinton",Less than 50 percent,Cell,0.2222,0.4168,0.6559,0.9299,0.2858,2018-10-05 00:09:56
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",85 percent or higher,Cell,1,0.9269,1.1392,0.8571,1.1549,2018-10-05 00:24:15
Dem,50 to 64,Graduate or Professional Degree,Unknown,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,Unknown,"Wayne, Trump",Less than 50 percent,Landline,1,0.4125,0.4655,0.6388,0.5423,2018-10-05 00:24:33
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,disagree,45 to 64,Postgraduate Degree,Republican,Female,Somewhat likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Wayne, Clinton",85 percent or higher,Cell,0.3333,0.9458,0.7125,0.4636,0.6349,2018-10-05 00:26:12
Dem,18 to 34,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,18 to 29,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",18 to 34,White,"Oakland, Trump",Less than 50 percent,Landline,1,0.1033,0.5665,2.4119,0.909,2018-10-05 00:26:30
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Favorable,Unfavorable,Do not believe,agree,65 and older,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,"Oakland, Clinton",85 percent or higher,Cell,1,0.9909,1.1143,0.6357,1.1253,2018-10-05 00:26:48
Rep,35 to 49,Graduate or Professional Degree,White,Male,Asian,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,Don't know,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Republican,Nonwhite,35 to 49,White,"Oakland, Clinton",85 percent or higher,Cell,1,0.9819,0.6549,0.4411,0.6577,2018-10-05 00:29:30
Rep,50 to 64,High school,White,Female,White,support,Approve,Don't know,oppose,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,High School Grad. or Less,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Oakland, Clinton",50 to 85 percent,Cell,1,0.5146,2.1911,3.9198,2.444,2018-10-05 00:34:07
Und,18 to 34,Bachelors' degree,Other,Male,[DO NOT READ] Don't know/Refused,support,Approve,Support,oppose,Don't know,Don't know,Don't know,Do not believe,disagree,30 to 44,4-year College Grad.,Other,Female,Not at all likely,or as a member of another political party,[DO NOT READ] Don't know/Refused,18 to 34,Other Non-White,"Oakland, Clinton",50 to 85 percent,Cell,0,0.7446,1.0136,0.7948,0.4372,2018-10-05 00:43:34
Und,18 to 34,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Don't know,Don't know,Don't know,Don't know,agree,18 to 29,Some College Educ.,Republican,Male,Not very likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,"Oakland, Clinton",Less than 50 percent,Cell,0.2222,0.1919,0.6004,1.863,0.2208,2018-10-05 00:45:40
Und,18 to 34,Some college or trade school,White,Female,White,oppose,Approve,Check,support,Reps. keep House,Don't know,Don't know,Don't know,agree,30 to 44,Some College Educ.,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,"Oakland, Trump",50 to 85 percent,Cell,1,0.5695,1.2174,1.3415,1.3325,2018-10-05 00:46:36
Und,35 to 49,Graduate or Professional Degree,White,Male,White,oppose,Approve,Check,Don't know,Don't know,Don't know,Don't know,Don't know,agree,30 to 44,Postgraduate Degree,Other,Male,Not very likely,Republican,"White, 4-Year College Grads",35 to 49,White,"Wayne, Clinton",50 to 85 percent,Cell,0.3333,0.8373,0.7841,0.5742,0.5555,2018-10-05 00:54:15
Und,35 to 49,Graduate or Professional Degree,White,Female,White,support,Don't know,Don't know,support,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Wayne, Trump",85 percent or higher,Landline,0.8889,0.9917,0.5791,0.3269,0.584,2018-10-05 00:57:24
Dem,18 to 34,Graduate or Professional Degree,Unknown,Female,[DO NOT READ] Don't know/Refused,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,Postgraduate Degree,Democratic,Female,Very likely,Democrat,[DO NOT READ] Don't know/Refused,18 to 34,Unknown,"Oakland, Clinton",50 to 85 percent,Cell,1,0.7801,0.5991,0.4036,0.6025,2018-10-05 00:58:54
Dem,50 to 64,Graduate or Professional Degree,Other,Male,Asian,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,Other Non-White,"Wayne, Clinton",85 percent or higher,Cell,1,0.984,0.7522,0.4523,0.7594,2018-10-05 01:00:08
Dem,35 to 49,Graduate or Professional Degree,Other,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,Postgraduate Degree,Republican,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,Other Non-White,"Wayne, Trump",85 percent or higher,Cell,1,0.8596,0.6229,0.4074,0.6373,2018-10-05 01:02:32
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9891,0.6728,0.4283,0.6793,2018-10-05 01:06:38
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,White,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,Postgraduate Degree,Other,Female,Very likely,Democrat,Nonwhite,35 to 49,White,"Wayne, Clinton",Less than 50 percent,Landline,1,0.2448,0.4244,1.1191,0.4965,2018-10-05 01:07:38
Dem,18 to 34,Some college or trade school,Unknown,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,18 to 29,Some College Educ.,Other,Female,Almost certain,Democrat,"White, No 4-Year College Degree",18 to 34,Unknown,"Oakland, Trump",Less than 50 percent,Landline,1,0.114,0.8969,4.169,1.4049,2018-10-05 01:08:50
Dem,35 to 49,Graduate or Professional Degree,Asian,Male,Asian,oppose,Disapp.,Check,support,Dems. take House,Unfavorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Other,Male,Very likely,Democrat,Nonwhite,35 to 49,Other Non-White,"Wayne, Clinton",50 to 85 percent,Cell,1,0.5001,0.8433,1.0383,0.8867,2018-10-05 01:09:26
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,"Oakland, Clinton",85 percent or higher,Landline,1,0.9914,0.624,0.3218,0.6301,2018-10-05 01:11:35
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",50 to 85 percent,Cell,1,0.7712,0.9118,0.7654,0.9478,2018-10-05 01:12:26
Und,18 to 34,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Favorable,Don't know,agree,18 to 29,Postgraduate Degree,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,"Wayne, Trump",Less than 50 percent,Cell,1,0.1789,0.3424,0.9455,0.4808,2018-10-05 01:13:02
Dem,65 and older,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Don't know,Do not believe,disagree,65 and older,4-year College Grad.,Republican,Female,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9885,1.0947,0.6535,1.1011,2018-10-05 01:14:05
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Female,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,45 to 64,[DO NOT READ] Don't know/Refused,Other,Female,Not at all likely,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,50 to 64,White,"Wayne, Clinton",50 to 85 percent,Landline,0.4444,0.6307,1.0128,1.31,0.5283,2018-10-05 01:18:51
Rep,18 to 34,Bachelors' degree,Unknown,Male,Asian,oppose,Disapp.,Check,support,Dems. take House,Don't know,Favorable,Believe,agree,18 to 29,4-year College Grad.,Democratic,Male,Almost certain,Democrat,Nonwhite,18 to 34,Unknown,"Oakland, Clinton",Less than 50 percent,Landline,0.8889,0.2151,0.5969,1.7323,0.7572,2018-10-05 01:19:00
Dem,18 to 34,Some college or trade school,Unknown,Female,White,oppose,Disapp.,Support,support,Dems. take House,Favorable,Don't know,Don't know,agree,18 to 29,Some College Educ.,Other,Female,Almost certain,Democrat,"White, No 4-Year College Degree",18 to 34,Unknown,"Wayne, Trump",Less than 50 percent,Cell,1,0.4787,0.7654,0.9055,0.8657,2018-10-05 01:20:12
Rep,50 to 64,Graduate or Professional Degree,Asian,Female,Other,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Other,Female,Somewhat likely,Independent (No party),Nonwhite,50 to 64,Other Non-White,"Wayne, Clinton",50 to 85 percent,Cell,0.6667,0.8309,0.7689,0.5113,0.6722,2018-10-05 01:21:33
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,Don't know,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Oakland, Clinton",85 percent or higher,Cell,1,0.9952,1.1596,0.7784,1.1715,2018-10-05 01:24:06
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",50 to 85 percent,Cell,1,0.5408,0.9209,1.052,1.0176,2018-10-05 01:28:45
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,"Wayne, Clinton",Less than 50 percent,Landline,1,0.49,0.8169,1.1077,0.9198,2018-10-05 01:31:43
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,4-year College Grad.,Other,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",85 percent or higher,Cell,1,0.8908,1.3119,1.1134,1.3361,2018-10-05 01:31:43
Und,18 to 34,Some college or trade school,White,Male,White,Don't know,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Don't know,agree,18 to 29,Some College Educ.,Other,Male,Very likely,Republican,"White, No 4-Year College Degree",18 to 34,White,"Oakland, Trump",Less than 50 percent,Cell,1,0.266,0.7789,2.0068,0.8987,2018-10-05 01:37:25
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,Don't know,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",85 percent or higher,Cell,1,0.9898,0.7315,0.4739,0.7386,2018-10-05 01:43:25
Dem,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,"Oakland, Trump",85 percent or higher,Landline,1,0.8804,1.1432,0.8016,1.1661,2018-10-05 01:46:59
Und,50 to 64,Graduate or Professional Degree,Asian,Female,Asian,oppose,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Believe,disagree,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,[DO NOT READ] Refused,Nonwhite,50 to 64,Other Non-White,"Oakland, Trump",85 percent or higher,Landline,0.3333,0.9039,0.6589,0.4744,0.603,2018-10-05 01:56:35
Und,18 to 34,Some college or trade school,Unknown,Female,Other,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Believe,agree,18 to 29,Some College Educ.,Other,Female,Almost certain,Democrat,Nonwhite,18 to 34,Unknown,"Oakland, Trump",50 to 85 percent,Landline,0.8889,0.5858,1.5241,1.6914,1.6165,2018-10-05 02:00:02
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Support,support,Dems. take House,Unfavorable,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Other,Female,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",Less than 50 percent,Landline,0.8889,0.1205,0.6241,2.9889,0.7644,2018-10-05 21:32:57
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,"Oakland, Trump",Less than 50 percent,Landline,1,0.1081,0.813,3.4748,1.2901,2018-10-05 21:38:12
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Check,oppose,Reps. keep House,Don't know,Favorable,Do not believe,disagree,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,"Wayne, Trump",85 percent or higher,Landline,1,0.9899,1.0713,0.5274,1.078,2018-10-05 21:39:24
Rep,50 to 64,High school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,High School Grad. or Less,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Wayne, Clinton",50 to 85 percent,Landline,1,0.6849,2.5916,3.3018,2.7461,2018-10-05 21:45:15
Dem,65 and older,Some college or trade school,White,Female,White,support,Don't know,Don't know,support,Dems. take House,Favorable,Unfavorable,Don't know,Don't know,65 and older,Some College Educ.,Democratic,Female,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",65 and older,White,"Wayne, Clinton",85 percent or higher,Landline,1,0.9949,1.2003,0.665,1.2126,2018-10-05 21:49:04
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,Other,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,30 to 44,Postgraduate Degree,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,Other Non-White,"Wayne, Clinton",50 to 85 percent,Cell,0.8889,0.5626,0.8433,0.9229,0.845,2018-10-05 21:49:49
Rep,35 to 49,Bachelors' degree,Asian,Female,Asian,oppose,Disapp.,Check,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,30 to 44,4-year College Grad.,Other,Female,Not at all likely,Independent (No party),Nonwhite,35 to 49,Other Non-White,"Oakland, Clinton",50 to 85 percent,Cell,0.5556,0.6251,1.0213,1.1335,0.5739,2018-10-05 21:57:10
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,"Oakland, Trump",85 percent or higher,Landline,0,0.9936,0.6402,0.3597,0.6281,2018-10-05 21:57:19
Dem,65 and older,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,65 and older,4-year College Grad.,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,"Oakland, Clinton",85 percent or higher,Landline,1,0.9134,1.1191,0.7384,1.1364,2018-10-05 21:58:58
Dem,35 to 49,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Don't know,disagree,45 to 64,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Oakland, Trump",50 to 85 percent,Cell,1,0.7799,1.0099,0.8919,1.0157,2018-10-05 21:59:25
Rep,18 to 34,Graduate or Professional Degree,White,Female,White,oppose,Approve,Support,support,Reps. keep House,Unfavorable,Don't know,Don't know,agree,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,"Oakland, Clinton",50 to 85 percent,Cell,1,0.8048,0.4785,0.3017,0.4942,2018-10-05 22:02:24
Rep,65 and older,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Favorable,Believe,agree,65 and older,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Wayne, Trump",85 percent or higher,Landline,1,0.987,0.7511,0.3703,0.7583,2018-10-05 22:03:09
