response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_hisp,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,18 to 29,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Polk,50 to 85 percent,Cell,1,0.5528,1.0142,1.0924,1.0886,2018-10-18 22:30:49
Und,50 to 64,High school,White,Male,White,Approve,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Male,Somewhat likely,Democrat,"White, No 4-Year College Degree",50 to 64,White,"Hillsborough, Trump",85 percent or higher,Landline,0.6667,0.8969,1.7448,1.1682,1.5437,2018-10-18 22:31:07
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,"Hillsborough, Trump",85 percent or higher,Cell,1,0.8718,0.85,0.5032,0.8467,2018-10-18 22:32:10
Rep,50 to 64,Graduate or Professional Degree,Other,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Other,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,Other Non-White,Lake,50 to 85 percent,Landline,1,0.6034,0.7906,0.4703,0.7934,2018-10-18 22:34:04
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Hillsborough, Clinton",85 percent or higher,Landline,1,0.899,0.5209,0.2272,0.5169,2018-10-18 22:35:43
Rep,35 to 49,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,"Hillsborough, Clinton",85 percent or higher,Cell,1,0.8514,1.5879,1.2773,1.5868,2018-10-18 22:36:49
Und,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Hillsborough, Clinton",85 percent or higher,Landline,1,0.965,0.7877,0.3385,0.7762,2018-10-18 22:37:31
Rep,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,"Hillsborough, Trump",50 to 85 percent,Landline,1,0.84,1.0935,0.8697,1.0948,2018-10-18 22:38:10
Dem,35 to 49,High school,White,Male,Hispanic,Disapp.,Dems. take House,Unfavorable,Favorable,30 to 44,High School Grad. or Less,Democratic,Male,Almost certain,Independent (No party),Nonwhite,35 to 49,White,Lake,85 percent or higher,Cell,1,0.8831,1.8722,1.407,1.8618,2018-10-18 22:38:43
Und,35 to 49,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,Some College Educ.,Democratic,Male,Not at all likely,Democrat,Nonwhite,35 to 49,Hispanic,"Hillsborough, Clinton",Less than 50 percent,Cell,0.4444,0.0828,0.9039,5.3486,0.3043,2018-10-18 22:41:16
Und,65 and older,High school,White,Female,White,Approve,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Polk,50 to 85 percent,Landline,1,0.6434,1.6443,1.4893,1.7176,2018-10-18 22:41:43
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Lake,85 percent or higher,Landline,1,0.965,0.6194,0.2478,0.6103,2018-10-18 22:42:55
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Polk,50 to 85 percent,Cell,1,0.5706,0.7613,0.6617,0.8124,2018-10-18 22:43:13
Rep,50 to 64,Graduate or Professional Degree,White,Female,Other,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,Nonwhite,50 to 64,White,Polk,85 percent or higher,Cell,1,0.8897,0.4702,0.2123,0.4672,2018-10-18 22:43:25
Dem,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Hispanic,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.7227,1.0837,0.7899,1.1101,2018-10-18 22:47:04
Dem,65 and older,Some college or trade school,White,Male,White,Approve,Don't know,Favorable,Don't know,65 and older,Some College Educ.,Other,Male,Very likely,[DO NOT READ] Refused,"White, No 4-Year College Degree",65 and older,White,Polk,Less than 50 percent,Cell,1,0.4323,0.8165,1.0094,0.8535,2018-10-18 22:47:40
Rep,[DO NOT READ] Refused,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,"Hillsborough, Trump",50 to 85 percent,Landline,1,0.8192,0.9838,0.6531,0.9886,2018-10-18 22:48:16
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Polk,85 percent or higher,Cell,1,0.965,0.8216,0.4563,0.8096,2018-10-18 22:49:01
Dem,50 to 64,Graduate or Professional Degree,White,Male,Other,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,White,"Hillsborough, Clinton",85 percent or higher,Landline,1,0.965,0.6501,0.2197,0.6406,2018-10-18 22:49:55
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Other,Male,Not very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Hillsborough, Trump",50 to 85 percent,Cell,0.3333,0.5064,1.1116,1.0024,0.558,2018-10-18 22:50:31
Und,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Dems. take House,Don't know,Don't know,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,Hispanic,"Hillsborough, Trump",50 to 85 percent,Cell,0.1111,0.5239,1.2965,1.0914,0.9918,2018-10-18 22:51:16
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,"Hillsborough, Clinton",Less than 50 percent,Cell,1,0.4353,0.4542,0.5698,0.5106,2018-10-18 22:51:43
Rep,35 to 49,Some college or trade school,White,Male,Other,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Already voted,Republican,Nonwhite,35 to 49,White,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.7417,0.935,0.8104,0.9777,2018-10-18 22:52:55
Dem,18 to 34,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",18 to 34,White,Lake,Less than 50 percent,Cell,1,0.4004,1.8864,3.5765,1.9928,2018-10-18 22:53:04
Dem,65 and older,High school,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Already voted,Democrat,Nonwhite,50 to 64,Other Non-White,Polk,85 percent or higher,Landline,1,0.965,1.5401,1.0637,1.5261,2018-10-18 22:53:40
Und,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Polk,85 percent or higher,Landline,1,0.8721,0.9594,0.4984,0.9556,2018-10-18 22:55:55
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Polk,50 to 85 percent,Landline,1,0.7815,0.823,0.562,0.8072,2018-10-18 22:56:04
Dem,65 and older,High school,Hispanic,Male,Hispanic,Don't know,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Other,Male,Already voted,Independent (No party),Nonwhite,65 and older,Hispanic,"Hillsborough, Trump",Less than 50 percent,Landline,1,0.3096,2.24,5.3232,2.9005,2018-10-18 22:58:01
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Polk,85 percent or higher,Cell,1,0.9558,0.8216,0.4607,0.8101,2018-10-18 22:59:49
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,"Hillsborough, Trump",85 percent or higher,Landline,1,0.965,0.617,0.2622,0.6079,2018-10-18 22:59:58
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,"Hillsborough, Trump",50 to 85 percent,Landline,1,0.741,0.9126,0.6699,0.9311,2018-10-18 23:00:07
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,Polk,85 percent or higher,Landline,1,0.965,0.7305,0.4087,0.7239,2018-10-18 23:01:28
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",50 to 64,White,"Hillsborough, Clinton",85 percent or higher,Landline,1,0.965,0.8651,0.4648,0.8572,2018-10-18 23:04:09
Dem,35 to 49,High school,Black,Female,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Female,Very likely,Democrat,"White, No 4-Year College Degree",35 to 49,Other Non-White,Polk,Less than 50 percent,Cell,1,0.3563,1.5303,3.4088,1.6444,2018-10-18 23:04:27
Dem,35 to 49,Graduate or Professional Degree,White,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Already voted,Democrat,[DO NOT READ] Don't know/Refused,35 to 49,White,"Hillsborough, Trump",85 percent or higher,Cell,1,0.965,0.5863,0.2946,0.581,2018-10-18 23:05:21
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Hillsborough, Trump",85 percent or higher,Cell,1,0.965,0.8096,0.3701,0.7977,2018-10-18 23:07:54
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Polk,85 percent or higher,Landline,1,0.8832,1.5084,1.0128,1.4711,2018-10-18 23:10:45
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,"Hillsborough, Clinton",85 percent or higher,Landline,1,0.8631,1.7121,1.1377,1.7078,2018-10-18 23:11:30
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",35 to 49,White,"Hillsborough, Clinton",85 percent or higher,Cell,1,0.8704,0.8217,0.4639,0.8306,2018-10-18 23:12:06
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",35 to 49,White,"Hillsborough, Trump",85 percent or higher,Cell,1,0.8563,0.5759,0.325,0.5841,2018-10-18 23:14:39
Dem,35 to 49,Graduate or Professional Degree,Black,Female,White,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,Postgraduate Degree,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,Other Non-White,Polk,Less than 50 percent,Cell,1,0.4019,0.5143,0.6862,0.5431,2018-10-18 23:15:15
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",18 to 34,White,"Hillsborough, Trump",Less than 50 percent,Cell,0.7778,0.4516,0.9155,1.1764,0.87,2018-10-18 23:15:42
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Polk,85 percent or higher,Landline,1,0.9362,0.7666,0.3475,0.7573,2018-10-18 23:15:42
Rep,35 to 49,High school,Other,Male,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,Other Non-White,"Hillsborough, Clinton",50 to 85 percent,Landline,0.8889,0.7706,1.7941,1.7666,1.7266,2018-10-18 23:16:00
Rep,65 and older,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Dems. take House,Unfavorable,Favorable,65 and older,4-year College Grad.,Democratic,Male,Already voted,Democrat,[DO NOT READ] Don't know/Refused,65 and older,White,"Hillsborough, Clinton",85 percent or higher,Landline,1,0.965,0.886,0.3779,0.8779,2018-10-18 23:16:18
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Don't know,Unfavorable,30 to 44,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,"Hillsborough, Trump",Less than 50 percent,Cell,1,0.3538,0.9053,1.6636,1.1315,2018-10-18 23:20:26
Dem,50 to 64,Some college or trade school,Black,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Other Non-White,"Hillsborough, Trump",85 percent or higher,Landline,1,0.9628,0.9382,0.6079,0.9246,2018-10-18 23:20:44
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Postgraduate Degree,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",65 and older,White,Polk,50 to 85 percent,Landline,1,0.6331,0.5428,0.3368,0.588,2018-10-18 23:21:11
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Hillsborough, Trump",85 percent or higher,Cell,1,0.9012,0.8096,0.3963,0.8031,2018-10-18 23:21:38
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,"Hillsborough, Clinton",85 percent or higher,Landline,1,0.965,0.8725,0.4764,0.8597,2018-10-18 23:26:08
Dem,50 to 64,High school,White,Female,White,Approve,Dems. take House,Favorable,Favorable,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,"Hillsborough, Trump",85 percent or higher,Landline,1,0.965,1.7028,1.0702,1.6778,2018-10-18 23:27:20
Rep,65 and older,Some college or trade school,White,Male,Other,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),Nonwhite,65 and older,White,Lake,50 to 85 percent,Cell,1,0.8391,1.2551,0.6387,1.2568,2018-10-18 23:29:44
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,White,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.8257,0.9754,0.7545,0.9789,2018-10-18 23:43:52
Rep,50 to 64,Bachelors' degree,Other,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,Other Non-White,Polk,Less than 50 percent,Cell,0.4444,0.2005,0.6232,1.7757,0.4964,2018-10-18 23:46:25
Dem,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,Nonwhite,50 to 64,Hispanic,"Hillsborough, Trump",85 percent or higher,Cell,1,0.8891,0.9941,0.5996,0.9694,2018-10-18 23:53:09
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,"Hillsborough, Clinton",Less than 50 percent,Cell,1,0.0594,0.7057,3.4556,1.2641,2018-10-18 23:55:33
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Lake,85 percent or higher,Cell,0.4444,0.9158,0.5993,0.2511,0.5649,2018-10-19 00:00:57
Und,65 and older,Bachelors' degree,Asian,Female,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Don't know,Don't know,65 and older,4-year College Grad.,Other,Male,Very likely,Republican,[DO NOT READ] Don't know/Refused,65 and older,Other Non-White,Polk,50 to 85 percent,Landline,1,0.7352,1.0297,0.5581,1.0144,2018-10-19 00:01:46
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Unfavorable,65 and older,High School Grad. or Less,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Lake,50 to 85 percent,Landline,1,0.8073,2.3457,1.3777,2.362,2018-10-19 00:05:40
Dem,50 to 64,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",35 to 49,White,"Hillsborough, Clinton",85 percent or higher,Landline,1,0.965,1.6566,1.1679,1.6187,2018-10-19 00:05:40
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Reps. keep House,Favorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Lake,50 to 85 percent,Cell,1,0.5243,0.6303,0.5368,0.6833,2018-10-19 00:08:49
Rep,35 to 49,Graduate or Professional Degree,Hispanic,Female,White,Approve,Reps. keep House,Don't know,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Very likely,Republican,"White, 4-Year College Grads",35 to 49,Hispanic,Polk,Less than 50 percent,Cell,1,0.4324,0.5985,0.7981,0.6256,2018-10-19 00:18:15
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,"Hillsborough, Trump",Less than 50 percent,Landline,1,0.3443,1.4977,3.1325,1.7676,2018-10-19 00:21:24
Und,[DO NOT READ] Refused,Graduate or Professional Degree,White,Female,White,Don't know,Don't know,Don't know,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Hillsborough, Trump",85 percent or higher,Landline,1,0.8762,0.5723,0.268,0.5697,2018-10-19 00:21:51
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Lake,50 to 85 percent,Cell,1,0.8233,0.886,0.439,0.8896,2018-10-19 00:22:00
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",35 to 49,White,Lake,Less than 50 percent,Cell,1,0.4482,0.7714,0.9826,0.9076,2018-10-19 00:23:57
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Lake,85 percent or higher,Cell,1,0.9142,0.8687,0.4631,0.8603,2018-10-19 00:24:06
Und,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,18 to 29,4-year College Grad.,Other,Female,Somewhat likely,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Polk,Less than 50 percent,Cell,0.4444,0.3122,0.8942,1.3788,0.5411,2018-10-19 00:24:42
Rep,50 to 64,Grade school,Hispanic,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,Hispanic,"Hillsborough, Trump",Less than 50 percent,Cell,1,0.3932,1.7057,3.8015,1.9576,2018-10-19 00:27:24
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Polk,85 percent or higher,Cell,1,0.965,0.8874,0.3875,0.8744,2018-10-19 00:30:33
Und,65 and older,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,Nonwhite,65 and older,Hispanic,"Hillsborough, Clinton",50 to 85 percent,Landline,1,0.7948,1.1678,0.925,1.2031,2018-10-19 00:33:15
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,"Hillsborough, Clinton",85 percent or higher,Cell,1,0.9489,1.0349,0.565,1.0285,2018-10-19 00:36:24
Dem,18 to 34,High school,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,High School Grad. or Less,Other,Female,Very likely,Democrat,Nonwhite,18 to 34,Other Non-White,"Hillsborough, Clinton",Less than 50 percent,Cell,1,0.3481,2.1072,4.4597,2.2721,2018-10-19 00:40:27
Dem,50 to 64,Graduate or Professional Degree,Black,Female,Black,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Other Non-White,"Hillsborough, Clinton",85 percent or higher,Cell,1,0.9606,0.5734,0.2629,0.5651,2018-10-19 00:40:27
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Polk,85 percent or higher,Cell,1,0.8607,0.7876,0.49370000000000003,0.7687,2018-10-19 00:50:28
Rep,35 to 49,Bachelors' degree,White,Female,Other,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,or as a member of another political party,Nonwhite,35 to 49,White,"Hillsborough, Trump",85 percent or higher,Landline,1,0.9167,0.8295,0.4716,0.8212,2018-10-19 00:51:31
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,"Hillsborough, Clinton",85 percent or higher,Cell,1,0.939,0.8093,0.4543,0.7992,2018-10-19 01:02:45
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,"Hillsborough, Trump",50 to 85 percent,Landline,1,0.8322,0.9126,0.5965,0.9148,2018-10-19 01:16:24
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,"Hillsborough, Trump",85 percent or higher,Cell,1,0.965,0.8096,0.3701,0.7977,2018-10-19 01:20:27
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Polk,50 to 85 percent,Cell,1,0.5228,0.5381,0.4746,0.5837,2018-10-19 01:26:18
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Hillsborough, Clinton",85 percent or higher,Cell,1,0.9446,0.5568,0.2274,0.5495,2018-10-19 01:26:27
Dem,35 to 49,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Hispanic,Lake,85 percent or higher,Cell,1,0.8864,1.1128,0.7389,1.1061,2018-10-19 01:27:48
Und,35 to 49,Bachelors' degree,Black,Male,Hispanic,Disapp.,Don't know,Don't know,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),Nonwhite,35 to 49,Other Non-White,"Hillsborough, Clinton",50 to 85 percent,Cell,1,0.7107,1.084,0.7018,1.1135,2018-10-19 01:29:00
Dem,18 to 34,Some college or trade school,Asian,Female,Asian,Disapp.,Dems. take House,Favorable,Don't know,18 to 29,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 34,Other Non-White,"Hillsborough, Trump",50 to 85 percent,Cell,1,0.5143,1.2485,1.6821,1.3584,2018-10-19 01:43:46
Rep,50 to 64,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Unknown,Polk,Less than 50 percent,Cell,1,0.2732,0.7982,1.2785,0.9911,2018-10-19 20:05:10
Rep,50 to 64,Graduate or Professional Degree,Black,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,or as a member of another political party,"White, 4-Year College Grads",50 to 64,Other Non-White,"Hillsborough, Clinton",50 to 85 percent,Cell,1,0.5715,0.5743,0.4403,0.6127,2018-10-19 20:12:13
