response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Don't know,agree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Lower Bucks,85 percent or higher,Landline,1,0.9866,0.6381,0.3603,0.6404,2018-10-11 22:11:05
Rep,65 and older,High school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Favorable,Do not believe,agree,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Montgomery,85 percent or higher,Cell,1,0.9888,1.7706,1.3747,1.777,2018-10-11 22:12:40
Dem,65 and older,High school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.8781,2.2242,1.888,2.2558,2018-10-11 22:14:10
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Lower Bucks,85 percent or higher,Landline,1,0.9855,0.6909,0.3826,0.6934,2018-10-11 22:14:10
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Montgomery,85 percent or higher,Cell,1,0.8923,0.5266,0.3265,0.533,2018-10-11 22:14:28
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9805,0.6432,0.2872,0.6455,2018-10-11 22:14:50
Rep,50 to 64,High school,Unknown,Male,White,support,Approve,Check,support,Reps. keep House,Favorable,Unfavorable,Don't know,agree,45 to 64,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,Unknown,Lower Bucks,85 percent or higher,Cell,1,0.853,1.8457,1.4273,1.8364,2018-10-11 22:16:08
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9566,0.6615,0.3714,0.6647,2018-10-11 22:17:19
Rep,18 to 34,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Favorable,Do not believe,Don't know,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,White,Lower Bucks,85 percent or higher,Cell,1,0.9657,0.3994,0.2114,0.401,2018-10-11 22:17:52
Und,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,Don't know,Don't know,Don't know,support,Don't know,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Republican,Female,Not very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Middle/Upper Bucks,50 to 85 percent,Landline,0.2222,0.8272,1.3544,0.9605,0.8919,2018-10-11 22:20:47
Dem,50 to 64,Some college or trade school,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",50 to 64,White,Lower Bucks,50 to 85 percent,Cell,1,0.7506,0.7763,0.6465,0.7782,2018-10-11 22:21:05
Dem,50 to 64,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Lower Bucks,85 percent or higher,Cell,0.8889,0.9215,0.6607,0.434,0.6615,2018-10-11 22:22:49
Rep,35 to 49,Bachelors' degree,White,Female,White,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Do not believe,agree,30 to 44,4-year College Grad.,Republican,Female,Somewhat likely,Republican,"White, 4-Year College Grads",35 to 49,White,Lower Bucks,Less than 50 percent,Cell,0.6667,0.4536,1.0438,1.3021,0.7908,2018-10-11 22:23:20
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Unfavorable,Do not believe,disagree,65 and older,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9911,0.8484,0.4749,0.8489,2018-10-11 22:24:14
Dem,18 to 34,Some college or trade school,Unknown,Male,White,oppose,Don't know,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,Unknown,Montgomery,Less than 50 percent,Cell,1,0.4458,0.5134,0.8513,0.5853,2018-10-11 22:26:34
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Approve,Check,support,Reps. keep House,Unfavorable,Favorable,Don't know,Don't know,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9722,0.7703,0.461,0.7732,2018-10-11 22:31:22
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,45 to 64,[DO NOT READ] Don't know/Refused,Republican,Male,[DO NOT READ] Don't know/Refused,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,35 to 49,White,Middle/Upper Bucks,85 percent or higher,Cell,0.4444,0.9702,1.0591,0.8843,0.9734,2018-10-11 22:33:36
Rep,18 to 34,Bachelors' degree,White,Male,Other,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,18 to 29,4-year College Grad.,Other,Male,Almost certain,Independent (No party),Nonwhite,18 to 34,White,Middle/Upper Bucks,50 to 85 percent,Cell,1,0.5843,0.9657,0.995,1.0457,2018-10-11 22:34:03
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Favorable,Do not believe,agree,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9826,1.0562,0.4529,1.0599,2018-10-11 22:34:57
Und,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Favorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9187,0.7114,0.4599,0.7176,2018-10-11 22:35:51
Dem,50 to 64,Some college or trade school,White,Male,Black,support,Disapp.,Check,support,Dems. take House,Unfavorable,Favorable,Believe,agree,45 to 64,Some College Educ.,Other,Male,Very likely,Democrat,Nonwhite,50 to 64,White,Middle/Upper Bucks,50 to 85 percent,Cell,1,0.8474,1.0535,0.9022,1.0485,2018-10-11 22:38:06
Dem,18 to 34,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Lower Bucks,85 percent or higher,Cell,1,0.8561,0.4076,0.2837,0.4148,2018-10-11 22:41:24
Rep,35 to 49,Some college or trade school,White,Male,White,support,Approve,Don't know,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9845,0.926,0.7035,0.9293,2018-10-11 22:42:00
Dem,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,disagree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Lower Bucks,85 percent or higher,Landline,1,0.9116,0.7154,0.4654,0.7223,2018-10-11 22:42:27
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,oppose,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9876,0.7114,0.4278,0.714,2018-10-11 22:42:54
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,support,Don't know,Check,support,Reps. keep House,Don't know,Favorable,Don't know,agree,30 to 44,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9695,0.755,0.5083,0.7579,2018-10-11 22:44:15
Und,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,Don't know,Don't know,Don't know,Don't know,Do not believe,disagree,45 to 64,Some College Educ.,Democratic,Male,Very likely,or as a member of another political party,"White, No 4-Year College Degree",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.8958,0.8726,0.6628,0.8671,2018-10-11 22:44:15
Dem,65 and older,High school,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Don't know,agree,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9758,2.2242,1.6989,2.2179,2018-10-11 22:46:21
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.9452,0.6615,0.3758,0.6653,2018-10-11 22:47:04
Dem,65 and older,High school,White,Male,White,support,Disapp.,Don't know,support,Dems. take House,Favorable,Unfavorable,Do not believe,disagree,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,0,0.8846,2.0681,1.5759,1.8112,2018-10-11 22:47:06
Rep,65 and older,Some college or trade school,White,Female,White,support,Disapp.,Check,support,Dems. take House,Unfavorable,Favorable,Don't know,agree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,0.4444,0.995,0.8427,0.5303,0.8404,2018-10-11 22:48:07
Dem,18 to 34,Some college or trade school,Unknown,Female,Asian,Don't know,Approve,Support,Don't know,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 34,Unknown,Montgomery,Less than 50 percent,Cell,1,0.4873,0.5521,0.9261,0.6186,2018-10-11 22:49:19
Dem,35 to 49,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.978,1.0647,0.6311,1.0684,2018-10-11 22:49:28
Dem,18 to 34,Some college or trade school,Unknown,Female,Hispanic,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,Some College Educ.,Other,Female,Very likely,Independent (No party),Nonwhite,18 to 34,Unknown,Middle/Upper Bucks,Less than 50 percent,Cell,1,0.3586,0.8299,2.0547,0.908,2018-10-11 22:50:31
Dem,65 and older,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9792,0.594,0.2711,0.5961,2018-10-11 22:52:01
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.981,0.6483,0.3982,0.6506,2018-10-11 22:53:04
Dem,50 to 64,Graduate or Professional Degree,Asian,Male,Asian,Don't know,Don't know,Check,Don't know,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Democratic,Male,Very likely,Independent (No party),Nonwhite,50 to 64,Non-White,Montgomery,Less than 50 percent,Cell,0.7778,0.1796,0.7928,2.3465,0.8379,2018-10-11 22:53:31
Dem,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Believe,Don't know,65 and older,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Middle/Upper Bucks,50 to 85 percent,Landline,1,0.7771,0.9968,0.7349,1.0288,2018-10-11 22:57:25
Rep,65 and older,Bachelors' degree,Asian,Male,Other,Don't know,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,65 and older,Non-White,Lower Bucks,Less than 50 percent,Landline,1,0.1627,1.4021,3.3629,2.0024,2018-10-11 22:58:01
Dem,65 and older,Some college or trade school,White,Male,Black,Don't know,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Don't know,Don't know,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,65 and older,White,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9865,0.7836,0.4498,0.7863,2018-10-11 22:59:13
Dem,18 to 34,High school,White,Female,Asian,oppose,Disapp.,Check,support,Dems. take House,Favorable,Favorable,Don't know,agree,18 to 29,High School Grad. or Less,Democratic,Female,Very likely,Democrat,Nonwhite,18 to 34,White,Middle/Upper Bucks,Less than 50 percent,Cell,0.5556,0.4985,2.0277,4.0289,1.7709,2018-10-11 23:00:34
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Check,oppose,Reps. keep House,Favorable,Unfavorable,Don't know,agree,65 and older,Postgraduate Degree,Other,Male,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Middle/Upper Bucks,85 percent or higher,Cell,1,0.8779,0.6565,0.3817,0.6526,2018-10-11 23:02:30
Dem,50 to 64,Graduate or Professional Degree,Unknown,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,Unknown,Middle/Upper Bucks,85 percent or higher,Landline,1,0.9919,0.6954,0.389,0.6959,2018-10-11 23:09:15
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Lower Bucks,85 percent or higher,Landline,1,0.9794,0.7998,0.3061,0.8026,2018-10-11 23:11:39
Rep,35 to 49,Bachelors' degree,White,Female,White,support,Approve,Check,support,Reps. keep House,Unfavorable,Favorable,Don't know,disagree,30 to 44,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Lower Bucks,85 percent or higher,Landline,1,0.9662,0.9388,0.5429,0.9426,2018-10-11 23:12:51
Dem,[DO NOT READ] Refused,High school,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,High School Grad. or Less,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Lower Bucks,85 percent or higher,Landline,1,0.8957,1.8613,1.5736,1.8496,2018-10-11 23:13:09
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,45 to 64,[DO NOT READ] Don't know/Refused,Republican,Male,[DO NOT READ] Don't know/Refused,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,50 to 64,White,Lower Bucks,Less than 50 percent,Cell,0.4444,0.4573,0.9098,1.294,0.5424,2018-10-11 23:13:36
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Check,support,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Middle/Upper Bucks,Less than 50 percent,Cell,1,0.4805,0.7964,0.8831,0.8947,2018-10-11 23:13:45
Rep,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Don't know,agree,30 to 44,4-year College Grad.,Other,Male,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Montgomery,Less than 50 percent,Cell,0.6667,0.3445,0.9619,1.9681,0.8928,2018-10-11 23:13:54
