response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedc,educ3,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Und,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.965,0.6088,0.2939,0.6007,2018-10-13 21:47:55
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,Loudon,85 percent or higher,Cell,1,0.965,1.1462,0.808,1.1309,2018-10-13 21:49:31
Dem,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Other,Female,Very likely,Democrat,"White, 4-Year College Grads",18 to 39,4-year College Grad.,White,Fairfax/Prince William,Less than 50 percent,Cell,0.8889,0.3852,1.3302,2.4942,1.3483,2018-10-13 21:49:49
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.8883,0.6088,0.3193,0.6058,2018-10-13 21:51:28
Und,35 to 49,Graduate or Professional Degree,Black,Male,Other,Disapp.,Don't know,Don't know,Don't know,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),Nonwhite,18 to 39,Postgraduate Degree,Non-White,Loudon,50 to 85 percent,Cell,1,0.5507,0.6727,0.5596,0.7236,2018-10-13 21:51:37
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,4-year College Grad.,White,Ms. Wexton's District,85 percent or higher,Cell,1,0.965,1.1155,0.5627,1.1006,2018-10-13 22:03:34
Und,35 to 49,High school,White,Male,White,Don't know,Don't know,Don't know,Don't know,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,West,85 percent or higher,Cell,0.7778,0.9034,1.2023,0.8415,1.1731,2018-10-13 22:03:52
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Loudon,85 percent or higher,Cell,1,0.965,0.5555,0.2581,0.5481,2018-10-13 22:15:16
Und,35 to 49,Graduate or Professional Degree,White,Female,White,Don't know,Don't know,Favorable,Favorable,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 39,Postgraduate Degree,White,Loudon,50 to 85 percent,Cell,1,0.6903,1.1142,0.883,1.1516,2018-10-13 22:18:33
Und,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Very likely,Independent (No party),"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Fairfax/Prince William,85 percent or higher,Landline,1,0.9067,0.9387,0.6075,0.9165,2018-10-13 22:18:33
Dem,50 to 64,Bachelors' degree,Other,Female,Other,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Very likely,Democrat,Nonwhite,40 to 64,4-year College Grad.,Non-White,Fairfax/Prince William,50 to 85 percent,Landline,1,0.5583,1.0105,1.0204,1.0242,2018-10-13 22:23:57
Rep,18 to 34,Bachelors' degree,White,Male,White,Don't know,Reps. keep House,Unfavorable,Favorable,18 to 29,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",18 to 39,4-year College Grad.,White,Fairfax/Prince William,50 to 85 percent,Landline,1,0.7187,1.0605,0.7659,1.0889,2018-10-13 22:30:33
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,West,Less than 50 percent,Landline,1,0.1255,1.3044,5.2151,1.9492,2018-10-13 22:33:28
Rep,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Don't know,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Female,Almost certain,[DO NOT READ] Refused,"White, 4-Year College Grads",18 to 39,4-year College Grad.,White,Fairfax/Prince William,85 percent or higher,Landline,1,0.9524,1.2134,0.788,1.1984,2018-10-13 22:42:37
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.9571,1.0597,0.5422,1.0462,2018-10-13 22:44:43
Rep,35 to 49,Bachelors' degree,White,Female,White,Don't know,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Fairfax/Prince William,50 to 85 percent,Cell,1,0.8415,1.1058,0.752,1.1084,2018-10-13 22:45:28
Und,[DO NOT READ] Refused,Graduate or Professional Degree,White,Male,White,Don't know,Dems. take House,Unfavorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Not very likely,or as a member of another political party,"White, 4-Year College Grads",18 to 39,Postgraduate Degree,White,Ms. Wexton's District,Less than 50 percent,Cell,0.4444,0.3179,0.9981,1.9264,0.4829,2018-10-13 22:46:31
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,West,85 percent or higher,Landline,1,0.8705,1.2023,0.8733,1.1747,2018-10-13 23:00:36
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,Loudon,50 to 85 percent,Landline,1,0.6992,1.2596,1.2006,1.2479,2018-10-13 23:09:57
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.89,0.6526,0.34,0.6492,2018-10-14 18:32:13
Dem,35 to 49,Graduate or Professional Degree,Asian,Male,Asian,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),Nonwhite,40 to 64,Postgraduate Degree,Non-White,Loudon,50 to 85 percent,Cell,0.8889,0.7274,0.7197,0.4297,0.7243,2018-10-14 18:39:16
Rep,35 to 49,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,West,50 to 85 percent,Cell,1,0.6076,1.9997,2.3985,2.1129,2018-10-14 18:44:31
Und,50 to 64,Graduate or Professional Degree,Asian,Male,Asian,Don't know,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),Nonwhite,40 to 64,Postgraduate Degree,Non-White,Fairfax/Prince William,85 percent or higher,Cell,1,0.8518,0.6392,0.3413,0.6396,2018-10-14 18:45:52
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Landline,1,0.965,0.6088,0.2939,0.6007,2018-10-14 18:49:23
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,West,85 percent or higher,Cell,1,0.965,0.8985,0.4887,0.8865,2018-10-14 18:54:47
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Loudon,85 percent or higher,Landline,1,0.965,1.4802,0.944,1.4484,2018-10-14 19:01:05
Dem,35 to 49,Graduate or Professional Degree,Other,Male,White,Don't know,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",40 to 64,Postgraduate Degree,Non-White,Ms. Wexton's District,Less than 50 percent,Cell,1,0.4876,0.4998,0.4974,0.5501,2018-10-14 19:01:21
Rep,[DO NOT READ] Refused,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.9037,0.6526,0.3349,0.648,2018-10-14 19:01:41
Und,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Don't know,Unfavorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Landline,1,0.956,0.6526,0.3166,0.6443,2018-10-14 19:08:24
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Loudon,85 percent or higher,Cell,1,0.8956,0.7991,0.5061,0.7944,2018-10-14 19:09:45
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Very likely,Republican,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Fairfax/Prince William,Less than 50 percent,Landline,1,0.4039,0.8773,1.2692,0.9269,2018-10-14 19:10:21
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Loudon,85 percent or higher,Landline,1,0.9026,1.4802,1.0093,1.4701,2018-10-14 19:11:42
Und,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Loudon,85 percent or higher,Cell,1,0.9154,0.5183,0.2549,0.5139,2018-10-14 19:12:00
Dem,35 to 49,Bachelors' degree,Asian,Male,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Democrat,Nonwhite,40 to 64,4-year College Grad.,Non-White,Fairfax/Prince William,85 percent or higher,Cell,1,0.9555,0.7312,0.3774,0.722,2018-10-14 19:15:45
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Ms. Wexton's District,85 percent or higher,Cell,1,0.965,0.8637,0.4816,0.8522,2018-10-14 19:17:33
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,West,50 to 85 percent,Cell,0.8889,0.8353,1.3213,0.9798,1.3096,2018-10-14 19:18:09
Dem,35 to 49,Bachelors' degree,Other,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,4-year College Grad.,Non-White,Loudon,50 to 85 percent,Cell,1,0.8208,0.6841,0.3892,0.6881,2018-10-14 19:18:18
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Loudon,85 percent or higher,Cell,1,0.8951,0.5555,0.2782,0.5523,2018-10-14 19:20:24
Rep,35 to 49,Graduate or Professional Degree,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",40 to 64,Postgraduate Degree,Unknown,Loudon,85 percent or higher,Landline,1,0.8999,0.5978,0.358,0.5837,2018-10-14 19:24:45
Dem,65 and older,Some college or trade school,White,Male,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),Nonwhite,65 and older,No 4-year College Degree,White,Ms. Wexton's District,50 to 85 percent,Cell,1,0.6842,1.6831,1.2147,1.7422,2018-10-14 19:27:00
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Loudon,85 percent or higher,Cell,1,0.9593,0.8565,0.5042,0.8455,2018-10-14 19:30:27
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Other,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,4-year College Grad.,White,West,Less than 50 percent,Landline,1,0.0848,1.272,4.7022,2.0922,2018-10-14 19:33:59
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.965,0.7862,0.3434,0.7758,2018-10-14 19:45:41
Rep,18 to 34,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,18 to 29,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",18 to 39,4-year College Grad.,White,Ms. Wexton's District,Less than 50 percent,Cell,0.8889,0.3984,0.8087,1.1424,0.8912,2018-10-14 19:47:11
Dem,65 and older,Bachelors' degree,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,4-year College Grad.,White,Loudon,85 percent or higher,Landline,1,0.965,1.032,0.5488,1.0182,2018-10-14 19:47:38
Rep,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),Nonwhite,40 to 64,4-year College Grad.,Non-White,Ms. Wexton's District,85 percent or higher,Landline,0.4444,0.9,0.7212,0.3607,0.6778,2018-10-14 19:48:49
Und,35 to 49,Graduate or Professional Degree,Asian,Female,Asian,Don't know,Dems. take House,Don't know,Favorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),Nonwhite,18 to 39,Postgraduate Degree,Non-White,Ms. Wexton's District,85 percent or higher,Cell,1,0.8795,0.832,0.4897,0.829,2018-10-14 19:53:10
Dem,50 to 64,Bachelors' degree,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Very likely,Democrat,Nonwhite,40 to 64,4-year College Grad.,White,Loudon,85 percent or higher,Landline,1,0.9269,0.7991,0.489,0.7803,2018-10-14 19:54:13
Dem,50 to 64,Graduate or Professional Degree,White,Female,Black,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),Nonwhite,40 to 64,Postgraduate Degree,White,Fairfax/Prince William,50 to 85 percent,Cell,1,0.6709,0.8413,0.6679,0.8737,2018-10-14 19:54:22
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,4-year College Grad.,White,Ms. Wexton's District,85 percent or higher,Landline,1,0.965,1.1155,0.5627,1.1006,2018-10-14 19:54:58
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Landline,1,0.965,0.6526,0.3136,0.6439,2018-10-14 19:58:43
Dem,35 to 49,Graduate or Professional Degree,White,Female,Black,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Democrat,Nonwhite,40 to 64,Postgraduate Degree,White,Loudon,50 to 85 percent,Landline,1,0.8244,0.7677,0.4773,0.7717,2018-10-14 20:04:10
Rep,50 to 64,Bachelors' degree,White,Female,White,Don't know,Don't know,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.8828,1.2111,0.8078,1.1828,2018-10-14 20:04:29
Dem,65 and older,Some college or trade school,Hispanic,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,No 4-year College Degree,Non-White,Ms. Wexton's District,Less than 50 percent,Landline,0.7778,0.4515,1.7181,2.5442,1.635,2018-10-14 20:07:19
Dem,35 to 49,Grade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,High School Grad. or Less,Republican,Female,Almost certain,Democrat,"White, No 4-Year College Degree",18 to 39,No 4-year College Degree,White,Ms. Wexton's District,50 to 85 percent,Landline,1,0.8358,1.6419,1.3146,1.6473,2018-10-14 20:10:55
Rep,50 to 64,Graduate or Professional Degree,White,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Other,Female,Very likely,Republican,Nonwhite,40 to 64,Postgraduate Degree,White,Fairfax/Prince William,Less than 50 percent,Landline,1,0.4848,0.8996,1.1728,0.9275,2018-10-14 20:13:37
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Loudon,85 percent or higher,Cell,1,0.965,0.6812,0.3415,0.6721,2018-10-14 20:14:32
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Democrat,"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,White,West,50 to 85 percent,Cell,1,0.7921,1.9997,1.8399,2.0221,2018-10-14 20:15:26
Und,35 to 49,Bachelors' degree,Asian,Male,Asian,Don't know,Dems. take House,Don't know,Favorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),Nonwhite,40 to 64,4-year College Grad.,Non-White,Loudon,Less than 50 percent,Cell,1,0.3985,0.7314,1.0171,0.8383,2018-10-14 20:20:11
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Already voted,Independent (No party),"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Landline,1,0.965,0.9886,0.504,0.981,2018-10-14 20:24:05
Dem,35 to 49,Bachelors' degree,Asian,Male,Asian,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Very likely,Independent (No party),Nonwhite,40 to 64,4-year College Grad.,Non-White,Loudon,50 to 85 percent,Cell,1,0.5949,0.8825,0.6952,0.8882,2018-10-14 20:24:23
Rep,50 to 64,Some college or trade school,Hispanic,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",40 to 64,No 4-year College Degree,Non-White,Ms. Wexton's District,85 percent or higher,Landline,1,0.965,1.2135,0.7959,1.1974,2018-10-14 20:27:32
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Other,Male,Somewhat likely,Independent (No party),"White, 4-Year College Grads",65 and older,4-year College Grad.,White,Fairfax/Prince William,85 percent or higher,Cell,0.4444,0.9082,1.2439,0.6251,1.0599,2018-10-14 20:28:44
Rep,35 to 49,Graduate or Professional Degree,Unknown,Male,Hispanic,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),Nonwhite,40 to 64,Postgraduate Degree,Unknown,Fairfax/Prince William,50 to 85 percent,Cell,1,0.7903,0.7718,0.5333,0.7807,2018-10-14 20:29:38
Rep,18 to 34,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,4-year College Grad.,Other,Female,Almost certain,Republican,"White, 4-Year College Grads",18 to 39,4-year College Grad.,White,Fairfax/Prince William,Less than 50 percent,Cell,1,0.3332,1.3302,2.883,1.5832,2018-10-14 20:29:47
Rep,50 to 64,Graduate or Professional Degree,Asian,Male,Asian,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),Nonwhite,40 to 64,Postgraduate Degree,Non-White,Fairfax/Prince William,85 percent or higher,Cell,1,0.9276,0.6392,0.3135,0.6329,2018-10-14 20:31:17
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Fairfax/Prince William,85 percent or higher,Landline,1,0.8588,1.3829,0.8782,1.3822,2018-10-14 20:36:57
Und,50 to 64,Bachelors' degree,White,Male,White,Approve,Don't know,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.9137,0.8002,0.4383,0.7813,2018-10-14 20:37:15
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Republican,"White, 4-Year College Grads",40 to 64,Postgraduate Degree,White,Loudon,Less than 50 percent,Cell,0.7778,0.4491,0.7658,1.0419,0.7952,2018-10-14 20:39:30
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.965,1.3829,0.7816,1.3645,2018-10-14 20:42:57
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.9569,0.8428,0.3695,0.832,2018-10-14 20:46:24
Rep,35 to 49,Graduate or Professional Degree,Asian,Male,Asian,Disapp.,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Other,Female,Not very likely,Republican,Nonwhite,18 to 39,Postgraduate Degree,Non-White,Loudon,Less than 50 percent,Landline,0.7778,0.4079,0.9045,1.4069,0.5993,2018-10-14 20:54:30
Rep,[DO NOT READ] Refused,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,18 to 29,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 39,No 4-year College Degree,Unknown,Loudon,Less than 50 percent,Cell,1,0.3677,1.2968,3.0548,1.5113,2018-10-14 20:55:15
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Ms. Wexton's District,85 percent or higher,Cell,1,0.965,1.6,0.9678,1.5787,2018-10-14 20:56:00
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Fairfax/Prince William,85 percent or higher,Landline,1,0.965,1.7389,1.1472,1.7157,2018-10-14 20:56:36
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Some College Educ.,Other,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,No 4-year College Degree,White,Fairfax/Prince William,85 percent or higher,Landline,1,0.8528,1.6645,1.0731,1.6653,2018-10-14 21:01:13
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.965,0.8428,0.3664,0.8247,2018-10-14 21:03:03
Rep,65 and older,Bachelors' degree,White,Female,White,Don't know,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,4-year College Grad.,White,Loudon,85 percent or higher,Landline,1,0.965,1.1062,0.5857,1.0914,2018-10-14 21:05:09
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,4-year College Grad.,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",40 to 64,4-year College Grad.,White,Fairfax/Prince William,50 to 85 percent,Landline,1,0.5041,1.331,1.5232,1.3656,2018-10-14 21:05:13
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Postgraduate Degree,White,Fairfax/Prince William,85 percent or higher,Cell,1,0.965,1.0597,0.5378,1.0456,2018-10-14 21:07:40
Und,35 to 49,High school,Hispanic,Male,Hispanic,Don't know,Dems. take House,Unfavorable,Don't know,30 to 44,High School Grad. or Less,Other,Male,Not very likely,Independent (No party),Nonwhite,40 to 64,No 4-year College Degree,Non-White,West,Less than 50 percent,Landline,0.5556,0.2471,1.291,3.784,0.6655,2018-10-14 21:11:58
