response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Unfavorable,Don't know,agree,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,Less than 50 percent,Cell,1,0.2869,0.8059,1.1449,0.9247,2018-10-07 20:46:43
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,support,Don't know,Unfavorable,Favorable,Do not believe,agree,65 and older,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Brookhaven,50 to 85 percent,Landline,1,0.7306,1.1729,0.7253,1.2382,2018-10-07 20:50:20
Dem,35 to 49,Bachelors' degree,White,Female,White,oppose,Disapp.,Support,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Brookhaven,50 to 85 percent,Landline,1,0.5991,0.985,0.7195,1.0756,2018-10-07 20:50:56
Dem,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,support,Don't know,Don't know,Unfavorable,Don't know,agree,65 and older,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Brookhaven,50 to 85 percent,Landline,1,0.7993,1.1729,0.663,1.221,2018-10-07 20:52:26
Rep,50 to 64,Graduate or Professional Degree,Unknown,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Unknown,Brookhaven,85 percent or higher,Landline,1,0.9723,0.7661,0.3036,0.7789,2018-10-07 20:54:59
Dem,35 to 49,Graduate or Professional Degree,Unknown,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,Unknown,Rest,85 percent or higher,Landline,1,0.9028,0.7223,0.4611,0.7395,2018-10-07 21:04:30
Dem,65 and older,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,4-year College Grad.,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Cell,1,0.9639,0.7495,0.2495,0.756,2018-10-07 21:08:51
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,Postgraduate Degree,Other,Female,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Brookhaven,85 percent or higher,Landline,1,0.8947,0.72,0.3049,0.7248,2018-10-07 21:09:36
Rep,65 and older,Bachelors' degree,White,Male,White,support,Don't know,Support,oppose,Reps. keep House,Don't know,Favorable,Don't know,Don't know,65 and older,4-year College Grad.,Democratic,Male,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.9223,0.7359,0.2986,0.7408,2018-10-07 21:24:43
Rep,18 to 34,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,18 to 29,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Brookhaven,Less than 50 percent,Landline,1,0.4389,1.3051,2.2446,1.5121,2018-10-07 21:25:19
Rep,50 to 64,Bachelors' degree,Other,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,4-year College Grad.,Democratic,Male,Very likely,[DO NOT READ] Refused,"White, 4-Year College Grads",50 to 64,Non-White,Brookhaven,85 percent or higher,Landline,1,0.9453,0.7554,0.3581,0.7609,2018-10-07 21:26:31
Und,[DO NOT READ] Refused,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Disapp.,Check,Don't know,Don't know,Don't know,Unfavorable,Don't know,agree,45 to 64,4-year College Grad.,Democratic,Male,Not very likely,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,35 to 49,White,Brookhaven,85 percent or higher,Landline,0.4444,0.9355,0.825,0.4244,0.7046,2018-10-07 21:26:58
Rep,65 and older,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.9367,0.7094,0.3141,0.7234,2018-10-07 21:27:52
Dem,65 and older,Graduate or Professional Degree,White,Female,[DO NOT READ] Don't know/Refused,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,65 and older,White,Rest,85 percent or higher,Cell,1,0.9912,0.7213,0.3238,0.7334,2018-10-07 21:32:44
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Approve,Check,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Brookhaven,85 percent or higher,Landline,1,0.9131,0.7418,0.3348,0.7585,2018-10-07 21:32:49
Rep,65 and older,High school,White,Male,[DO NOT READ] Don't know/Refused,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,[DO NOT READ] Don't know/Refused,65 and older,White,Rest,85 percent or higher,Landline,1,0.8676,1.2875,0.9952,1.3248,2018-10-07 21:34:23
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,4-year College Grad.,Republican,Male,Not at all likely,Republican,"White, 4-Year College Grads",65 and older,White,Brookhaven,Less than 50 percent,Landline,0.4444,0.1892,0.8486,1.581,0.3082,2018-10-07 21:35:44
Rep,65 and older,High school,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9653,1.2875,0.8944,1.3096,2018-10-07 21:36:02
Rep,18 to 34,High school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,18 to 29,High School Grad. or Less,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Rest,Less than 50 percent,Cell,1,0.4741,1.6032,3.4429,1.8293,2018-10-07 21:42:02
Rep,65 and older,High school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,High School Grad. or Less,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Brookhaven,50 to 85 percent,Landline,1,0.6756,1.5614,1.3061,1.5996,2018-10-07 21:42:29
Dem,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Dems. take House,Favorable,Unfavorable,Don't know,disagree,45 to 64,4-year College Grad.,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Brookhaven,85 percent or higher,Cell,1,0.8747,0.7837,0.2857,0.8055,2018-10-07 21:43:14
Dem,50 to 64,Some college or trade school,White,Male,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,White,Brookhaven,50 to 85 percent,Landline,1,0.5604,1.111,1.1196,1.2281,2018-10-07 21:47:42
Dem,65 and older,Some college or trade school,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,65 and older,Some College Educ.,Democratic,Male,Very likely,Independent (No party),[DO NOT READ] Don't know/Refused,65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.9948,1.0291,0.5999,1.0445,2018-10-07 21:48:18
Dem,50 to 64,Some college or trade school,White,Male,White,oppose,Disapp.,Check,oppose,Dems. take House,Favorable,Favorable,Believe,agree,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Brookhaven,85 percent or higher,Landline,0,0.8696,0.9765,0.6505,0.8066,2018-10-07 21:48:36
Dem,18 to 34,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,18 to 29,4-year College Grad.,Democratic,Male,Very likely,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Rest,85 percent or higher,Landline,1,0.9051,0.8471,0.488,0.8527,2018-10-07 21:49:48
Dem,50 to 64,Graduate or Professional Degree,Unknown,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,Unknown,Rest,50 to 85 percent,Cell,1,0.6265,0.7539,0.487,0.8167,2018-10-07 21:49:57
Dem,65 and older,High school,White,Female,Hispanic,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,White,Rest,85 percent or higher,Landline,1,0.9443,1.3965,1.0648,1.4229,2018-10-07 21:50:15
Dem,50 to 64,High school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Brookhaven,85 percent or higher,Landline,1,0.9568,1.4601,1.0922,1.4861,2018-10-07 21:50:24
Dem,18 to 34,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,18 to 29,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Rest,85 percent or higher,Landline,1,0.8619,0.8628,0.4474,0.8886,2018-10-07 21:52:30
Und,18 to 34,Some college or trade school,White,Female,White,Don't know,Approve,Don't know,oppose,Don't know,Don't know,Don't know,Don't know,agree,18 to 29,Some College Educ.,Other,Female,[DO NOT READ] Don't know/Refused,[DO NOT READ] Refused,"White, No 4-Year College Degree",18 to 34,White,Brookhaven,Less than 50 percent,Landline,0.4444,0.4315,1.3051,2.283,0.7767,2018-10-07 21:54:09
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Check,support,Don't know,Favorable,Favorable,Don't know,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Landline,1,0.9287,0.7574,0.3273,0.773,2018-10-07 21:55:12
Dem,65 and older,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.9918,0.6761,0.3031,0.6875,2018-10-07 21:56:06
Dem,35 to 49,Bachelors' degree,Unknown,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,Unknown,Brookhaven,50 to 85 percent,Cell,1,0.7422,0.9102,0.4296,0.9585,2018-10-07 21:57:09
Rep,35 to 49,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,4-year College Grad.,Other,Female,Very likely,or as a member of another political party,"White, 4-Year College Grads",35 to 49,White,Rest,85 percent or higher,Landline,1,0.9286,0.7753,0.3714,0.7805,2018-10-07 21:58:39
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,oppose,Don't know,Don't know,Don't know,Dems. take House,Favorable,Unfavorable,Don't know,agree,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Brookhaven,85 percent or higher,Landline,0.8889,0.9089,0.758,0.4769,0.7693,2018-10-07 22:00:09
Und,35 to 49,High school,White,Female,White,Don't know,Approve,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,30 to 44,High School Grad. or Less,Other,Female,Almost certain,[DO NOT READ] Refused,"White, No 4-Year College Degree",35 to 49,White,Rest,85 percent or higher,Landline,0.4444,0.8891,1.3791,1.3267,1.3326,2018-10-07 22:02:17
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Brookhaven,85 percent or higher,Landline,1,0.9645,0.8074,0.2904,0.8144,2018-10-07 22:02:17
Dem,18 to 34,Some college or trade school,Black,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,Some College Educ.,Democratic,Female,Very likely,Democrat,Nonwhite,18 to 34,Non-White,Rest,50 to 85 percent,Cell,1,0.6224,1.281,1.964,1.3229,2018-10-07 22:02:26
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Don't know,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Landline,1,0.9709,0.901,0.5796,0.9162,2018-10-07 22:03:11
Rep,65 and older,Graduate or Professional Degree,Unknown,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Unknown,Rest,50 to 85 percent,Landline,1,0.6786,0.8336,0.4643,0.8908,2018-10-07 22:03:47
Dem,65 and older,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.9235,0.7207,0.3,0.736,2018-10-07 22:05:53
Rep,65 and older,Some college or trade school,Hispanic,Female,White,support,Approve,Check,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Non-White,Rest,85 percent or higher,Landline,1,0.9449,0.9781,0.7272,0.9965,2018-10-07 22:06:56
Dem,18 to 34,Some college or trade school,Other,Female,Hispanic,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,18 to 29,Some College Educ.,Democratic,Female,Very likely,Democrat,Nonwhite,18 to 34,Non-White,Brookhaven,50 to 85 percent,Cell,1,0.678,1.3883,1.8124,1.4218,2018-10-07 22:08:44
Rep,65 and older,High school,White,Female,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Landline,1,0.7236,1.537,1.2953,1.6252,2018-10-07 22:09:20
Rep,65 and older,Graduate or Professional Degree,Other,Female,White,Don't know,Don't know,Check,Don't know,Don't know,Don't know,Favorable,Don't know,Don't know,65 and older,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",65 and older,Non-White,Brookhaven,50 to 85 percent,Landline,0.4444,0.8233,0.8588,0.4711,0.7805,2018-10-07 22:09:47
Dem,65 and older,High school,White,Female,White,support,Disapp.,Check,support,Dems. take House,Don't know,Favorable,Do not believe,agree,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Brookhaven,50 to 85 percent,Landline,0.4444,0.7741,1.6937,1.3276,1.6025,2018-10-07 22:09:47
Und,35 to 49,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Brookhaven,50 to 85 percent,Cell,1,0.5324,0.8814,0.6202,0.9836,2018-10-07 22:10:14
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Landline,1,0.5101,1.0251,1.2237,1.1533,2018-10-07 22:18:11
Dem,50 to 64,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Brookhaven,85 percent or higher,Landline,1,0.987,1.0592,0.6675,1.0767,2018-10-07 22:24:47
Dem,65 and older,Some college or trade school,White,Female,White,support,Approve,Check,support,Don't know,Don't know,Unfavorable,Don't know,agree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Brookhaven,50 to 85 percent,Landline,1,0.7874,1.2285,0.8229,1.2819,2018-10-07 22:25:41
Dem,18 to 34,Some college or trade school,White,Female,Hispanic,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 34,White,Brookhaven,85 percent or higher,Landline,1,0.9095,1.2638,1.1236,1.2928,2018-10-07 22:26:26
Rep,65 and older,High school,White,Male,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Don't know,agree,45 to 64,High School Grad. or Less,Other,Male,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Landline,1,0.9589,1.2056,0.8305,1.2269,2018-10-07 22:26:44
Rep,35 to 49,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Don't know,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Brookhaven,50 to 85 percent,Landline,1,0.5257,0.9687,0.7517,1.0836,2018-10-07 22:26:44
Rep,50 to 64,High school,Unknown,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,45 to 64,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,Unknown,Brookhaven,85 percent or higher,Landline,1,0.9027,1.4831,1.0248,1.5185,2018-10-07 22:29:17
Dem,65 and older,High school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.9892,1.5135,1.0218,1.5387,2018-10-07 22:31:32
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Brookhaven,50 to 85 percent,Landline,1,0.7934,0.9035,0.359,0.914,2018-10-07 22:33:54
Rep,18 to 34,Some college or trade school,Unknown,Male,Hispanic,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,18 to 29,Some College Educ.,Republican,Male,Almost certain,Republican,Nonwhite,18 to 34,Unknown,Brookhaven,Less than 50 percent,Landline,1,0.3716,1.3016,2.6879,1.5605,2018-10-07 22:34:03
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.9476,0.6886,0.277,0.7014,2018-10-07 22:39:00
Rep,35 to 49,Some college or trade school,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Brookhaven,85 percent or higher,Landline,1,0.9556,1.1356,0.9564,1.1559,2018-10-07 22:41:15
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Landline,1,0.9594,0.6416,0.2969,0.6469,2018-10-07 22:47:34
Dem,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Non-White,Brookhaven,85 percent or higher,Cell,1,0.9102,0.8058,0.397,0.8243,2018-10-07 22:52:40
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Brookhaven,50 to 85 percent,Cell,1,0.7342,0.7781,0.3966,0.8208,2018-10-07 22:55:58
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,or as a member of another political party,"White, 4-Year College Grads",50 to 64,White,Brookhaven,50 to 85 percent,Cell,1,0.8083,0.8301,0.3846,0.8627,2018-10-07 23:04:16
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Brookhaven,85 percent or higher,Cell,1,0.9214,0.7455,0.43120000000000003,0.7615,2018-10-07 23:06:04
Rep,35 to 49,Bachelors' degree,Unknown,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,Unknown,Brookhaven,85 percent or higher,Cell,1,0.9257,0.838,0.3797,0.8555,2018-10-07 23:15:58
Dem,50 to 64,Bachelors' degree,Unknown,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,4-year College Grad.,Republican,Female,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,Unknown,Brookhaven,85 percent or higher,Landline,1,0.9327,0.8338,0.29,0.8395,2018-10-07 23:18:41
Dem,18 to 34,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,18 to 29,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Brookhaven,Less than 50 percent,Landline,0.7778,0.3031,1.3051,3.2501,1.3195,2018-10-07 23:28:08
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Don't know,Don't know,45 to 64,Some College Educ.,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Landline,1,0.9557,0.8745,0.5253,0.8902,2018-10-07 23:50:50
Rep,65 and older,Grade school,White,Male,Other,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,Nonwhite,65 and older,White,Rest,85 percent or higher,Cell,1,0.9498,1.2875,0.909,1.3111,2018-10-07 23:51:44
Rep,35 to 49,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Brookhaven,50 to 85 percent,Landline,1,0.8303,1.2133,0.9153,1.256,2018-10-07 23:57:53
Rep,65 and older,High school,Unknown,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Don't know,agree,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Unknown,Rest,85 percent or higher,Landline,1,0.9261,1.4422,1.0484,1.4723,2018-10-08 00:03:04
Dem,50 to 64,Some college or trade school,Unknown,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,Unknown,Rest,85 percent or higher,Landline,1,0.9921,0.946,0.5974,0.962,2018-10-08 00:03:04
Dem,18 to 34,Graduate or Professional Degree,Unknown,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,Unknown,Rest,85 percent or higher,Landline,1,0.9234,0.8575,0.5382,0.8757,2018-10-08 00:31:41
Rep,18 to 34,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,18 to 29,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,White,Brookhaven,Less than 50 percent,Landline,1,0.2308,1.0421,2.2197,1.3882,2018-10-08 00:32:57
Und,35 to 49,High school,White,Female,White,support,Approve,Don't know,oppose,Don't know,Unfavorable,Don't know,Do not believe,agree,45 to 64,High School Grad. or Less,Other,Female,Somewhat likely,Republican,"White, No 4-Year College Degree",35 to 49,White,Rest,50 to 85 percent,Cell,0.5556,0.7523,1.5433,1.5943,1.2575,2018-10-08 19:42:54
Rep,65 and older,Bachelors' degree,White,Female,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Brookhaven,85 percent or higher,Cell,1,0.8925,0.8369,0.3036,0.858,2018-10-08 19:49:09
Rep,35 to 49,Some college or trade school,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,agree,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Brookhaven,85 percent or higher,Cell,1,0.9501,1.047,0.826,1.0662,2018-10-08 20:00:06
Rep,50 to 64,High school,White,Male,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9251,1.2421,0.9649,1.2682,2018-10-08 20:17:10
