response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_hisp,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,Hispanic,Rest,50 to 85 percent,Cell,1,0.7923,0.5526,0.2846,0.5592,2018-10-17 23:09:17
Dem,18 to 34,Some college or trade school,Hispanic,Male,Hispanic,Don't know,Dems. take House,Favorable,Don't know,18 to 29,Some College Educ.,Other,Male,Almost certain,Independent (No party),Nonwhite,18 to 34,Hispanic,Rest,50 to 85 percent,Cell,1,0.5422,1.2264,0.863,1.3239,2018-10-17 23:09:26
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Rest,50 to 85 percent,Cell,1,0.7235,0.5911,0.3553,0.6066,2018-10-17 23:11:14
Dem,65 and older,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Very likely,Democrat,Nonwhite,65 and older,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.6374,1.0749,0.9205,1.0748,2018-10-17 23:13:11
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Miami/Coral Gables,50 to 85 percent,Landline,1,0.8044,0.8243,0.5086,0.8322,2018-10-17 23:13:19
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9113,2.2013,1.1487,2.1505,2018-10-17 23:18:09
Dem,65 and older,Graduate or Professional Degree,Asian,Male,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,Nonwhite,65 and older,Other Non-White,Rest,85 percent or higher,Landline,1,0.965,0.4605,0.189,0.4546,2018-10-17 23:22:39
Rep,65 and older,Bachelors' degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Already voted,Republican,Nonwhite,65 and older,Hispanic,Rest,85 percent or higher,Cell,1,0.965,1.109,0.5275,1.1011,2018-10-17 23:28:30
Dem,18 to 34,Bachelors' degree,Hispanic,Male,Other,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Democrat,Nonwhite,18 to 34,Hispanic,Rest,50 to 85 percent,Cell,1,0.5464,1.0556,0.9442,1.1379,2018-10-17 23:28:39
Rep,65 and older,High school,Hispanic,Female,Hispanic,Approve,Don't know,Favorable,Favorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Independent (No party),Nonwhite,65 and older,Hispanic,Miami/Coral Gables,50 to 85 percent,Landline,0.6667,0.5523,2.9142,4.3476,2.8508,2018-10-17 23:34:21
Und,50 to 64,Graduate or Professional Degree,Hispanic,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Hispanic,Rest,Less than 50 percent,Cell,1,0.1375,0.782,2.5767,1.1436,2018-10-17 23:34:30
Rep,65 and older,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,Nonwhite,65 and older,Hispanic,Rest,85 percent or higher,Landline,1,0.9631,1.3847,0.6623,1.3673,2018-10-17 23:41:42
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Already voted,Democrat,Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.7115,0.613,0.4578,0.6482,2018-10-17 23:42:54
Rep,65 and older,Some college or trade school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,Nonwhite,65 and older,Hispanic,Rest,85 percent or higher,Landline,1,0.965,1.3847,0.661,1.3671,2018-10-17 23:45:00
Dem,18 to 34,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Miami/Coral Gables,50 to 85 percent,Cell,1,0.5686,0.5716,0.5309,0.6116,2018-10-17 23:51:05
Rep,18 to 34,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Favorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Almost certain,or as a member of another political party,Nonwhite,18 to 34,Hispanic,Rest,50 to 85 percent,Cell,1,0.5576,1.2481,1.0716,1.3403,2018-10-17 23:51:23
Und,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Don't know,Favorable,Favorable,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.5686,0.9222,0.6825,0.9868,2018-10-17 23:54:05
Rep,50 to 64,Graduate or Professional Degree,White,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Republican,Nonwhite,50 to 64,White,Miami/Coral Gables,Less than 50 percent,Cell,1,0.4213,0.6714,0.745,0.7613,2018-10-18 00:07:42
Rep,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,85 percent or higher,Cell,1,0.965,0.8602,0.5233,0.8493,2018-10-18 00:25:12
Rep,65 and older,High school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Already voted,Republican,Nonwhite,65 and older,Hispanic,Rest,50 to 85 percent,Landline,1,0.8429,2.9329,2.2159,2.9903,2018-10-18 00:32:24
Rep,65 and older,High school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,Nonwhite,65 and older,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.549,2.7597,4.021,2.9722,2018-10-18 00:33:28
Dem,35 to 49,Some college or trade school,Black,Male,Black,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,35 to 49,Other Non-White,Rest,85 percent or higher,Cell,1,0.965,0.7472,0.3591,0.7378,2018-10-18 00:34:13
Dem,18 to 34,Some college or trade school,Asian,Male,Asian,Don't know,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Male,Almost certain,Democrat,Nonwhite,18 to 34,Other Non-White,Miami/Coral Gables,Less than 50 percent,Cell,1,0.4957,1.0361,1.1074,1.1377,2018-10-18 00:34:40
Dem,18 to 34,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,Postgraduate Degree,Democratic,Female,Very likely,Democrat,Nonwhite,18 to 34,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.7184,0.7671,0.6442,0.7587,2018-10-18 00:36:19
Rep,65 and older,Some college or trade school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,Nonwhite,65 and older,Hispanic,Rest,85 percent or higher,Cell,0.4444,0.965,1.3847,0.661,1.3098,2018-10-18 00:38:25
Dem,18 to 34,Bachelors' degree,Hispanic,Male,Hispanic,Don't know,Reps. keep House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Republican,Male,Almost certain,Republican,Nonwhite,18 to 34,Hispanic,Rest,50 to 85 percent,Cell,1,0.7431,0.9997,0.6449,1.0216,2018-10-18 00:40:40
Rep,65 and older,Bachelors' degree,Unknown,Female,White,Disapp.,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Other,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Unknown,Miami/Coral Gables,85 percent or higher,Landline,1,0.9286,0.7756,0.3576,0.7683,2018-10-18 00:57:40
Rep,35 to 49,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Already voted,Independent (No party),Nonwhite,35 to 49,Hispanic,Rest,Less than 50 percent,Cell,1,0.4163,1.2115,1.3898,1.4551,2018-10-18 01:03:36
Und,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Reps. keep House,Unfavorable,Don't know,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,Hispanic,Rest,85 percent or higher,Cell,1,0.965,0.5983,0.2803,0.5907,2018-10-18 01:20:37
3,50 to 64,High school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Unfavorable,Don't know,45 to 64,High School Grad. or Less,Democratic,Female,Somewhat likely,Democrat,Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,0.8889,0.8289,2.4023,2.4296,2.1673,2018-10-18 01:29:01
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Don't know,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Cell,1,0.927,0.8263,0.3625,0.8187,2018-10-18 01:31:25
Dem,18 to 34,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,Unknown,Rest,50 to 85 percent,Landline,1,0.6882,0.5524,0.3499,0.5716,2018-10-18 01:32:37
Dem,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Favorable,Don't know,65 and older,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Cell,1,0.965,0.9225,0.3991,0.9159,2018-10-18 01:33:41
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Miami/Coral Gables,85 percent or higher,Cell,1,0.9355,0.5107,0.3141,0.5056,2018-10-18 01:35:38
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Hispanic,Rest,50 to 85 percent,Cell,1,0.8448,0.7106,0.4045,0.7123,2018-10-18 01:38:56
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Miami/Coral Gables,50 to 85 percent,Cell,1,0.6828,0.7807,0.5488,0.8089,2018-10-18 01:41:20
Rep,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Rest,Less than 50 percent,Cell,1,0.3475,1.2619,1.9816,1.4894,2018-10-18 01:43:08
Rep,50 to 64,Graduate or Professional Degree,Other,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Other Non-White,Rest,85 percent or higher,Cell,1,0.8565,0.4013,0.1885,0.4015,2018-10-18 01:45:32
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,Rest,50 to 85 percent,Cell,1,0.6313,0.6781,0.467,0.7122,2018-10-18 14:49:47
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Miami/Coral Gables,85 percent or higher,Cell,1,0.9157,0.5227,0.3,0.5186,2018-10-18 21:30:14
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Miami/Coral Gables,85 percent or higher,Cell,1,0.8886,0.6298,0.2963,0.6271,2018-10-18 21:38:38
Und,18 to 34,High school,White,Male,Hispanic,Disapp.,Dems. take House,Unfavorable,Don't know,18 to 29,High School Grad. or Less,Democratic,Male,Already voted,[DO NOT READ] Refused,Nonwhite,18 to 34,White,Rest,50 to 85 percent,Cell,1,0.7617,2.3805,2.0813,2.4799,2018-10-18 21:43:44
Und,18 to 34,Graduate or Professional Degree,Hispanic,Female,Hispanic,Approve,Don't know,Don't know,Don't know,30 to 44,Postgraduate Degree,Other,Female,Very likely,Independent (No party),Nonwhite,18 to 34,Hispanic,Rest,50 to 85 percent,Cell,1,0.524,0.7586,0.5364,0.7752,2018-10-18 21:48:38
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.8856,0.5617,0.2018,0.5596,2018-10-18 21:51:56
Rep,35 to 49,Bachelors' degree,White,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Republican,Nonwhite,35 to 49,White,Rest,Less than 50 percent,Landline,1,0.4529,1.125,1.1035,1.2573,2018-10-18 21:52:23
Dem,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Very likely,Republican,Nonwhite,50 to 64,Hispanic,Rest,Less than 50 percent,Landline,1,0.1139,1.1937,4.3091,1.5707,2018-10-18 21:53:17
Rep,50 to 64,Graduate or Professional Degree,White,Male,Other,Approve,Reps. keep House,Unfavorable,Don't know,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),Nonwhite,50 to 64,White,Miami/Coral Gables,85 percent or higher,Cell,1,0.9234,0.4434,0.2416,0.4333,2018-10-18 21:54:29
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Don't know,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Miami/Coral Gables,85 percent or higher,Landline,0.7778,0.965,0.568,0.2959,0.556,2018-10-18 21:55:50
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Miami/Coral Gables,85 percent or higher,Cell,1,0.965,0.4683,0.2507,0.4585,2018-10-18 21:56:44
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Miami/Coral Gables,85 percent or higher,Landline,1,0.9219,0.4357,0.1932,0.432,2018-10-18 21:57:11
Dem,18 to 34,Graduate or Professional Degree,Asian,Male,Other,Disapp.,Dems. take House,Unfavorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),Nonwhite,18 to 34,Other Non-White,Miami/Coral Gables,Less than 50 percent,Cell,0.8889,0.3721,0.5741,0.7637,0.6407,2018-10-18 21:59:17
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Other,Male,Already voted,Independent (No party),Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,85 percent or higher,Cell,1,0.8888,0.5238,0.2602,0.5283,2018-10-18 21:59:44
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Landline,0.4444,0.965,0.4976,0.2146,0.4783,2018-10-18 22:00:11
Rep,18 to 34,Bachelors' degree,Unknown,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,4-year College Grad.,Other,Male,Somewhat likely,Independent (No party),Nonwhite,18 to 34,Unknown,Rest,Less than 50 percent,Cell,0.6667,0.3089,1.0514,1.5061,0.7579,2018-10-18 22:11:08
Und,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Don't know,Don't know,Don't know,18 to 29,Some College Educ.,Other,Female,Not at all likely,or as a member of another political party,Nonwhite,18 to 34,Hispanic,Miami/Coral Gables,Less than 50 percent,Cell,0,0.2569,1.8231,4.4857,0.4213,2018-10-18 22:15:11
Dem,18 to 34,High school,Hispanic,Female,Hispanic,Disapp.,Reps. keep House,Favorable,Favorable,18 to 29,High School Grad. or Less,Democratic,Female,Almost certain,Republican,Nonwhite,18 to 34,Hispanic,Rest,Less than 50 percent,Cell,1,0.2696,4.5211,10.84,5.6415,2018-10-18 22:18:04
Rep,18 to 34,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Miami/Coral Gables,Less than 50 percent,Cell,1,0.4933,0.7526,0.7939,0.8667,2018-10-18 22:18:31
Dem,65 and older,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,Hispanic,Miami/Coral Gables,85 percent or higher,Landline,1,0.8817,1.3759,0.9256,1.3713,2018-10-18 22:21:49
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,White,Rest,85 percent or higher,Cell,1,0.965,1.0936,0.5585,1.0797,2018-10-18 22:26:46
Und,35 to 49,Bachelors' degree,Hispanic,Female,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,4-year College Grad.,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,Hispanic,Miami/Coral Gables,85 percent or higher,Cell,1,0.965,0.922,0.5052,0.9103,2018-10-18 22:27:13
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Cell,1,0.965,1.1518,0.4988,1.1278,2018-10-18 22:29:46
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Miami/Coral Gables,85 percent or higher,Cell,1,0.965,0.7864,0.3414,0.7764,2018-10-18 22:30:58
Rep,18 to 34,Bachelors' degree,Hispanic,Female,Hispanic,Don't know,Don't know,Favorable,Favorable,30 to 44,4-year College Grad.,Republican,Female,Somewhat likely,Republican,Nonwhite,18 to 34,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,0.6667,0.6143,1.0501,1.0533,0.8215,2018-10-18 22:31:34
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Miami/Coral Gables,85 percent or higher,Cell,1,0.9454,0.4683,0.2555,0.463,2018-10-18 22:32:19
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Rest,50 to 85 percent,Cell,1,0.8067,0.7121,0.3082,0.7186,2018-10-18 22:37:52
Dem,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,18 to 29,4-year College Grad.,Republican,Female,Already voted,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Miami/Coral Gables,Less than 50 percent,Cell,1,0.2812,1.236,3.1125,1.6458,2018-10-18 22:43:34
3,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Unfavorable,Don't know,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Rest,85 percent or higher,Cell,1,0.9226,0.5428,0.2714,0.5381,2018-10-18 22:48:07
Und,65 and older,High school,Hispanic,Female,Hispanic,Don't know,Reps. keep House,Don't know,Don't know,65 and older,High School Grad. or Less,Other,Female,Almost certain,Republican,Nonwhite,65 and older,Hispanic,Miami/Coral Gables,85 percent or higher,Landline,1,0.9419,2.7799,2.0205,2.75,2018-10-18 22:48:34
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,Black,Female,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,45 to 64,[DO NOT READ] Don't know/Refused,Other,Female,Not at all likely,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,50 to 64,Other Non-White,Rest,Less than 50 percent,Landline,0,0.2806,0.8813,1.9448,0.2085,2018-10-18 22:49:37
Dem,35 to 49,Bachelors' degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Unfavorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Very likely,Independent (No party),Nonwhite,35 to 49,Hispanic,Rest,Less than 50 percent,Cell,1,0.4859,1.2115,1.1939,1.2496,2018-10-18 22:50:40
Rep,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),Nonwhite,35 to 49,Hispanic,Rest,85 percent or higher,Cell,1,0.8704,0.618,0.3477,0.6041,2018-10-18 22:51:43
Rep,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Favorable,Favorable,30 to 44,Postgraduate Degree,Other,Male,Somewhat likely,Independent (No party),Nonwhite,35 to 49,Hispanic,Rest,85 percent or higher,Cell,0.6667,0.8788,0.6072,0.2732,0.5324,2018-10-18 22:57:34
Rep,65 and older,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Very likely,Republican,Nonwhite,65 and older,Hispanic,Rest,85 percent or higher,Cell,1,0.965,1.2404,0.5764,1.2145,2018-10-18 23:02:19
Rep,65 and older,High school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Unknown,Miami/Coral Gables,85 percent or higher,Cell,1,0.9065,1.9169,1.6208,1.904,2018-10-18 23:03:49
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.6514,0.4597,0.2603,0.4801,2018-10-18 23:06:40
Und,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Reps. keep House,Favorable,Don't know,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Rest,85 percent or higher,Cell,1,0.9141,0.5665,0.2725,0.5622,2018-10-18 23:07:43
Rep,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Very likely,Independent (No party),Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.8141,0.7386,0.3867,0.7241,2018-10-18 23:11:37
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.965,1.2163,0.5409,1.2008,2018-10-18 23:14:10
Dem,50 to 64,Bachelors' degree,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,4-year College Grad.,Other,Female,Very likely,Independent (No party),Nonwhite,50 to 64,White,Miami/Coral Gables,50 to 85 percent,Cell,0.5556,0.5599,0.6858,0.4783,0.5925,2018-10-18 23:18:47
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Miami/Coral Gables,50 to 85 percent,Cell,1,0.6371,0.682,0.5748,0.7151,2018-10-18 23:21:29
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,Less than 50 percent,Cell,1,0.0615,1.3106,4.3053,2.3328,2018-10-18 23:22:41
Und,35 to 49,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,Postgraduate Degree,Other,Female,Very likely,Independent (No party),Nonwhite,35 to 49,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.637,0.6222,0.4532,0.6222,2018-10-18 23:24:29
Rep,35 to 49,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Don't know,30 to 44,4-year College Grad.,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,Unknown,Rest,50 to 85 percent,Cell,1,0.6577,0.6476,0.3473,0.6456,2018-10-18 23:25:41
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Miami/Coral Gables,85 percent or higher,Cell,1,0.9075,0.8003,0.4582,0.7818,2018-10-18 23:26:53
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Don't know,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Cell,1,0.965,0.6739,0.2879,0.6691,2018-10-18 23:28:41
