response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_hisp,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,50 to 64,Bachelors' degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",50 to 64,Unknown,Santa Clarita,85 percent or higher,Cell,1,0.97,1.1948,0.5361,1.1707,2018-10-27 20:39:51
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Lancaster/Palmdale,85 percent or higher,Cell,1,0.97,0.5417,0.2038,0.5281,2018-10-27 20:40:36
Dem,35 to 49,Bachelors' degree,Unknown,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Unknown,Santa Clarita,85 percent or higher,Cell,1,0.8621,1.156,0.5074,1.1413,2018-10-27 20:48:58
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Santa Clarita,85 percent or higher,Cell,1,0.9091,1.2447,0.7414,1.2207,2018-10-27 21:08:37
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Rest of LA County,Less than 50 percent,Cell,1,0.2445,0.8168,1.8503,1.0294,2018-10-27 21:12:22
Dem,50 to 64,Bachelors' degree,Other,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Other Non-White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.9521,0.8007,0.3487,0.7816,2018-10-27 21:19:17
Dem,18 to 34,Graduate or Professional Degree,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,18 to 29,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 34,White,Lancaster/Palmdale,85 percent or higher,Cell,1,0.8689,0.4639,0.3214,0.4576,2018-10-27 21:23:38
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,Rest of LA County,85 percent or higher,Cell,1,0.9667,0.8772,0.4545,0.86,2018-10-27 21:26:11
Dem,18 to 34,Bachelors' degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",18 to 34,Unknown,Santa Clarita,85 percent or higher,Cell,1,0.8835,1.1379,0.7776,1.1349,2018-10-27 21:27:14
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Santa Clarita,85 percent or higher,Cell,1,0.97,1.2447,0.6948,1.2044,2018-10-27 21:28:35
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,18 to 29,[DO NOT READ] Don't know/Refused,Republican,Male,[DO NOT READ] Don't know/Refused,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,18 to 34,White,Santa Clarita,85 percent or higher,Cell,0.4444,0.9,0.9989,1.2304,0.806,2018-10-27 21:30:14
Rep,18 to 34,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,Unknown,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.6393,0.7801,0.8095,0.8074,2018-10-27 21:34:04
Rep,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Female,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,[DO NOT READ] Don't know/Refused,Republican,Female,Somewhat likely,Independent (No party),[DO NOT READ] Don't know/Refused,50 to 64,White,Santa Clarita,50 to 85 percent,Cell,1,0.8482,1.5695,1.2484,1.4371,2018-10-27 21:34:40
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.9159,0.9637,0.4297,0.9443,2018-10-27 21:35:52
Dem,50 to 64,Some college or trade school,Other,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",50 to 64,Other Non-White,Ventura/Simi Valley,85 percent or higher,Landline,1,0.97,0.8978,0.4304,0.8797,2018-10-27 21:36:55
Rep,65 and older,Some college or trade school,White,Male,White,Disapp.,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Rest of LA County,85 percent or higher,Cell,1,0.97,0.8772,0.453,0.8488,2018-10-27 21:37:22
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.97,0.8773,0.3533,0.8596,2018-10-27 21:37:49
Dem,50 to 64,Graduate or Professional Degree,Other,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Very likely,Independent (No party),Nonwhite,50 to 64,Other Non-White,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.8339,0.4087,0.2351,0.3953,2018-10-27 21:38:25
Dem,35 to 49,High school,Hispanic,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,Hispanic,Santa Clarita,85 percent or higher,Cell,1,0.9327,1.7363,1.1032,1.698,2018-10-27 21:38:34
Rep,[DO NOT READ] Refused,Graduate or Professional Degree,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Republican,[DO NOT READ] Don't know/Refused,50 to 64,White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.9625,0.672,0.2895,0.6498,2018-10-27 21:40:31
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,High School Grad. or Less,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.7373,1.4443,0.9141,1.4967,2018-10-27 21:41:07
Dem,18 to 34,Bachelors' degree,White,Female,Other,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Female,Almost certain,or as a member of another political party,Nonwhite,18 to 34,White,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.778,0.8754,0.6163,0.8773,2018-10-27 21:41:43
Und,18 to 34,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Don't know,Favorable,Don't know,18 to 29,4-year College Grad.,Other,Male,Not very likely,Independent (No party),Nonwhite,18 to 34,Hispanic,Santa Clarita,Less than 50 percent,Cell,0,0.2697,1.3603,3.3939,0.4059,2018-10-27 21:44:43
Rep,18 to 34,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,White,Rest of LA County,85 percent or higher,Cell,1,0.8979,0.6548,0.5375,0.6432,2018-10-27 21:46:58
Rep,18 to 34,Some college or trade school,White,Female,Black,Disapp.,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Democratic,Female,Almost certain,Republican,Nonwhite,18 to 34,White,Lancaster/Palmdale,Less than 50 percent,Cell,1,0.3574,0.9159,2.0428,1.0614,2018-10-27 21:47:43
Rep,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,Rest of LA County,50 to 85 percent,Cell,1,0.7799,1.3854,1.3362,1.3878,2018-10-27 21:48:55
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest of LA County,85 percent or higher,Cell,1,0.9478,0.8772,0.4636,0.8566,2018-10-27 21:49:04
Rep,65 and older,Some college or trade school,Unknown,Female,Other,Approve,Reps. keep House,Unfavorable,Unfavorable,65 and older,Some College Educ.,Republican,Male,Already voted,Independent (No party),Nonwhite,65 and older,Unknown,Santa Clarita,50 to 85 percent,Cell,1,0.6999,1.3669,0.7516,1.4328,2018-10-27 21:50:52
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.97,0.8574,0.3454,0.8358,2018-10-27 21:51:10
Dem,18 to 34,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),Nonwhite,18 to 34,Hispanic,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.7724,0.8827,0.5333,0.8856,2018-10-27 21:52:40
Rep,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Santa Clarita,Less than 50 percent,Cell,1,0.2809,1.4283,2.4667,1.7443,2018-10-27 21:53:34
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Female,Other,Disapp.,Dems. take House,Don't know,Don't know,65 and older,[DO NOT READ] Don't know/Refused,Democratic,Female,Already voted,Democrat,Nonwhite,65 and older,White,Rest of LA County,85 percent or higher,Cell,1,0.9505,0.9783,0.6352,0.9619,2018-10-27 21:53:52
Dem,65 and older,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,Hispanic,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.7636,0.8246,0.3476,0.8287,2018-10-27 21:58:40
Und,35 to 49,Graduate or Professional Degree,White,Male,Other,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,Postgraduate Degree,Democratic,Male,Very likely,Democrat,Nonwhite,35 to 49,White,Rest of LA County,Less than 50 percent,Cell,1,0.3243,0.8358,1.4267,0.9017,2018-10-27 21:59:34
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,White,Approve,Don't know,Don't know,Don't know,45 to 64,[DO NOT READ] Don't know/Refused,Republican,Male,Almost certain,[DO NOT READ] Refused,"White, No 4-Year College Degree",50 to 64,White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.97,0.9105,0.6345,0.8877,2018-10-27 22:00:19
Und,35 to 49,High school,White,Female,White,Don't know,Don't know,Don't know,Don't know,30 to 44,High School Grad. or Less,Democratic,Female,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Ventura/Simi Valley,Less than 50 percent,Cell,1,0.2282,2.3738,6.1279,3.0393,2018-10-27 22:00:28
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",35 to 49,White,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.7177,0.672,0.385,0.7005,2018-10-27 22:06:37
Dem,65 and older,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Already voted,Independent (No party),Nonwhite,65 and older,Hispanic,Lancaster/Palmdale,85 percent or higher,Cell,1,0.962,0.4432,0.1328,0.4349,2018-10-27 22:06:55
Rep,35 to 49,Bachelors' degree,Hispanic,Male,Asian,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Already voted,Republican,Nonwhite,35 to 49,Hispanic,Santa Clarita,50 to 85 percent,Cell,1,0.8046,1.253,0.563,1.2742,2018-10-27 22:09:55
Dem,35 to 49,Bachelors' degree,Asian,Female,Asian,Approve,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Other,Female,Not at all likely,Democrat,Nonwhite,35 to 49,Other Non-White,Rest of LA County,Less than 50 percent,Cell,0.2222,0.1217,0.9884,3.5923,0.2587,2018-10-27 22:12:10
Und,50 to 64,High school,Asian,Male,Asian,Approve,Don't know,Favorable,Favorable,45 to 64,High School Grad. or Less,Democratic,Male,Very likely,Democrat,Nonwhite,50 to 64,Other Non-White,Santa Clarita,Less than 50 percent,Cell,1,0.4081,2.295,4.5746,2.3931,2018-10-27 22:13:04
Dem,[DO NOT READ] Refused,Bachelors' degree,White,Female,Other,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Already voted,[DO NOT READ] Refused,Nonwhite,50 to 64,White,Lancaster/Palmdale,85 percent or higher,Cell,1,0.8544,0.6986,0.3495,0.7015,2018-10-27 22:14:29
Rep,35 to 49,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Don't know,Unfavorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,Unknown,Santa Clarita,Less than 50 percent,Cell,1,0.3289,1.3675,2.3156,1.6132,2018-10-27 22:15:41
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,Santa Clarita,85 percent or higher,Cell,0.8889,0.9056,1.0424,0.946,1.0145,2018-10-27 22:17:02
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Lancaster/Palmdale,Less than 50 percent,Cell,1,0.4865,0.8578,0.9033,0.8737,2018-10-27 22:22:08
Rep,18 to 34,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,White,Santa Clarita,85 percent or higher,Cell,1,0.8517,0.8384,0.6117,0.8292,2018-10-27 22:22:53
Rep,35 to 49,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,High School Grad. or Less,Republican,Male,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",35 to 49,White,Rest of LA County,85 percent or higher,Cell,1,0.9413,1.4946,1.1978,1.4604,2018-10-27 22:24:05
Dem,50 to 64,High school,Unknown,Female,Hispanic,Don't know,Don't know,Favorable,Don't know,45 to 64,High School Grad. or Less,Democratic,Female,[DO NOT READ] Don't know/Refused,Democrat,Nonwhite,50 to 64,Unknown,Lancaster/Palmdale,Less than 50 percent,Cell,0.4444,0.1705,1.8282,6.8565,0.9227,2018-10-27 22:25:53
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",18 to 34,White,Rest of LA County,Less than 50 percent,Cell,1,0.2737,1.3229,4.7153,1.625,2018-10-27 22:27:05
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.9227,0.9501,0.5161,0.9303,2018-10-27 22:31:16
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",65 and older,White,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.6404,0.5653,0.276,0.6045,2018-10-27 22:34:34
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Lancaster/Palmdale,85 percent or higher,Cell,1,0.966,1.2164,0.8157,1.1765,2018-10-27 22:34:43
Rep,18 to 34,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Republican,Male,Very likely,Independent (No party),Nonwhite,18 to 34,Hispanic,Santa Clarita,Less than 50 percent,Cell,0.7778,0.2809,1.4676,4.0073,1.4328,2018-10-27 22:36:31
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.9506,0.672,0.2931,0.6561,2018-10-27 22:38:55
Dem,18 to 34,Some college or trade school,Other,Male,Asian,Approve,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),Nonwhite,18 to 34,Other Non-White,Ventura/Simi Valley,85 percent or higher,Cell,0.7778,0.897,0.7518,0.5916,0.725,2018-10-27 22:39:04
Dem,65 and older,Grade school,Black,Male,Black,Disapp.,Dems. take House,Favorable,Don't know,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,Other Non-White,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.6306,1.2001,0.9016,1.245,2018-10-27 22:39:22
Rep,65 and older,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,Nonwhite,65 and older,Hispanic,Rest of LA County,85 percent or higher,Cell,1,0.9429,0.6256,0.2342,0.6112,2018-10-27 22:39:31
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Rest of LA County,85 percent or higher,Cell,1,0.97,0.6205,0.265,0.6049,2018-10-27 22:39:40
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Already voted,Republican,Nonwhite,50 to 64,Hispanic,Lancaster/Palmdale,85 percent or higher,Cell,1,0.9441,0.4221,0.1809,0.4156,2018-10-27 22:41:46
Dem,50 to 64,Graduate or Professional Degree,Black,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,Other Non-White,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.8409,0.5205,0.252,0.5032,2018-10-27 22:43:52
Dem,18 to 34,Some college or trade school,Asian,Male,Asian,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,Some College Educ.,Other,Female,Almost certain,Independent (No party),Nonwhite,18 to 34,Other Non-White,Rest of LA County,50 to 85 percent,Cell,1,0.7606,1.0279,1.1115,1.0337,2018-10-27 22:48:25
Rep,50 to 64,Some college or trade school,Other,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,Other Non-White,Santa Clarita,Less than 50 percent,Cell,1,0.3948,1.2896,2.1186,1.4636,2018-10-27 22:48:43
Und,50 to 64,Bachelors' degree,Asian,Male,Other,Don't know,Don't know,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Already voted,Independent (No party),Nonwhite,50 to 64,Other Non-White,Ventura/Simi Valley,Less than 50 percent,Cell,1,0.2907,1.1181,1.7474,1.4575,2018-10-27 22:50:49
Rep,35 to 49,Some college or trade school,Asian,Female,Asian,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Somewhat likely,Republican,Nonwhite,35 to 49,Other Non-White,Santa Clarita,85 percent or higher,Cell,1,0.9139,0.8598,0.4923,0.8001,2018-10-27 22:51:25
Dem,50 to 64,Some college or trade school,Black,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Democrat,Nonwhite,50 to 64,Other Non-White,Lancaster/Palmdale,85 percent or higher,Cell,1,0.9417,0.5592,0.3164,0.5508,2018-10-27 22:51:43
Rep,35 to 49,Some college or trade school,Other,Female,White,Approve,Reps. keep House,Unfavorable,Don't know,30 to 44,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,Other Non-White,Santa Clarita,Less than 50 percent,Cell,1,0.4199,1.0971,1.6126,1.1395,2018-10-27 22:52:37
Dem,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Hispanic,Lancaster/Palmdale,85 percent or higher,Cell,0.7778,0.9559,0.6945,0.3247,0.6708,2018-10-27 22:53:04
Dem,35 to 49,Bachelors' degree,Hispanic,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,Hispanic,Santa Clarita,85 percent or higher,Cell,1,0.8953,0.9896,0.4256,0.9723,2018-10-27 22:53:13
Dem,18 to 34,Some college or trade school,Asian,Male,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Male,Already voted,Democrat,Nonwhite,18 to 34,Other Non-White,Santa Clarita,85 percent or higher,Cell,1,0.9417,0.8661,0.7674,0.8531,2018-10-27 22:59:58
Dem,18 to 34,Bachelors' degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Other,Male,Very likely,Independent (No party),Nonwhite,18 to 34,Hispanic,Santa Clarita,85 percent or higher,Cell,1,0.8867,0.9742,0.67490000000000006,0.9402,2018-10-27 23:02:04
Rep,18 to 34,Bachelors' degree,Hispanic,Female,Asian,Disapp.,Reps. keep House,Favorable,Favorable,18 to 29,4-year College Grad.,Other,Female,Very likely,Independent (No party),Nonwhite,18 to 34,Hispanic,Santa Clarita,Less than 50 percent,Cell,0.7778,0.1929,1.547,4.9326,1.5739,2018-10-27 23:03:04
Dem,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Female,Almost certain,Democrat,Nonwhite,18 to 34,Hispanic,Lancaster/Palmdale,Less than 50 percent,Cell,1,0.4327,0.8247,1.3942,0.9187,2018-10-27 23:03:04
Und,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,Some College Educ.,Democratic,Female,[DO NOT READ] Don't know/Refused,Democrat,Nonwhite,18 to 34,Hispanic,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.7241,0.8703,0.6882,0.7507,2018-10-27 23:04:43
Dem,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),Nonwhite,18 to 34,Hispanic,Santa Clarita,85 percent or higher,Cell,1,0.8905,1.2231,0.8786,1.2025,2018-10-27 23:04:52
Und,50 to 64,High school,Hispanic,Female,Hispanic,Disapp.,Don't know,Don't know,Don't know,45 to 64,High School Grad. or Less,Other,Female,Very likely,Independent (No party),Nonwhite,50 to 64,Hispanic,Lancaster/Palmdale,Less than 50 percent,Cell,1,0.3402,1.5651,2.9947,1.6761,2018-10-27 23:05:01
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,Hispanic,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,45 to 64,[DO NOT READ] Don't know/Refused,Republican,Male,Somewhat likely,Democrat,[DO NOT READ] Don't know/Refused,35 to 49,Hispanic,Ventura/Simi Valley,Less than 50 percent,Cell,0.4444,0.3095,1.0907,2.1155,0.6525,2018-10-27 23:06:49
Dem,50 to 64,Bachelors' degree,Hispanic,Male,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,4-year College Grad.,Other,Male,Not at all likely,Democrat,"White, 4-Year College Grads",50 to 64,Hispanic,Santa Clarita,Less than 50 percent,Cell,0.4444,0.3842,1.4283,1.8034,0.576,2018-10-27 23:09:04
Rep,50 to 64,Bachelors' degree,Hispanic,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Already voted,Independent (No party),"White, 4-Year College Grads",50 to 64,Hispanic,Lancaster/Palmdale,50 to 85 percent,Cell,1,0.8089,0.9058,0.3768,0.9201,2018-10-27 23:12:13
Rep,18 to 34,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,30 to 44,4-year College Grad.,Other,Male,Very likely,Republican,Nonwhite,18 to 34,Hispanic,Lancaster/Palmdale,Less than 50 percent,Cell,1,0.2856,0.7356,1.6797,0.8097,2018-10-27 23:14:55
Rep,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,Hispanic,Lancaster/Palmdale,85 percent or higher,Cell,1,0.9518,0.6107,0.3138,0.5961,2018-10-27 23:15:13
Dem,50 to 64,Some college or trade school,Other,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),Nonwhite,50 to 64,Other Non-White,Ventura/Simi Valley,85 percent or higher,Cell,1,0.9638,0.8978,0.4332,0.8755,2018-10-27 23:15:13
Rep,18 to 34,Bachelors' degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,18 to 29,4-year College Grad.,Democratic,Female,Already voted,Independent (No party),Nonwhite,18 to 34,Hispanic,Lancaster/Palmdale,85 percent or higher,Cell,1,0.9334,0.6708,0.3631,0.6619,2018-10-27 23:16:12
Rep,50 to 64,Some college or trade school,Hispanic,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",50 to 64,Hispanic,Rest of LA County,85 percent or higher,Cell,1,0.9686,1.1406,0.5887,1.1121,2018-10-27 23:16:30
