response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,region,age_combinedb,educ3,file_race_hisp,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,18 to 34,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,4-year College Grad.,Republican,Male,Very likely,Republican,Nonwhite,Monroe,18 to 34,4-year College Grad.,Hispanic,50 to 85 percent,Cell,1,0.5117,0.7917,0.5535,0.8116,2018-10-23 14:14:27
Rep,50 to 64,Some college or trade school,Hispanic,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",North Miami-Dade,50 to 64,No 4-year College Degree,Hispanic,85 percent or higher,Cell,1,0.97,1.3512,0.7708,1.3342,2018-10-23 14:14:36
Dem,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,South Miami-Dade,35 to 49,No 4-year College Degree,Hispanic,Less than 50 percent,Cell,1,0.2362,1.2949,3.1238,1.6659,2018-10-23 14:14:36
Rep,50 to 64,Some college or trade school,Other,Female,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",Monroe,50 to 64,No 4-year College Degree,Other Non-White,85 percent or higher,Cell,1,0.97,0.7896,0.4142,0.7837,2018-10-23 14:14:45
Dem,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Don't know,Unfavorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,Nonwhite,North Miami-Dade,50 to 64,No 4-year College Degree,Hispanic,50 to 85 percent,Cell,1,0.6402,1.3431,1.1705,1.4076,2018-10-23 14:14:45
Dem,50 to 64,Bachelors' degree,Black,Female,[DO NOT READ] Don't know/Refused,Don't know,Dems. take House,Favorable,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,South Miami-Dade,50 to 64,4-year College Grad.,Other Non-White,50 to 85 percent,Landline,1,0.6935,0.6685,0.3494,0.6911,2018-10-23 14:14:45
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",North Miami-Dade,65 and older,No 4-year College Degree,White,85 percent or higher,Cell,1,0.97,1.6414,0.9562,1.6208,2018-10-23 14:14:45
Rep,65 and older,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Very likely,Republican,Nonwhite,South Miami-Dade,65 and older,Postgraduate Degree,Hispanic,Less than 50 percent,Landline,1,0.3078,0.8097,1.0399,0.892,2018-10-23 14:14:45
Rep,65 and older,High school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,Nonwhite,North Miami-Dade,65 and older,No 4-year College Degree,Hispanic,85 percent or higher,Cell,1,0.9029,1.9316,1.199,1.9203,2018-10-23 14:14:45
Rep,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Republican,Nonwhite,North Miami-Dade,50 to 64,4-year College Grad.,Hispanic,Less than 50 percent,Landline,1,0.2883,0.7648,1.1786,0.9405,2018-10-23 14:14:45
Und,35 to 49,Bachelors' degree,White,Male,Other,Approve,Don't know,Favorable,Favorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),Nonwhite,Monroe,35 to 49,4-year College Grad.,White,50 to 85 percent,Cell,1,0.5013,0.5656,0.3863,0.6199,2018-10-23 14:14:54
Dem,35 to 49,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,Monroe,35 to 49,No 4-year College Degree,Hispanic,85 percent or higher,Cell,1,0.9639,1.0326,0.4808,1.02,2018-10-23 14:14:54
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Reps. keep House,Don't know,Don't know,45 to 64,Postgraduate Degree,Other,Male,Not at all likely,Independent (No party),"White, 4-Year College Grads",Monroe,50 to 64,Postgraduate Degree,White,Less than 50 percent,Cell,0.6667,0.4591,0.3569,0.2814,0.1869,2018-10-23 14:14:54
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),Nonwhite,South Miami-Dade,50 to 64,Postgraduate Degree,Hispanic,Less than 50 percent,Cell,1,0.3815,0.5948,0.5486,0.6886,2018-10-23 14:14:54
Dem,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Democrat,Nonwhite,North Miami-Dade,50 to 64,No 4-year College Degree,Hispanic,85 percent or higher,Cell,1,0.8966,1.3161,0.7032,1.3256,2018-10-23 14:14:54
Dem,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,North Miami-Dade,35 to 49,No 4-year College Degree,Hispanic,50 to 85 percent,Cell,1,0.59,1.0805,0.936,1.1489,2018-10-23 14:15:03
Dem,50 to 64,Graduate or Professional Degree,Asian,Male,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Very likely,Independent (No party),Nonwhite,South Miami-Dade,50 to 64,Postgraduate Degree,Other Non-White,Less than 50 percent,Cell,1,0.4623,0.4099,0.3718,0.4257,2018-10-23 14:15:03
Und,50 to 64,Graduate or Professional Degree,Black,Male,Black,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,Nonwhite,South Miami-Dade,50 to 64,Postgraduate Degree,Other Non-White,50 to 85 percent,Cell,1,0.7238,0.3911,0.1705,0.4016,2018-10-23 14:15:03
Und,65 and older,High school,Black,Female,Black,Disapp.,Dems. take House,Don't know,Don't know,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,Nonwhite,South Miami-Dade,65 and older,No 4-year College Degree,Other Non-White,50 to 85 percent,Cell,1,0.8457,1.5212,0.9194,1.5253,2018-10-23 14:15:03
Und,18 to 34,Some college or trade school,Black,Male,Black,Disapp.,Dems. take House,Don't know,Don't know,18 to 29,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),Nonwhite,North Miami-Dade,18 to 34,No 4-year College Degree,Other Non-White,Less than 50 percent,Cell,1,0.1441,0.9445,4.6334,1.3663,2018-10-23 14:15:03
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),Nonwhite,North Miami-Dade,18 to 34,Postgraduate Degree,Hispanic,Less than 50 percent,Cell,1,0.295,0.5199,0.7108,0.6361,2018-10-23 14:15:03
Rep,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Already voted,Republican,Nonwhite,South Miami-Dade,50 to 64,4-year College Grad.,Hispanic,50 to 85 percent,Landline,1,0.6916,0.9958,0.5058,1.0601,2018-10-23 14:15:03
Rep,65 and older,Bachelors' degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,North Miami-Dade,65 and older,4-year College Grad.,Hispanic,85 percent or higher,Cell,1,0.97,1.2134,0.5036,1.1982,2018-10-23 14:15:03
Dem,35 to 49,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),Nonwhite,North Miami-Dade,35 to 49,No 4-year College Degree,Hispanic,85 percent or higher,Cell,1,0.891,1.1861,0.6702,1.1811,2018-10-23 14:15:03
Dem,65 and older,Bachelors' degree,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,South Miami-Dade,65 and older,4-year College Grad.,Other Non-White,85 percent or higher,Cell,1,0.97,1.0043,0.3757,0.9916,2018-10-23 14:15:12
Dem,18 to 34,Some college or trade school,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Very likely,Independent (No party),Nonwhite,South Miami-Dade,18 to 34,No 4-year College Degree,Other Non-White,85 percent or higher,Cell,1,0.8722,1.2051,0.6902,1.1786,2018-10-23 14:15:12
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",South Miami-Dade,35 to 49,No 4-year College Degree,White,50 to 85 percent,Cell,1,0.7641,1.1825,0.6944,1.1645,2018-10-23 14:15:12
Rep,18 to 34,High school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,High School Grad. or Less,Republican,Male,Already voted,Republican,Nonwhite,North Miami-Dade,18 to 34,No 4-year College Degree,Hispanic,50 to 85 percent,Cell,1,0.7638,1.4475,1.0591,1.5076,2018-10-23 14:15:21
Dem,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Already voted,Democrat,Nonwhite,South Miami-Dade,50 to 64,No 4-year College Degree,Hispanic,Less than 50 percent,Cell,1,0.4661,1.6182,1.9538,1.8902,2018-10-23 14:15:21
Und,50 to 64,High school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,High School Grad. or Less,Democratic,Female,Very likely,Democrat,Nonwhite,North Miami-Dade,50 to 64,No 4-year College Degree,Hispanic,Less than 50 percent,Cell,0.6667,0.4052,1.2174,1.8584,1.1047,2018-10-23 14:15:30
Dem,35 to 49,Bachelors' degree,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Very likely,Independent (No party),Nonwhite,South Miami-Dade,35 to 49,4-year College Grad.,Other Non-White,50 to 85 percent,Cell,1,0.7345,0.5767,0.3001,0.5696,2018-10-23 14:15:30
Rep,50 to 64,High school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,[DO NOT READ] Refused,Nonwhite,North Miami-Dade,50 to 64,No 4-year College Degree,Hispanic,Less than 50 percent,Cell,1,0.469,1.3056,1.9824,1.4496,2018-10-23 14:15:39
Dem,50 to 64,High school,Hispanic,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Female,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,South Miami-Dade,50 to 64,No 4-year College Degree,Hispanic,50 to 85 percent,Cell,1,0.7594,1.6647,0.9666,1.696,2018-10-23 14:15:39
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",Monroe,65 and older,No 4-year College Degree,White,85 percent or higher,Landline,1,0.97,1.429,0.742,1.4006,2018-10-23 14:15:39
Dem,50 to 64,Some college or trade school,Black,Female,Black,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,South Miami-Dade,50 to 64,No 4-year College Degree,Other Non-White,50 to 85 percent,Cell,1,0.7907,1.0641,0.6791,1.0774,2018-10-23 14:15:39
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",North Miami-Dade,65 and older,Postgraduate Degree,White,85 percent or higher,Cell,1,0.97,0.5877,0.1853,0.5803,2018-10-23 14:15:48
Und,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,Don't know,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Other,Female,Very likely,Independent (No party),Nonwhite,South Miami-Dade,35 to 49,No 4-year College Degree,Hispanic,Less than 50 percent,Cell,1,0.3883,1.3961,2.1336,1.4849,2018-10-23 14:15:48
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Don't know,Unfavorable,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",Monroe,50 to 64,Postgraduate Degree,White,Less than 50 percent,Cell,1,0.3864,0.3417,0.3211,0.3945,2018-10-23 14:15:48
Rep,65 and older,Some college or trade school,Asian,Male,Asian,Disapp.,Dems. take House,Unfavorable,Favorable,65 and older,Some College Educ.,Other,Male,[DO NOT READ] Don't know/Refused,Independent (No party),Nonwhite,North Miami-Dade,65 and older,No 4-year College Degree,Other Non-White,50 to 85 percent,Cell,0.6667,0.6568,1.3896,1.2847,1.038,2018-10-23 14:15:57
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,Asian,Female,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,30 to 44,[DO NOT READ] Don't know/Refused,Republican,Female,Not at all likely,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,Monroe,18 to 34,[DO NOT READ] Don't know/Refused,Other Non-White,Less than 50 percent,Cell,0,0.189,0.5927,1.1589,0.1285,2018-10-23 14:15:57
Und,65 and older,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Don't know,Don't know,Don't know,65 and older,Postgraduate Degree,Other,Female,Not at all likely,Independent (No party),Nonwhite,North Miami-Dade,65 and older,Postgraduate Degree,Hispanic,Less than 50 percent,Cell,0,0.4285,0.6602,0.6307,0.1829,2018-10-23 14:15:57
Dem,50 to 64,Bachelors' degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",Monroe,50 to 64,4-year College Grad.,Unknown,50 to 85 percent,Cell,1,0.5082,1.0106,1.1671,1.1558,2018-10-23 14:15:57
Rep,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Male,Already voted,Independent (No party),Nonwhite,South Miami-Dade,50 to 64,No 4-year College Degree,Hispanic,50 to 85 percent,Cell,1,0.8088,1.656,0.9981,1.7038,2018-10-23 14:16:06
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",South Miami-Dade,65 and older,4-year College Grad.,White,85 percent or higher,Cell,1,0.97,1.2936,0.408,1.2773,2018-10-23 14:16:06
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",South Miami-Dade,35 to 49,4-year College Grad.,White,Less than 50 percent,Cell,1,0.2697,0.7414,1.306,0.8344,2018-10-23 14:16:15
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",Monroe,35 to 49,No 4-year College Degree,White,Less than 50 percent,Cell,1,0.456,0.8117,1.0399,0.9063,2018-10-23 14:16:15
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",Monroe,50 to 64,No 4-year College Degree,White,85 percent or higher,Cell,1,0.9577,1.0442,0.5403,1.0319,2018-10-23 14:16:15
Dem,18 to 34,High school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Favorable,Unfavorable,30 to 44,High School Grad. or Less,Democratic,Male,Very likely,Democrat,Nonwhite,South Miami-Dade,18 to 34,No 4-year College Degree,Hispanic,Less than 50 percent,Cell,1,0.3151,1.6897,2.8929,1.8547,2018-10-23 14:16:15
Dem,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),Nonwhite,North Miami-Dade,50 to 64,4-year College Grad.,Hispanic,50 to 85 percent,Landline,1,0.7381,0.8861,0.4337,0.9068,2018-10-23 14:16:15
Dem,35 to 49,Bachelors' degree,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,Southeast,35 to 49,4-year College Grad.,Other Non-White,50 to 85 percent,Cell,1,0.5643,0.5311,0.4113,0.5693,2018-10-23 14:16:24
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",Monroe,50 to 64,No 4-year College Degree,White,50 to 85 percent,Cell,1,0.8117,1.0435,0.5812,1.0525,2018-10-23 14:16:24
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Other,Male,Very likely,Independent (No party),Nonwhite,North Miami-Dade,50 to 64,Postgraduate Degree,Hispanic,Less than 50 percent,Cell,1,0.1257,0.4824,1.2954,0.6231,2018-10-23 14:16:24
Und,65 and older,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),Nonwhite,North Miami-Dade,65 and older,No 4-year College Degree,Hispanic,Less than 50 percent,Landline,1,0.2988,1.96,4.2654,2.3913,2018-10-23 14:16:24
Dem,[DO NOT READ] Refused,Some college or trade school,Asian,Female,Asian,Don't know,Dems. take House,Don't know,Don't know,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,North Miami-Dade,65 and older,No 4-year College Degree,Other Non-White,85 percent or higher,Cell,1,0.97,1.2966,0.773,1.2803,2018-10-23 14:16:24
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",North Miami-Dade,50 to 64,No 4-year College Degree,White,50 to 85 percent,Cell,1,0.7305,1.0643,0.7119,1.091,2018-10-23 14:16:24
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",Monroe,18 to 34,No 4-year College Degree,White,85 percent or higher,Cell,1,0.9271,1.0962,0.508,1.0865,2018-10-23 14:16:33
Und,50 to 64,Graduate or Professional Degree,Black,Female,Black,Disapp.,Dems. take House,Don't know,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,[DO NOT READ] Refused,Nonwhite,North Miami-Dade,50 to 64,Postgraduate Degree,Other Non-White,85 percent or higher,Cell,1,0.9405,0.3192,0.1215,0.3121,2018-10-23 14:16:33
Rep,50 to 64,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,or as a member of another political party,[DO NOT READ] Don't know/Refused,South Miami-Dade,50 to 64,4-year College Grad.,White,85 percent or higher,Cell,1,0.9581,0.9756,0.3203,0.9641,2018-10-23 14:16:33
Rep,35 to 49,Bachelors' degree,White,Female,Hispanic,Approve,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,South Miami-Dade,35 to 49,4-year College Grad.,White,Less than 50 percent,Cell,1,0.3978,0.7097,0.8504,0.8145,2018-10-23 14:16:33
Dem,18 to 34,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Republican,Female,Not at all likely,Democrat,Nonwhite,North Miami-Dade,18 to 34,4-year College Grad.,Hispanic,50 to 85 percent,Landline,0,0.5742,0.8705,0.6105,0.2869,2018-10-23 14:16:33
Rep,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,North Miami-Dade,50 to 64,4-year College Grad.,Hispanic,50 to 85 percent,Cell,1,0.8122,0.8077,0.3999,0.8146,2018-10-23 14:16:42
Dem,65 and older,Bachelors' degree,Hispanic,Female,Hispanic,Approve,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Already voted,Democrat,Nonwhite,North Miami-Dade,65 and older,4-year College Grad.,Hispanic,85 percent or higher,Cell,1,0.97,1.1819,0.4246,1.173,2018-10-23 14:16:42
Rep,18 to 34,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Democratic,Female,Very likely,Independent (No party),Nonwhite,South Miami-Dade,18 to 34,4-year College Grad.,Hispanic,Less than 50 percent,Cell,1,0.3433,1.0162,1.1506,1.1007,2018-10-23 14:16:42
Rep,35 to 49,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Don't know,Favorable,Favorable,30 to 44,4-year College Grad.,Republican,Female,Very likely,Republican,Nonwhite,South Miami-Dade,35 to 49,4-year College Grad.,Hispanic,50 to 85 percent,Cell,1,0.5187,0.8592,0.6136,0.8793,2018-10-23 14:16:42
Dem,65 and older,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,North Miami-Dade,65 and older,Postgraduate Degree,Hispanic,85 percent or higher,Landline,1,0.97,0.662,0.2077,0.6537,2018-10-23 14:16:42
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",Monroe,35 to 49,4-year College Grad.,White,85 percent or higher,Cell,1,0.9034,0.5513,0.1983,0.548,2018-10-23 14:16:51
Und,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,North Miami-Dade,50 to 64,No 4-year College Degree,Hispanic,85 percent or higher,Cell,1,0.9091,1.3161,0.6935,1.3073,2018-10-23 14:16:51
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,Nonwhite,North Miami-Dade,50 to 64,Postgraduate Degree,Hispanic,85 percent or higher,Landline,1,0.8988,0.4754,0.1836,0.4729,2018-10-23 14:16:51
Rep,50 to 64,Some college or trade school,White,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Independent (No party),Nonwhite,North Miami-Dade,50 to 64,No 4-year College Degree,White,85 percent or higher,Cell,1,0.97,1.1482,0.6603,1.1253,2018-10-23 14:16:51
Dem,65 and older,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Don't know,Unfavorable,65 and older,Postgraduate Degree,Other,Male,Already voted,Independent (No party),Nonwhite,North Miami-Dade,65 and older,Postgraduate Degree,Hispanic,50 to 85 percent,Cell,1,0.554,0.7095,0.4093,0.7948,2018-10-23 14:16:51
Rep,65 and older,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Other,Male,Very likely,Independent (No party),Nonwhite,North Miami-Dade,65 and older,No 4-year College Degree,Hispanic,50 to 85 percent,Cell,1,0.8203,2.0163,1.2526,1.9769,2018-10-23 14:17:00
Rep,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,Nonwhite,North Miami-Dade,50 to 64,No 4-year College Degree,Hispanic,50 to 85 percent,Cell,1,0.7629,1.3431,0.9824,1.3228,2018-10-23 14:17:00
Rep,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Favorable,Favorable,18 to 29,Some College Educ.,Republican,Female,Already voted,Independent (No party),Nonwhite,North Miami-Dade,18 to 34,No 4-year College Degree,Hispanic,50 to 85 percent,Cell,1,0.7385,1.3856,1.052,1.4538,2018-10-23 14:17:00
Rep,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Don't know,30 to 44,Postgraduate Degree,Republican,Male,Very likely,Republican,Nonwhite,North Miami-Dade,35 to 49,Postgraduate Degree,Hispanic,Less than 50 percent,Cell,1,0.3772,0.3964,0.495,0.4234,2018-10-23 14:17:09
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,Nonwhite,South Miami-Dade,50 to 64,Postgraduate Degree,Hispanic,Less than 50 percent,Landline,1,0.4177,0.5422,0.5084,0.6161,2018-10-23 14:17:09
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",Monroe,65 and older,4-year College Grad.,White,85 percent or higher,Cell,1,0.8841,0.9378,0.3824,0.9347,2018-10-23 14:17:09
Rep,18 to 34,Graduate or Professional Degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Postgraduate Degree,Democratic,Female,Very likely,Independent (No party),Nonwhite,North Miami-Dade,18 to 34,Postgraduate Degree,Hispanic,50 to 85 percent,Cell,0.7778,0.5387,0.4749,0.2684,0.4487,2018-10-23 14:17:09
Und,35 to 49,Some college or trade school,White,Female,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,30 to 44,Some College Educ.,Democratic,Female,Not very likely,Independent (No party),[DO NOT READ] Don't know/Refused,North Miami-Dade,35 to 49,No 4-year College Degree,White,50 to 85 percent,Landline,0,0.5551,0.9182,0.8522,0.3667,2018-10-23 14:17:09
Dem,50 to 64,Bachelors' degree,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Very likely,Independent (No party),Nonwhite,North Miami-Dade,50 to 64,4-year College Grad.,White,85 percent or higher,Cell,1,0.9306,0.7026,0.2619,0.6868,2018-10-23 14:17:18
