response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,region,age_combinedb,educ3,file_race_hisp,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,[DO NOT READ] Refused,Grade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Don't know,Favorable,65 and older,High School Grad. or Less,Democratic,Female,[DO NOT READ] Don't know/Refused,Democrat,Nonwhite,San Diego,65 and older,No 4-year College Degree,Hispanic,50 to 85 percent,Landline,1,0.6206,1.2061,1.8169,1.0278,2018-10-23 14:17:00
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",San Diego,35 to 49,Postgraduate Degree,White,50 to 85 percent,Cell,0.2222,0.769,1.2314,0.7734,1.0603,2018-10-23 14:17:09
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,Asian,Male,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Very likely,Independent (No party),Nonwhite,San Diego,50 to 64,Postgraduate Degree,Other Non-White,50 to 85 percent,Landline,1,0.5241,0.7972,0.999,0.8115,2018-10-23 14:17:09
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",San Diego,65 and older,4-year College Grad.,White,85 percent or higher,Landline,1,0.9667,0.8769,0.5364,0.8625,2018-10-23 14:17:09
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",Orange,35 to 49,4-year College Grad.,White,50 to 85 percent,Cell,1,0.7681,1.1396,0.8201,1.1542,2018-10-23 14:17:09
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",San Diego,65 and older,4-year College Grad.,White,85 percent or higher,Landline,1,0.97,1.1036,0.5034,1.0907,2018-10-23 14:17:09
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Already voted,Democrat,Nonwhite,San Diego,50 to 64,Postgraduate Degree,Hispanic,85 percent or higher,Cell,1,0.9695,0.8616,0.7055,0.8516,2018-10-23 14:17:18
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",Orange,65 and older,Postgraduate Degree,White,85 percent or higher,Cell,1,0.97,0.5413,0.3859,0.535,2018-10-23 14:17:18
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",San Diego,50 to 64,4-year College Grad.,White,Less than 50 percent,Cell,1,0.3364,1.5227,3.4457,1.8031,2018-10-23 14:17:18
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",Orange,65 and older,4-year College Grad.,White,85 percent or higher,Landline,1,0.97,0.7684,0.4531,0.75,2018-10-23 14:17:18
Dem,35 to 49,Graduate or Professional Degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",San Diego,35 to 49,Postgraduate Degree,Unknown,50 to 85 percent,Cell,1,0.7794,0.9784,0.7093,0.9888,2018-10-23 14:17:27
Dem,50 to 64,Some college or trade school,White,Male,Black,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Democratic,Male,Already voted,Democrat,Nonwhite,San Diego,50 to 64,No 4-year College Degree,White,85 percent or higher,Cell,1,0.8727,1.4408,1.248,1.4531,2018-10-23 14:17:27
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Female,Almost certain,[DO NOT READ] Refused,"White, 4-Year College Grads",Orange,35 to 49,4-year College Grad.,White,50 to 85 percent,Landline,1,0.8473,1.1396,0.7438,1.1376,2018-10-23 14:17:27
Dem,50 to 64,Some college or trade school,White,Female,Other,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Very likely,Independent (No party),Nonwhite,San Diego,50 to 64,No 4-year College Degree,White,Less than 50 percent,Cell,1,0.4796,1.7277,3.7059,1.7783,2018-10-23 14:17:36
Und,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Don't know,Don't know,Don't know,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Already voted,[DO NOT READ] Refused,Nonwhite,Orange,50 to 64,Postgraduate Degree,Hispanic,85 percent or higher,Landline,1,0.8753,0.707,0.663,0.7126,2018-10-23 14:17:36
Dem,50 to 64,Graduate or Professional Degree,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Female,Already voted,Independent (No party),Nonwhite,San Diego,50 to 64,Postgraduate Degree,White,85 percent or higher,Landline,1,0.9592,0.7194,0.5711,0.7124,2018-10-23 14:17:36
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Cell,1,0.9327,0.9429,0.7253,0.9302,2018-10-23 14:17:45
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Don't know,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),Nonwhite,San Diego,50 to 64,Postgraduate Degree,Hispanic,85 percent or higher,Cell,1,0.9682,0.8616,0.7064,0.8473,2018-10-23 14:17:45
Dem,65 and older,Graduate or Professional Degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",Orange,65 and older,Postgraduate Degree,Unknown,85 percent or higher,Cell,1,0.97,0.5069,0.3386,0.4985,2018-10-23 14:17:45
Rep,18 to 34,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",Orange,18 to 34,4-year College Grad.,White,50 to 85 percent,Cell,1,0.6142,0.6098,0.4841,0.6411,2018-10-23 14:17:45
Rep,50 to 64,High school,White,Male,Other,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Somewhat likely,Independent (No party),Nonwhite,San Diego,50 to 64,No 4-year College Degree,White,85 percent or higher,Cell,1,0.9566,1.3654,0.9713,1.3012,2018-10-23 14:17:54
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,4-year College Grad.,Democratic,Male,Somewhat likely,Democrat,"White, 4-Year College Grads",San Diego,65 and older,4-year College Grad.,White,85 percent or higher,Cell,1,0.97,1.1645,0.59,1.1168,2018-10-23 14:17:54
Dem,65 and older,Some college or trade school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,Unknown,85 percent or higher,Landline,1,0.9642,0.8725,0.7228,0.8511,2018-10-23 14:18:03
Rep,50 to 64,Graduate or Professional Degree,Unknown,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",San Diego,50 to 64,Postgraduate Degree,Unknown,85 percent or higher,Cell,1,0.9506,0.6817,0.4305,0.6761,2018-10-23 14:18:03
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Don't know,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,[DO NOT READ] Don't know/Refused,Democrat,"White, 4-Year College Grads",Orange,65 and older,Postgraduate Degree,White,50 to 85 percent,Landline,0,0.798,0.7276,0.5885,0.4286,2018-10-23 14:18:03
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",Orange,35 to 49,Postgraduate Degree,White,85 percent or higher,Cell,1,0.9454,0.7933,0.4987,0.7727,2018-10-23 14:18:03
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",San Diego,35 to 49,4-year College Grad.,White,Less than 50 percent,Cell,1,0.4322,1.9392,2.3182,2.0236,2018-10-24 00:35:13
Und,18 to 34,High school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,18 to 29,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",San Diego,18 to 34,No 4-year College Degree,White,85 percent or higher,Cell,0.6667,0.9186,0.9086,0.5698,0.8564,2018-10-24 00:40:19
Rep,50 to 64,Some college or trade school,Unknown,Male,Asian,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Already voted,Republican,Nonwhite,San Diego,50 to 64,No 4-year College Degree,Unknown,85 percent or higher,Cell,1,0.9457,1.2785,0.8613,1.2693,2018-10-24 00:41:49
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Cell,1,0.9093,1.1587,0.9666,1.159,2018-10-24 00:42:25
Rep,65 and older,Some college or trade school,White,Female,White,Disapp.,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",Orange,65 and older,No 4-year College Degree,White,85 percent or higher,Landline,1,0.9592,0.7737,0.5988,0.7661,2018-10-24 00:45:05
Dem,18 to 34,Some college or trade school,White,Male,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,Some College Educ.,Other,Male,Almost certain,Independent (No party),Nonwhite,San Diego,18 to 34,No 4-year College Degree,White,Less than 50 percent,Cell,1,0.4355,1.3389,2.5433,1.5024,2018-10-24 00:45:23
Dem,65 and older,Graduate or Professional Degree,Other,Male,White,Don't know,Dems. take House,Favorable,Don't know,65 and older,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",San Diego,65 and older,Postgraduate Degree,Other Non-White,50 to 85 percent,Cell,1,0.6315,0.6846,0.6685,0.7163,2018-10-24 00:48:23
Und,18 to 34,Some college or trade school,White,Female,White,Don't know,Don't know,Don't know,Don't know,18 to 29,Some College Educ.,Other,Female,Almost certain,[DO NOT READ] Refused,"White, No 4-Year College Degree",San Diego,18 to 34,No 4-year College Degree,White,85 percent or higher,Landline,1,0.883,0.722,0.6293,0.7168,2018-10-24 00:54:32
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,4-year College Grad.,Other,Male,Almost certain,Democrat,"White, 4-Year College Grads",Orange,65 and older,4-year College Grad.,White,85 percent or higher,Landline,1,0.9582,0.8948,0.5081,0.8806,2018-10-24 00:56:02
Dem,65 and older,Some college or trade school,White,Female,Black,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Landline,0.4444,0.9338,0.995,0.8493,0.9414,2018-10-24 00:56:38
Und,65 and older,High school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Landline,1,0.896,1.1726,0.8349,1.1414,2018-10-24 00:58:35
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",Orange,35 to 49,Postgraduate Degree,White,85 percent or higher,Landline,1,0.9554,0.7933,0.4935,0.7808,2018-10-24 01:03:56
Rep,65 and older,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,Unknown,85 percent or higher,Landline,1,0.97,1.098,0.6765,1.0797,2018-10-24 01:05:17
Dem,65 and older,Some college or trade school,White,Female,Other,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Landline,1,0.97,0.995,0.8177,0.9784,2018-10-24 01:05:53
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",Orange,65 and older,Postgraduate Degree,White,85 percent or higher,Cell,1,0.9629,0.638,0.3669,0.6276,2018-10-24 01:10:05
Dem,50 to 64,Bachelors' degree,Other,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",San Diego,50 to 64,4-year College Grad.,Other Non-White,85 percent or higher,Cell,1,0.97,1.1179,0.5585,1.0912,2018-10-24 01:10:59
Rep,[DO NOT READ] Refused,Grade school,White,Female,Black,Disapp.,Reps. keep House,Unfavorable,Favorable,[DO NOT READ] Don't know/Refused,High School Grad. or Less,Other,Female,Not at all likely,or as a member of another political party,Nonwhite,Orange,[DO NOT READ] Don't know/Refused,No 4-year College Degree,White,Less than 50 percent,Cell,0,0.323,1.0399,1.0312,0.256,2018-10-24 01:18:29
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",San Diego,65 and older,Postgraduate Degree,White,85 percent or higher,Landline,1,0.962,0.6252,0.391,0.6188,2018-10-24 01:18:29
Und,65 and older,Some college or trade school,White,Female,White,Disapp.,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Landline,1,0.97,0.9429,0.6976,0.9272,2018-10-24 01:21:20
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Landline,1,0.97,1.1587,0.9064,1.1452,2018-10-24 01:26:44
Dem,18 to 34,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,High School Grad. or Less,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",San Diego,18 to 34,No 4-year College Degree,White,Less than 50 percent,Cell,1,0.4624,1.1497,2.1608,1.34,2018-10-24 01:32:38
Dem,35 to 49,Bachelors' degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Very likely,Independent (No party),Nonwhite,San Diego,35 to 49,4-year College Grad.,Hispanic,Less than 50 percent,Cell,1,0.2661,2.6727,6.1309,3.0024,2018-10-24 01:33:05
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Already voted,Independent (No party),"White, 4-Year College Grads",San Diego,50 to 64,Postgraduate Degree,White,85 percent or higher,Cell,1,0.97,0.7682,0.5636,0.7593,2018-10-24 01:34:17
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Don't know,Don't know,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Very likely,Independent (No party),"White, 4-Year College Grads",San Diego,50 to 64,Postgraduate Degree,White,50 to 85 percent,Cell,1,0.7788,0.7868,0.6799,0.7706,2018-10-24 01:34:17
Dem,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",San Diego,18 to 34,4-year College Grad.,White,50 to 85 percent,Landline,1,0.6169,0.7842,0.6652,0.8532,2018-10-24 01:34:53
Dem,18 to 34,Some college or trade school,White,Female,Hispanic,Disapp.,Reps. keep House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Female,Very likely,Republican,Nonwhite,San Diego,18 to 34,No 4-year College Degree,White,Less than 50 percent,Cell,0.8889,0.202,1.0767,4.9516,1.1833,2018-10-24 01:35:47
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Female,Already voted,Independent (No party),"White, 4-Year College Grads",Orange,65 and older,4-year College Grad.,White,50 to 85 percent,Landline,1,0.8207,0.787,0.5186,0.8039,2018-10-24 01:42:05
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",San Diego,50 to 64,Postgraduate Degree,White,85 percent or higher,Cell,1,0.9228,0.7682,0.5923,0.7662,2018-10-24 01:43:26
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",Orange,18 to 34,No 4-year College Degree,White,85 percent or higher,Cell,1,0.9293,0.6326,0.5069,0.6301,2018-10-24 01:43:35
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Landline,1,0.97,0.9429,0.6976,0.9272,2018-10-24 01:46:28
Dem,50 to 64,Bachelors' degree,White,Female,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Already voted,Democrat,Nonwhite,Orange,50 to 64,4-year College Grad.,White,85 percent or higher,Cell,1,0.97,0.8947,0.5621,0.8843,2018-10-24 01:50:49
Rep,65 and older,Bachelors' degree,Other,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",San Diego,65 and older,4-year College Grad.,Other Non-White,85 percent or higher,Landline,1,0.9666,0.9098,0.3857,0.8949,2018-10-24 01:53:58
Rep,50 to 64,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",Orange,50 to 64,No 4-year College Degree,Unknown,85 percent or higher,Cell,1,0.9471,1.0491,0.73,1.0412,2018-10-24 01:56:49
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",Orange,50 to 64,Postgraduate Degree,White,85 percent or higher,Landline,1,0.97,0.5974,0.4085,0.5874,2018-10-24 02:00:38
Dem,35 to 49,Bachelors' degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Democratic,Male,Somewhat likely,Democrat,Nonwhite,San Diego,35 to 49,4-year College Grad.,Hispanic,85 percent or higher,Cell,0.5556,0.949,1.9138,0.9512,1.7293,2018-10-24 02:01:23
Dem,50 to 64,High school,White,Male,Hispanic,Disapp.,Reps. keep House,Unfavorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,Nonwhite,San Diego,50 to 64,No 4-year College Degree,White,85 percent or higher,Landline,0.7778,0.9084,1.4408,1.1991,1.4014,2018-10-24 02:01:23
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Dems. take House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Landline,1,0.9674,0.9429,0.6994,0.9323,2018-10-24 02:03:02
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",San Diego,65 and older,4-year College Grad.,White,85 percent or higher,Cell,1,0.97,0.9364,0.5335,0.9255,2018-10-24 02:11:08
Dem,65 and older,Graduate or Professional Degree,Asian,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",San Diego,65 and older,Postgraduate Degree,Other Non-White,85 percent or higher,Cell,1,0.9548,0.5439,0.3524,0.5354,2018-10-24 02:15:12
Rep,35 to 49,Graduate or Professional Degree,White,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Already voted,Independent (No party),Nonwhite,San Diego,35 to 49,Postgraduate Degree,White,85 percent or higher,Cell,1,0.9176,1.1394,0.5708,1.1376,2018-10-24 02:17:00
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",Orange,65 and older,4-year College Grad.,White,85 percent or higher,Landline,1,0.9637,0.8948,0.5053,0.8854,2018-10-24 02:18:12
Dem,50 to 64,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Don't know,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Very likely,Democrat,"White, 4-Year College Grads",San Diego,50 to 64,Postgraduate Degree,Unknown,50 to 85 percent,Cell,1,0.7252,0.9054,0.8315,0.8915,2018-10-24 02:18:57
Dem,18 to 34,Graduate or Professional Degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",San Diego,18 to 34,Postgraduate Degree,Unknown,85 percent or higher,Cell,1,0.9494,0.4787,0.2854,0.4714,2018-10-24 02:19:42
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",San Diego,65 and older,No 4-year College Degree,White,85 percent or higher,Landline,1,0.97,0.9318,0.8194,0.9209,2018-10-24 02:20:36
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",San Diego,50 to 64,No 4-year College Degree,White,85 percent or higher,Cell,1,0.9459,1.3654,0.9822,1.3301,2018-10-24 02:21:30
Rep,65 and older,Graduate or Professional Degree,White,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Very likely,Independent (No party),Nonwhite,San Diego,65 and older,Postgraduate Degree,White,85 percent or higher,Landline,1,0.97,0.6252,0.3878,0.6103,2018-10-24 02:21:57
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",San Diego,50 to 64,Postgraduate Degree,White,85 percent or higher,Cell,1,0.9415,0.8947,0.6434,0.8889,2018-10-24 02:23:54
Und,65 and older,Graduate or Professional Degree,White,Female,White,Don't know,Reps. keep House,Don't know,Unfavorable,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",San Diego,65 and older,Postgraduate Degree,White,85 percent or higher,Landline,1,0.97,0.6178,0.4553,0.6076,2018-10-24 02:27:12
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",San Diego,65 and older,4-year College Grad.,White,85 percent or higher,Cell,1,0.9559,0.8769,0.5424,0.8631,2018-10-24 02:30:32
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",San Diego,50 to 64,No 4-year College Degree,White,85 percent or higher,Cell,1,0.9475,1.0979,0.8864,1.0696,2018-10-24 02:32:20
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",Orange,50 to 64,4-year College Grad.,White,85 percent or higher,Cell,1,0.97,1.0544,0.5304,1.0369,2018-10-24 02:34:26
Dem,50 to 64,Bachelors' degree,Other,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",San Diego,50 to 64,4-year College Grad.,Other Non-White,85 percent or higher,Cell,1,0.9293,0.8419,0.5281,0.8308,2018-10-24 02:34:53
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",San Diego,65 and older,Postgraduate Degree,White,50 to 85 percent,Cell,1,0.7219,0.6678,0.6938,0.7012,2018-10-24 02:38:02
Rep,35 to 49,Bachelors' degree,White,Female,Other,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,San Diego,35 to 49,4-year College Grad.,White,85 percent or higher,Cell,1,0.8557,1.3004,0.6498,1.2964,2018-10-24 02:39:59
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",San Diego,18 to 34,No 4-year College Degree,White,50 to 85 percent,Cell,1,0.6434,0.9704,1.0845,1.0456,2018-10-24 02:40:17
Rep,18 to 34,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Republican,Female,Very likely,Independent (No party),"White, 4-Year College Grads",San Diego,18 to 34,4-year College Grad.,Unknown,85 percent or higher,Landline,0.8889,0.8844,0.6439,0.3068,0.6194,2018-10-24 02:43:44
