response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_black,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,18 to 34,Some college or trade school,Black,Female,Hispanic,oppose,Approve,Check,oppose,Dems. take House,Unfavorable,Don't know,Believe,agree,18 to 29,Some College Educ.,Other,Female,Almost certain,Independent (No party),Nonwhite,18 to 34,Black,Union,50 to 85 percent,Landline,1,0.6921,1.5188,0.9694,1.5757,2018-10-03 21:32:37
Rep,50 to 64,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Unfavorable,Favorable,Believe,agree,45 to 64,4-year College Grad.,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Mecklenburg,Less than 50 percent,Cell,1,0.302,0.8268,1.7815,0.9165,2018-10-03 21:34:07
Dem,35 to 49,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Mecklenburg,85 percent or higher,Cell,1,0.9475,1.3741,0.742,1.3633,2018-10-03 21:34:43
Dem,35 to 49,High school,Black,Male,Black,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,Nonwhite,35 to 49,Black,Union,50 to 85 percent,Cell,1,0.7611,2.7104,1.7804,2.7692,2018-10-03 21:38:19
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,Don't know,45 to 64,Some College Educ.,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Union,85 percent or higher,Landline,0.8889,0.8503,0.9102,0.4498,0.9045,2018-10-03 21:38:37
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Mecklenburg,85 percent or higher,Landline,1,0.921,0.9612,0.4594,0.9564,2018-10-03 21:42:49
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,4-year College Grad.,Other,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Mecklenburg,85 percent or higher,Cell,1,0.9412,0.8526,0.3476,0.8464,2018-10-03 21:46:52
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Favorable,Do not believe,disagree,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Union,85 percent or higher,Cell,1,0.9661,1.2478,0.5248,1.2362,2018-10-03 21:47:18
Und,35 to 49,Bachelors' degree,Black,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Democratic,Female,[DO NOT READ] Don't know/Refused,Democrat,Nonwhite,35 to 49,Black,Rest,Less than 50 percent,Cell,1,0.3323,0.7303,1.0938,0.6085,2018-10-03 21:47:36
Und,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Do not believe,agree,65 and older,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Mecklenburg,85 percent or higher,Cell,1,0.9689,0.6802,0.2397,0.6686,2018-10-03 21:49:15
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,4-year College Grad.,Other,Female,Not very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,50 to 85 percent,Landline,0.4444,0.5821,1.0418,0.8115,0.6056,2018-10-03 21:50:00
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Mecklenburg,85 percent or higher,Cell,1,0.8641,0.9559,0.3664,0.9587,2018-10-03 21:50:09
Dem,50 to 64,Some college or trade school,Black,Male,Black,oppose,Disapp.,Don't know,oppose,Dems. take House,Favorable,Favorable,Don't know,agree,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,Black,Union,50 to 85 percent,Cell,1,0.5672,0.8721,0.4862,0.9368,2018-10-03 21:51:48
Dem,35 to 49,Graduate or Professional Degree,White,Male,Black,Don't know,Don't know,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Democrat,Nonwhite,35 to 49,White,Rest,85 percent or higher,Cell,1,0.9729,0.6155,0.1662,0.6096,2018-10-03 21:54:03
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Union,50 to 85 percent,Cell,1,0.6519,0.6634,0.2672,0.6952,2018-10-03 21:55:06
Und,65 and older,Bachelors' degree,Hispanic,Female,Hispanic,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Believe,agree,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Republican,Nonwhite,65 and older,Other Non-White,Mecklenburg,50 to 85 percent,Landline,1,0.5897,1.1681,1.7485,1.2461,2018-10-03 21:55:15
Dem,50 to 64,Graduate or Professional Degree,Unknown,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Unknown,Mecklenburg,85 percent or higher,Landline,1,0.9884,0.6905,0.43,0.6838,2018-10-03 21:55:42
Rep,65 and older,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Unfavorable,Do not believe,agree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Mecklenburg,50 to 85 percent,Cell,1,0.7724,0.8274,0.4821,0.8434,2018-10-03 21:56:09
Rep,35 to 49,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,30 to 44,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Union,50 to 85 percent,Cell,1,0.8013,1.2851,0.5344,1.3027,2018-10-03 21:56:27
Rep,65 and older,High school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Unfavorable,Do not believe,disagree,65 and older,High School Grad. or Less,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Union,85 percent or higher,Landline,1,0.9753,1.8712,1.0364,1.853,2018-10-03 21:59:45
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Union,85 percent or higher,Cell,1,0.8588,0.5987,0.1953,0.5876,2018-10-03 22:00:30
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Don't know,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,Less than 50 percent,Cell,1,0.3812,0.6596,0.9679,0.7662,2018-10-03 22:00:57
Und,65 and older,Graduate or Professional Degree,Black,Female,Black,oppose,Disapp.,Support,Don't know,Reps. keep House,Don't know,Don't know,Don't know,Don't know,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),Nonwhite,65 and older,Black,Rest,Less than 50 percent,Cell,0.8889,0.2868,0.3723,0.5091,0.4376,2018-10-03 22:01:24
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Union,85 percent or higher,Cell,1,0.9652,0.6573,0.261,0.6459,2018-10-03 22:02:18
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Union,85 percent or higher,Cell,1,0.9719,0.862,0.2935,0.8538,2018-10-03 22:03:12
Dem,65 and older,Bachelors' degree,Unknown,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,disagree,65 and older,4-year College Grad.,Democratic,Female,Almost certain,[DO NOT READ] Refused,"White, 4-Year College Grads",65 and older,Unknown,Mecklenburg,85 percent or higher,Cell,1,0.9896,0.9399,0.6926,0.9308,2018-10-03 22:08:00
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,85 percent or higher,Cell,1,0.9894,0.7656,0.3767,0.7582,2018-10-03 22:08:18
Und,65 and older,Graduate or Professional Degree,Unknown,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Don't know,disagree,65 and older,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,Unknown,Union,Less than 50 percent,Landline,1,0.3792,0.5311,0.824,0.5686,2018-10-03 22:08:27
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Don't know,agree,65 and older,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Union,85 percent or higher,Cell,1,0.8708,0.8878,0.4115,0.8895,2018-10-03 22:08:45
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Union,85 percent or higher,Cell,1,0.9226,0.6282,0.2153,0.625,2018-10-03 22:09:21
Rep,50 to 64,Some college or trade school,Unknown,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,Unknown,Union,85 percent or higher,Cell,1,0.9676,0.8496,0.4267,0.8417,2018-10-03 22:09:48
Dem,65 and older,Some college or trade school,White,Female,White,oppose,Don't know,Check,support,Don't know,Favorable,Unfavorable,Don't know,agree,65 and older,Some College Educ.,Other,Female,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Union,Less than 50 percent,Cell,0.5556,0.4465,0.8398,1.2582,0.5836,2018-10-03 22:10:15
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Mecklenburg,85 percent or higher,Cell,1,0.8774,0.9317,0.473,0.9325,2018-10-03 22:13:06
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Union,Less than 50 percent,Cell,0.7778,0.2134,0.7415,1.6246,0.7574,2018-10-03 22:15:03
Dem,[DO NOT READ] Refused,[DO NOT READ] Refused,Other,Female,Black,oppose,Approve,Don't know,oppose,Don't know,Don't know,Don't know,Don't know,disagree,65 and older,[DO NOT READ] Don't know/Refused,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,Other Non-White,Rest,50 to 85 percent,Landline,1,0.5705,1.01,0.9906,1.0839,2018-10-03 22:15:30
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Union,85 percent or higher,Cell,1,0.8769,0.8453,0.31,0.8461,2018-10-03 22:18:03
Rep,35 to 49,Bachelors' degree,White,Female,White,support,Don't know,Check,oppose,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Union,Less than 50 percent,Cell,1,0.2992,1.0935,2.0102,1.2139,2018-10-03 22:21:12
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Mecklenburg,85 percent or higher,Landline,1,0.9754,0.7468,0.3571,0.7395,2018-10-03 22:21:30
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Don't know,Don't know,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Union,85 percent or higher,Cell,1,0.9105,0.611,0.2194,0.6088,2018-10-03 22:21:57
Rep,18 to 34,Bachelors' degree,White,Male,White,support,Disapp.,Support,oppose,Reps. keep House,Favorable,Unfavorable,Do not believe,disagree,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Mecklenburg,85 percent or higher,Cell,0.7778,0.8969,1.5756,0.865,1.5437,2018-10-03 22:27:48
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,Black,Female,Black,Don't know,Don't know,Support,Don't know,Don't know,Don't know,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),Nonwhite,50 to 64,Black,Union,Less than 50 percent,Landline,1,0.32,0.5426,0.8382,0.6542,2018-10-03 22:28:06
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Don't know,disagree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Mecklenburg,Less than 50 percent,Cell,1,0.4436,0.9737,1.6073,1.0965,2018-10-03 22:29:00
Dem,65 and older,High school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,High School Grad. or Less,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Union,85 percent or higher,Landline,1,0.9695,2.0129,1.3437,1.9939,2018-10-03 22:29:45
Dem,65 and older,High school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Union,50 to 85 percent,Cell,1,0.7455,2.1655,1.4683,2.2197,2018-10-03 22:35:01
Rep,65 and older,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,4-year College Grad.,Republican,Male,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,65 and older,White,Mecklenburg,85 percent or higher,Cell,1,0.9828,0.8905,0.3332,0.8818,2018-10-03 22:35:28
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Mecklenburg,85 percent or higher,Cell,1,0.9867,1.0801,0.5475,1.0695,2018-10-03 22:37:16
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Mecklenburg,Less than 50 percent,Landline,1,0.4271,0.8894,1.6391,1.0093,2018-10-03 22:42:49
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Disapp.,Support,oppose,Reps. keep House,Favorable,Don't know,Do not believe,disagree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Union,85 percent or higher,Cell,1,0.8556,0.6441,0.2442,0.6468,2018-10-03 22:43:25
Dem,50 to 64,Bachelors' degree,White,Male,White,oppose,Disapp.,Don't know,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,4-year College Grad.,Democratic,Male,Not at all likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Union,50 to 85 percent,Cell,0,0.5915,0.8864,0.4959,0.2997,2018-10-03 22:44:37
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,Don't know,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Union,85 percent or higher,Landline,1,0.9843,0.6166,0.2175,0.6106,2018-10-03 22:47:14
Rep,50 to 64,Bachelors' degree,Black,Male,[DO NOT READ] Don't know/Refused,oppose,Approve,Check,support,Reps. keep House,Unfavorable,Favorable,Don't know,agree,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,50 to 64,Black,Mecklenburg,85 percent or higher,Cell,1,0.9905,0.8131,0.3092,0.8053,2018-10-03 22:47:28
Dem,65 and older,High school,Black,Female,Black,oppose,Disapp.,Check,oppose,Dems. take House,Don't know,Don't know,Believe,agree,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Independent (No party),Nonwhite,65 and older,Black,Rest,85 percent or higher,Landline,1,0.944,1.4043,0.8318,1.3778,2018-10-03 22:47:50
Dem,50 to 64,Some college or trade school,Unknown,Female,Asian,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,Some College Educ.,Other,Female,Very likely,or as a member of another political party,Nonwhite,50 to 64,Unknown,Union,Less than 50 percent,Cell,1,0.4126,0.8277,2.0311,0.8756,2018-10-03 22:47:59
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Don't know,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Somewhat likely,Republican,"White, 4-Year College Grads",50 to 64,White,Union,85 percent or higher,Cell,0.6667,0.8556,0.8432,0.344,0.7324,2018-10-03 22:49:38
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Union,50 to 85 percent,Cell,1,0.7795,0.6832,0.2884,0.6955,2018-10-03 22:51:35
Rep,50 to 64,Bachelors' degree,White,Male,Other,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Do not believe,Don't know,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,White,Mecklenburg,85 percent or higher,Landline,1,0.9794,0.8741,0.3582,0.8655,2018-10-03 22:51:44
Dem,65 and older,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Unfavorable,Favorable,Do not believe,agree,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Union,50 to 85 percent,Cell,1,0.7843,0.8645,0.3581,0.8792,2018-10-03 22:52:11
Und,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,Other Non-White,Mecklenburg,50 to 85 percent,Cell,1,0.5207,1.0443,1.3588,1.1399,2018-10-03 22:55:56
Dem,65 and older,Some college or trade school,Unknown,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Some College Educ.,Republican,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,Unknown,Union,85 percent or higher,Cell,1,0.8767,0.8287,0.4369,0.8295,2018-10-03 22:56:50
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Favorable,Favorable,Do not believe,disagree,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Union,85 percent or higher,Landline,1,0.9324,0.9273,0.3851,0.9215,2018-10-03 22:57:35
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,Don't know,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,Less than 50 percent,Cell,1,0.2588,0.8636,2.0643,0.9817,2018-10-03 22:57:44
Dem,35 to 49,Bachelors' degree,White,Male,White,Don't know,Approve,Support,oppose,Reps. keep House,Favorable,Favorable,Don't know,agree,30 to 44,4-year College Grad.,Republican,Male,Somewhat likely,Republican,"White, 4-Year College Grads",35 to 49,White,Union,50 to 85 percent,Cell,1,0.7327,1.1906,0.4445,1.0869,2018-10-03 22:57:44
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Union,85 percent or higher,Cell,1,0.9869,0.6573,0.2561,0.6482,2018-10-03 22:58:29
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Union,85 percent or higher,Cell,1,0.9691,0.8432,0.3078,0.8353,2018-10-03 22:58:56
Dem,65 and older,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Believe,agree,65 and older,4-year College Grad.,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,Mecklenburg,85 percent or higher,Landline,1,0.9812,0.9777,0.5081,0.9629,2018-10-03 22:59:59
Dem,35 to 49,Graduate or Professional Degree,Other,Male,Asian,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Believe,agree,30 to 44,Postgraduate Degree,Other,Male,Very likely,Independent (No party),Nonwhite,35 to 49,Other Non-White,Mecklenburg,50 to 85 percent,Cell,1,0.5141,1.0935,1.2528,1.1239,2018-10-03 23:02:38
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Don't know,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Female,Not very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Union,Less than 50 percent,Cell,0.4444,0.3846,0.6093,0.8105,0.3086,2018-10-03 23:03:14
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,65 and older,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Mecklenburg,85 percent or higher,Cell,1,0.9842,0.8905,0.3327,0.8775,2018-10-03 23:08:11
Und,50 to 64,Graduate or Professional Degree,Black,Female,Hispanic,oppose,Disapp.,Don't know,Don't know,Don't know,Don't know,Don't know,Believe,agree,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Independent (No party),Nonwhite,50 to 64,Black,Union,85 percent or higher,Cell,1,0.914,0.5736,0.2036,0.5624,2018-10-03 23:09:23
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,Black,Female,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,Dems. take House,Don't know,Don't know,Don't know,agree,65 and older,[DO NOT READ] Don't know/Refused,Democratic,Female,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,65 and older,Black,Mecklenburg,50 to 85 percent,Cell,1,0.5187,1.2694,0.8755,1.3867,2018-10-03 23:18:15
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Union,85 percent or higher,Cell,1,0.9811,0.5732,0.1759,0.5676,2018-10-03 23:19:27
Und,65 and older,Bachelors' degree,Black,Male,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Don't know,Do not believe,agree,65 and older,4-year College Grad.,Other,Male,Somewhat likely,Independent (No party),"White, 4-Year College Grads",65 and older,Black,Rest,85 percent or higher,Cell,1,0.9525,0.479,0.1322,0.4591,2018-10-03 23:23:12
Dem,35 to 49,Graduate or Professional Degree,White,Female,Black,oppose,Disapp.,Check,oppose,Dems. take House,Favorable,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,White,Union,50 to 85 percent,Cell,1,0.8385,0.9984,0.4187,1.0054,2018-10-03 23:24:24
Dem,35 to 49,High school,Black,Male,Black,support,Disapp.,Check,support,Dems. take House,Favorable,Favorable,Don't know,agree,30 to 44,High School Grad. or Less,Democratic,Male,Almost certain,Independent (No party),Nonwhite,35 to 49,Black,Rest,Less than 50 percent,Cell,1,0.212,1.7354,6.5993,2.2966,2018-10-03 23:28:18
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Mecklenburg,85 percent or higher,Landline,1,0.9294,0.9172,0.4464,0.9117,2018-10-03 23:30:06
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,85 percent or higher,Cell,1,0.9798,1.0023,0.5446,0.9925,2018-10-03 23:31:27
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Union,85 percent or higher,Cell,1,0.9581,0.7839,0.2473,0.777,2018-10-03 23:33:09
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Don't know,Don't know,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Mecklenburg,85 percent or higher,Landline,1,0.9752,0.8905,0.3355,0.8819,2018-10-03 23:34:21
