response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,race_eth2,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,35 to 49,Some college or trade school,White,Male,White,Don't know,Reps. keep House,Don't know,Favorable,30 to 44,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",White,35 to 49,White,Shawnee,50 to 85 percent,Cell,1,0.5869,1.0973,1.4805,1.2231,2018-10-29 02:26:44
Dem,35 to 49,Bachelors' degree,White,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Already voted,Democrat,Nonwhite,Nonwhite,35 to 49,White,Douglas,50 to 85 percent,Cell,1,0.5981,1.5546,1.059,1.7252,2018-10-29 02:27:11
Und,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,Some College Educ.,Democratic,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,35 to 49,White,Shawnee,50 to 85 percent,Cell,0.4444,0.7485,1.352,1.9994,1.2487,2018-10-29 02:27:29
Dem,50 to 64,Some college or trade school,Other,Female,White,Approve,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Democratic,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,Non-White,Central,85 percent or higher,Cell,1,0.97,1.461,1.1291,1.4625,2018-10-29 02:27:56
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.97,0.5797,0.3657,0.5803,2018-10-29 02:28:41
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Democratic,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Landline,1,0.9408,0.6452,0.5104,0.6441,2018-10-29 02:29:53
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,35 to 49,White,Rest,50 to 85 percent,Cell,1,0.7022,1.0467,1.1723,1.0892,2018-10-29 02:30:07
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Central,85 percent or higher,Landline,1,0.97,1.2657,0.6596,1.2606,2018-10-29 02:30:25
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",White,18 to 34,White,Central,Less than 50 percent,Cell,1,0.2821,1.2449,4.3551,1.6711,2018-10-29 02:30:25
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Rest,85 percent or higher,Cell,1,0.8728,0.4946,0.2771,0.4879,2018-10-29 02:30:43
Dem,65 and older,Graduate or Professional Degree,Black,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,65 and older,Non-White,Douglas,85 percent or higher,Cell,1,0.97,1.402,0.7532,1.4034,2018-10-29 02:30:52
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Shawnee,85 percent or higher,Cell,1,0.97,0.6389,0.4521,0.6396,2018-10-29 02:31:28
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Rest,50 to 85 percent,Landline,1,0.5109,1.7684,1.6756,1.9478,2018-10-29 02:31:37
Und,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.97,0.7175,0.3972,0.7093,2018-10-29 02:32:49
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Landline,1,0.9691,0.6845,0.3766,0.6817,2018-10-29 02:32:58
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Douglas,85 percent or higher,Cell,1,0.9056,0.914,0.4221,0.9162,2018-10-29 02:33:25
Rep,35 to 49,Bachelors' degree,White,Male,White,Don't know,Don't know,Favorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,Central,85 percent or higher,Landline,1,0.97,1.0469,0.5612,1.0426,2018-10-29 02:33:34
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Other,Male,Very likely,Republican,"White, No 4-Year College Degree",White,65 and older,White,Rest,50 to 85 percent,Cell,1,0.7176,1.2468,1.0147,1.2443,2018-10-29 02:33:43
Rep,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Disapp.,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.9265,0.7138,0.3741,0.7038,2018-10-29 02:34:10
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Don't know,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,Shawnee,85 percent or higher,Landline,1,0.97,0.7752,0.3328,0.772,2018-10-29 02:34:46
3,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,18 to 29,4-year College Grad.,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",White,18 to 34,White,Rest,Less than 50 percent,Cell,1,0.0736,0.9884,5.1707,1.9461,2018-10-29 02:34:55
Und,[DO NOT READ] Refused,Graduate or Professional Degree,White,Male,White,Don't know,Don't know,Don't know,Unfavorable,65 and older,Postgraduate Degree,Other,Male,Already voted,Republican,"White, 4-Year College Grads",White,65 and older,White,Shawnee,85 percent or higher,Cell,1,0.9044,0.4729,0.2539,0.4796,2018-10-29 02:36:43
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Shawnee,50 to 85 percent,Cell,1,0.8397,0.9516,0.5595,0.9798,2018-10-29 02:37:37
Dem,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",White,18 to 34,White,Rest,50 to 85 percent,Cell,1,0.7325,1.3202,1.2339,1.3155,2018-10-29 02:37:46
Rep,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Don't know,Don't know,30 to 44,4-year College Grad.,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Rest,Less than 50 percent,Cell,1,0.2846,0.9513,3.216,1.0705,2018-10-29 02:38:22
Rep,65 and older,Bachelors' degree,White,Male,Other,Approve,Reps. keep House,Don't know,Don't know,65 and older,4-year College Grad.,Republican,Male,Very likely,Republican,Nonwhite,Nonwhite,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.952,0.7069,0.3048,0.6977,2018-10-29 02:40:28
Und,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.97,0.7138,0.3574,0.7109,2018-10-29 02:40:37
Dem,35 to 49,High school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,High School Grad. or Less,Other,Female,Very likely,Independent (No party),Nonwhite,Nonwhite,35 to 49,Non-White,Shawnee,50 to 85 percent,Cell,1,0.5943,2.7359,4.1351,2.7806,2018-10-29 02:40:46
Dem,50 to 64,Some college or trade school,White,Male,Black,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Some College Educ.,Other,Male,Almost certain,Democrat,Nonwhite,Nonwhite,50 to 64,White,Douglas,50 to 85 percent,Cell,1,0.678,1.3756,0.7458,1.4399,2018-10-29 02:41:31
Und,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Don't know,Don't know,Don't know,45 to 64,Postgraduate Degree,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Douglas,Less than 50 percent,Cell,1,0.3157,1.241,2.4779,1.3735,2018-10-29 02:41:40
Und,50 to 64,Bachelors' degree,White,Female,Black,Disapp.,Dems. take House,Unfavorable,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Somewhat likely,Democrat,Nonwhite,Nonwhite,50 to 64,White,Shawnee,50 to 85 percent,Cell,0.4444,0.6062,1.1553,1.0022,0.8095,2018-10-29 02:41:49
Dem,65 and older,Some college or trade school,White,Female,White,Don't know,Dems. take House,Favorable,Favorable,65 and older,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Rest,50 to 85 percent,Landline,1,0.8371,1.0201,0.8216,1.0078,2018-10-29 02:42:34
Dem,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,18 to 34,White,Douglas,50 to 85 percent,Cell,0.7778,0.5374,1.9903,1.72,2.041,2018-10-29 02:42:34
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,White,Rest,85 percent or higher,Cell,1,0.97,0.5559,0.385,0.5536,2018-10-29 02:42:34
Dem,35 to 49,Graduate or Professional Degree,Unknown,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),Nonwhite,Nonwhite,35 to 49,Unknown,Shawnee,50 to 85 percent,Cell,1,0.5381,0.9096,1.2221,0.9922,2018-10-29 02:43:46
3,18 to 34,Bachelors' degree,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Don't know,30 to 44,4-year College Grad.,Other,Female,Almost certain,Republican,"White, 4-Year College Grads",White,18 to 34,Unknown,Rest,50 to 85 percent,Cell,1,0.7991,1.0364,0.7122,1.0567,2018-10-29 02:44:22
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Rest,85 percent or higher,Landline,1,0.923,0.6744,0.2978,0.6745,2018-10-29 02:44:31
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,Shawnee,85 percent or higher,Landline,1,0.97,0.6743,0.3092,0.6715,2018-10-29 02:46:11
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Rest,85 percent or higher,Cell,1,0.9503,0.7112,0.6249,0.7144,2018-10-29 02:47:59
Und,35 to 49,Some college or trade school,Unknown,Female,Other,Don't know,Don't know,Don't know,Don't know,30 to 44,Some College Educ.,Other,Female,Almost certain,Independent (No party),Nonwhite,Nonwhite,35 to 49,Unknown,Shawnee,50 to 85 percent,Cell,1,0.5678,1.0558,1.491,1.1403,2018-10-29 02:47:59
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Rest,50 to 85 percent,Landline,1,0.8353,1.0822,0.6253,1.0963,2018-10-29 02:49:02
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Don't know,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Cell,1,0.9634,0.6486,0.5541,0.65,2018-10-29 02:49:38
Dem,35 to 49,Some college or trade school,White,Male,White,Approve,Dems. take House,Favorable,Favorable,45 to 64,Some College Educ.,Other,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,35 to 49,White,Rest,Less than 50 percent,Cell,1,0.4212,0.9656,2.8904,1.1048,2018-10-29 02:50:05
Dem,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,White,Central,50 to 85 percent,Cell,1,0.5548,1.2406,0.9979,1.3455,2018-10-29 02:50:59
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Douglas,85 percent or higher,Cell,1,0.97,1.0508,0.4243,1.0465,2018-10-29 02:51:26
Rep,35 to 49,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",White,35 to 49,White,Shawnee,85 percent or higher,Cell,1,0.97,1.352,1.2051,1.3365,2018-10-29 02:51:44
Und,65 and older,High school,White,Female,Other,Don't know,Don't know,Don't know,Don't know,65 and older,High School Grad. or Less,Republican,Female,[DO NOT READ] Don't know/Refused,Republican,Nonwhite,Nonwhite,65 and older,White,Rest,50 to 85 percent,Landline,0.4444,0.6244,1.6128,1.2324,1.0572,2018-10-29 02:53:23
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Central,85 percent or higher,Cell,1,0.97,0.8584,0.6864,0.8486,2018-10-29 02:53:59
Dem,65 and older,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,Unknown,Rest,50 to 85 percent,Cell,1,0.8041,0.8971,0.492,0.9139,2018-10-29 02:54:17
Rep,35 to 49,Some college or trade school,White,Female,White,Approve,Dems. take House,Don't know,Favorable,30 to 44,Some College Educ.,Republican,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,35 to 49,White,Rest,Less than 50 percent,Cell,1,0.4142,1.2491,3.1078,1.434,2018-10-29 02:55:02
Dem,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.97,0.7138,0.3574,0.7145,2018-10-29 02:55:29
Rep,50 to 64,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,Unknown,Shawnee,85 percent or higher,Cell,1,0.97,0.761,0.4785,0.758,2018-10-29 02:55:56
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Shawnee,85 percent or higher,Cell,1,0.97,0.6799,0.581,0.6772,2018-10-29 02:56:32
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Rest,85 percent or higher,Cell,1,0.97,0.7466,0.3766,0.7473,2018-10-29 02:56:41
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",White,65 and older,White,Shawnee,85 percent or higher,Cell,1,0.97,0.5827,0.4064,0.5833,2018-10-29 02:56:50
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Other,Female,Very likely,Republican,"White, 4-Year College Grads",White,50 to 64,White,Rest,50 to 85 percent,Cell,0.8889,0.5391,0.8943,0.6202,0.8867,2018-10-29 02:58:11
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Rest,50 to 85 percent,Cell,1,0.7937,0.9077,0.5606,0.9265,2018-10-29 02:59:14
Und,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Rest,Less than 50 percent,Cell,1,0.4575,1.0947,1.8771,1.1481,2018-10-29 02:59:14
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Central,85 percent or higher,Cell,1,0.97,0.8006,0.5892,0.7973,2018-10-29 02:59:23
Dem,35 to 49,Some college or trade school,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Female,Very likely,Independent (No party),Nonwhite,Nonwhite,35 to 49,White,Rest,85 percent or higher,Cell,1,0.8657,0.6585,0.5971,0.6497,2018-10-29 02:59:50
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Shawnee,85 percent or higher,Cell,1,0.97,0.7291,0.6767,0.7261,2018-10-29 03:00:44
Dem,50 to 64,Some college or trade school,White,Female,Black,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,Nonwhite,50 to 64,White,Shawnee,85 percent or higher,Cell,1,0.8801,0.7417,0.6407,0.746,2018-10-29 03:01:02
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Central,85 percent or higher,Cell,1,0.97,0.7964,0.5301,0.7972,2018-10-29 14:09:41
Dem,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Shawnee,50 to 85 percent,Landline,0.7778,0.7351,1.1345,0.7499,1.0779,2018-10-29 22:46:40
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Don't know,Unfavorable,65 and older,Postgraduate Degree,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",White,65 and older,White,Rest,85 percent or higher,Landline,1,0.9696,0.5866,0.2636,0.5872,2018-10-29 22:51:01
Und,65 and older,Some college or trade school,Unknown,Female,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,Unknown,Rest,85 percent or higher,Landline,1,0.97,0.6586,0.3667,0.6559,2018-10-29 23:06:49
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Central,85 percent or higher,Landline,1,0.9036,0.8449,0.4322,0.8471,2018-10-29 23:08:46
Und,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Don't know,Unfavorable,45 to 64,High School Grad. or Less,Republican,Male,Not at all likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Shawnee,Less than 50 percent,Cell,0,0.3279,1.7193,4.5365,0.4309,2018-10-29 23:11:19
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,Postgraduate Degree,Other,Female,Somewhat likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Rest,Less than 50 percent,Cell,0.6667,0.2303,0.8232,3.3196,0.593,2018-10-29 23:13:07
Dem,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,35 to 49,White,Rest,85 percent or higher,Landline,1,0.9568,0.8608,0.7059,0.8581,2018-10-29 23:13:25
Rep,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Rest,85 percent or higher,Cell,1,0.97,0.7466,0.3766,0.7436,2018-10-29 23:14:28
Dem,65 and older,Bachelors' degree,White,Male,White,Approve,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,Shawnee,85 percent or higher,Landline,1,0.97,0.7069,0.2992,0.7041,2018-10-29 23:16:27
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Central,50 to 85 percent,Cell,1,0.8038,1.457,0.6964,1.514,2018-10-29 23:17:12
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Douglas,85 percent or higher,Cell,1,0.9072,1.0113,0.2789,1.0135,2018-10-29 23:18:24
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",White,50 to 64,White,Rest,85 percent or higher,Cell,1,0.9437,0.6398,0.271,0.6312,2018-10-29 23:22:09
Dem,18 to 34,Bachelors' degree,White,Male,Hispanic,Approve,Reps. keep House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),Nonwhite,Nonwhite,18 to 34,White,Central,85 percent or higher,Cell,1,0.97,1.0934,0.5291,1.089,2018-10-29 23:24:06
Rep,50 to 64,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Don't know,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,Unknown,Douglas,85 percent or higher,Cell,1,0.955,1.0944,0.471,1.0911,2018-10-29 23:25:00
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Douglas,85 percent or higher,Landline,1,0.97,1.0665,0.5636,1.0622,2018-10-29 23:25:45
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,Central,85 percent or higher,Cell,1,0.9628,1.0469,0.5654,1.0431,2018-10-29 23:27:24
Und,50 to 64,High school,Unknown,Female,White,Approve,Reps. keep House,Favorable,Don't know,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,Unknown,Central,50 to 85 percent,Landline,0.8889,0.5892,2.0008,2.4705,2.091,2018-10-29 23:27:42
Dem,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Unfavorable,65 and older,Some College Educ.,Republican,Female,Not very likely,Republican,"White, No 4-Year College Degree",White,65 and older,White,Rest,50 to 85 percent,Landline,0.2222,0.7632,1.0765,0.6155,0.6473,2018-10-29 23:29:12
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Cell,1,0.9628,1.0201,0.5583,1.0076,2018-10-29 23:31:06
Dem,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",White,35 to 49,White,Douglas,85 percent or higher,Landline,1,0.8639,1.2719,0.5414,1.255,2018-10-29 23:32:18
3,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",White,35 to 49,White,Central,50 to 85 percent,Cell,1,0.7668,1.2729,0.8651,1.306,2018-10-29 23:35:18
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Rest,85 percent or higher,Cell,1,0.97,0.7075,0.5509,0.7046,2018-10-29 23:35:27
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Unfavorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,Rest,85 percent or higher,Cell,1,0.97,0.7356,0.2838,0.7326,2018-10-29 23:35:27
Dem,65 and older,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,65 and older,Some College Educ.,Democratic,Male,Very likely,Independent (No party),Nonwhite,Nonwhite,65 and older,Non-White,Shawnee,85 percent or higher,Cell,1,0.97,1.1376,1.1121,1.1246,2018-10-29 23:36:30
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Rest,85 percent or higher,Cell,1,0.97,0.6486,0.5503,0.6492,2018-10-29 23:36:39
