response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Dauphin,Less than 50 percent,Landline,1,0.405,1.3283,3.0195,1.5461
Und,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Dauphin,85 percent or higher,Landline,1,0.8767,1.5736,1.3469,1.5982
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,York,50 to 85 percent,Cell,1,0.7243,0.8441,0.5752,0.882
Und,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Don't know,Unfavorable,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,York,50 to 85 percent,Landline,1,0.7782,0.6528,0.3618,0.6745
Dem,50 to 64,Bachelors' degree,Other,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,Non-White,Cumberland,85 percent or higher,Landline,1,0.9372,1.1561,0.5117,1.165
Und,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,York,85 percent or higher,Landline,1,0.97,2.228,1.5309,2.2227
Und,50 to 64,High school,White,Female,White,Disapp.,Reps. keep House,Don't know,Don't know,45 to 64,High School Grad. or Less,Republican,Female,Not at all likely,Republican,"White, No 4-Year College Degree",50 to 64,White,York,50 to 85 percent,Landline,0,0.7784,1.8128,1.5955,0.8252
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Dauphin,50 to 85 percent,Cell,1,0.6709,0.7365,0.6567,0.7794
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,Cumberland,85 percent or higher,Landline,1,0.956,0.8528,0.3926,0.8496
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Cumberland,50 to 85 percent,Cell,0.6667,0.699,1.0164,0.8109,0.9992
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Cumberland,85 percent or higher,Landline,1,0.97,1.9675,1.5606,1.9628
Dem,65 and older,Some college or trade school,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Very likely,Democrat,Nonwhite,65 and older,White,York,85 percent or higher,Landline,1,0.97,0.8236,0.4399,0.8216
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Cumberland,85 percent or higher,Landline,1,0.97,0.8169,0.3241,0.821
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Cumberland,50 to 85 percent,Landline,1,0.7656,0.4435,0.1784,0.4593
Dem,65 and older,High school,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,Unknown,York,85 percent or higher,Landline,1,0.8629,1.1979,0.8737,1.2192
Dem,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,Cumberland,85 percent or higher,Cell,1,0.9011,0.9909,0.6195,1.003
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",65 and older,White,York,85 percent or higher,Landline,1,0.97,0.8056,0.3773,0.8138
Dem,18 to 34,Some college or trade school,Black,Female,Black,Approve,Dems. take House,Don't know,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Very likely,Democrat,Nonwhite,18 to 34,Non-White,Dauphin,85 percent or higher,Cell,1,0.9169,0.9163,0.7035,0.9116
Rep,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,18 to 29,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",18 to 34,White,York,Less than 50 percent,Cell,1,0.3862,0.8078,1.7019,0.9495
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Dauphin,85 percent or higher,Landline,1,0.9052,2.3713,2.1427,2.3989
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,York,85 percent or higher,Landline,1,0.9678,1.5434,1.1151,1.5514
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Cumberland,85 percent or higher,Landline,1,0.97,1.0091,0.4311,1.0143
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Unfavorable,65 and older,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Dauphin,85 percent or higher,Landline,1,0.9062,1.0065,0.5183,1.0013
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,York,85 percent or higher,Landline,1,0.9632,1.4785,0.9386,1.4739
Und,50 to 64,Some college or trade school,Unknown,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,Unknown,Cumberland,Less than 50 percent,Landline,1,0.4171,0.7032,1.2102,0.8135
Dem,65 and older,High school,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,High School Grad. or Less,Democratic,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,Unknown,Cumberland,50 to 85 percent,Landline,1,0.6555,0.8235,0.721,0.8362
Dem,65 and older,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,Unknown,Dauphin,85 percent or higher,Landline,1,0.9442,0.5687,0.293,0.5727
Rep,50 to 64,[DO NOT READ] Refused,White,Female,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,[DO NOT READ] Don't know/Refused,Republican,Female,Somewhat likely,Republican,[DO NOT READ] Don't know/Refused,50 to 64,White,York,Less than 50 percent,Landline,0.4444,0.325,1.1646,2.7134,0.7226
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Dauphin,50 to 85 percent,Landline,1,0.6238,1.2524,1.3576,1.3421
Rep,35 to 49,Graduate or Professional Degree,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Democratic,Female,Very likely,Republican,"White, 4-Year College Grads",35 to 49,Unknown,Dauphin,85 percent or higher,Cell,1,0.97,0.7343,0.5159,0.7325
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Dauphin,85 percent or higher,Landline,1,0.97,0.8213,0.4128,0.8255
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Cumberland,85 percent or higher,Cell,1,0.9348,0.7114,0.3991,0.7171
Rep,65 and older,High school,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,Unknown,Dauphin,85 percent or higher,Landline,1,0.8798,1.2487,1.0932,1.2427
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,York,50 to 85 percent,Cell,1,0.6513,0.9462,0.6466,0.9613
Dem,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Don't know,Don't know,65 and older,[DO NOT READ] Don't know/Refused,Republican,Female,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,65 and older,White,Dauphin,85 percent or higher,Landline,1,0.97,0.9531,0.5988,0.9579
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Cumberland,Less than 50 percent,Cell,1,0.3472,0.594,0.881,0.7141
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,Dauphin,85 percent or higher,Cell,1,0.9033,0.8213,0.4433,0.8408
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,York,85 percent or higher,Landline,1,0.97,1.016,0.5016,1.0212
Dem,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,York,85 percent or higher,Landline,1,0.97,1.5097,0.9542,1.5174
Dem,[DO NOT READ] Refused,[DO NOT READ] Refused,Asian,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Don't know,Unfavorable,30 to 44,[DO NOT READ] Don't know/Refused,Democratic,Female,Very likely,Democrat,[DO NOT READ] Don't know/Refused,18 to 34,Non-White,Dauphin,50 to 85 percent,Cell,0.8889,0.5861,0.8278,0.9819,0.8232
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,York,85 percent or higher,Landline,1,0.89,1.4785,1.0158,1.4988
Dem,18 to 34,Some college or trade school,Black,Female,Black,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,Some College Educ.,Democratic,Female,Not at all likely,Democrat,Nonwhite,18 to 34,Non-White,Cumberland,Less than 50 percent,Cell,0.4444,0.2227,0.6277,2.0071,0.2305
Rep,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Reps. keep House,Unfavorable,Favorable,18 to 29,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,White,Cumberland,85 percent or higher,Cell,1,0.9165,0.9492,0.5101,0.9589
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Dauphin,50 to 85 percent,Landline,1,0.5928,1.007,0.9279,1.089
Rep,18 to 34,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,White,Cumberland,85 percent or higher,Cell,1,0.97,0.6475,0.292,0.6508
Rep,50 to 64,Graduate or Professional Degree,Unknown,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Unknown,Dauphin,85 percent or higher,Cell,1,0.9203,0.8393,0.4823,0.8474
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,York,85 percent or higher,Cell,1,0.97,1.2154,0.7059,1.2125
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,York,50 to 85 percent,Cell,1,0.5599,0.7756,0.6091,0.8475
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Dauphin,85 percent or higher,Landline,1,0.97,1.5507,0.9275,1.5585
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,York,85 percent or higher,Cell,1,0.9224,0.7717,0.3323,0.779
Dem,50 to 64,Some college or trade school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,Unknown,Cumberland,85 percent or higher,Cell,1,0.97,0.8696,0.6,0.874
Und,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Don't know,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,York,50 to 85 percent,Landline,1,0.8266,1.2056,0.6563,1.2344
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,18 to 29,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Cumberland,Less than 50 percent,Cell,0.8889,0.2764,0.695,1.9126,0.8347
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,White,York,85 percent or higher,Cell,1,0.97,0.9746,0.4902,0.9722
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,18 to 29,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Cumberland,Less than 50 percent,Cell,0.8889,0.4918,0.6978,1.1683,0.7565
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,York,85 percent or higher,Cell,1,0.97,2.228,1.5309,2.2393
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,Some College Educ.,Democratic,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Cumberland,50 to 85 percent,Cell,1,0.8384,0.6994,0.4245,0.6972
Dem,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",18 to 34,White,York,Less than 50 percent,Cell,1,0.3125,0.9683,2.1162,1.2762
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Dauphin,85 percent or higher,Cell,1,0.97,0.8671,0.455,0.865
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Dauphin,50 to 85 percent,Landline,1,0.7766,1.9294,2.0888,1.994
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,York,85 percent or higher,Landline,1,0.97,0.6595,0.2619,0.6579
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Dauphin,85 percent or higher,Landline,1,0.97,1.1288,0.7821,1.1346
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Dauphin,85 percent or higher,Landline,1,0.97,0.9845,0.4152,0.9895
Dem,50 to 64,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Dauphin,50 to 85 percent,Cell,0.7778,0.5916,1.9701,2.8073,2.0174
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Dauphin,85 percent or higher,Landline,1,0.97,1.6427,1.4533,1.651
Rep,50 to 64,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,Unknown,York,50 to 85 percent,Landline,1,0.736,0.7676,0.5434,0.79990000000000006
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Dauphin,Less than 50 percent,Landline,1,0.418,0.605,0.8414,0.6996
Dem,65 and older,High school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,Unknown,York,85 percent or higher,Landline,1,0.967,1.1732,0.7615,1.1793
Dem,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,York,85 percent or higher,Cell,0.7778,0.8673,1.2468,0.7678,1.2402
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Don't know,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Cumberland,85 percent or higher,Landline,1,0.8839,1.2771,0.8941,1.2958
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Dauphin,50 to 85 percent,Cell,1,0.8297,1.2883,0.9285,1.3184
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,York,85 percent or higher,Landline,1,0.97,1.0374,0.5135,1.0427
Und,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Female,Not very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,York,50 to 85 percent,Cell,0,0.612,0.9673,0.8024,0.4191
Und,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Unfavorable,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Cumberland,85 percent or higher,Landline,1,0.94,0.6815,0.3324,0.6783
Dem,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Dauphin,85 percent or higher,Landline,1,0.9013,1.6068,1.3413,1.6263
Rep,65 and older,High school,White,Female,White,Don't know,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,York,85 percent or higher,Landline,1,0.97,1.4785,0.932,1.486
Und,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Don't know,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Dauphin,85 percent or higher,Landline,1,0.97,0.8213,0.4128,0.8255
Und,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Dauphin,85 percent or higher,Cell,1,0.9105,1.0605,0.7954,1.072
Dem,50 to 64,High school,White,Female,White,Disapp.,Don't know,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Dauphin,85 percent or higher,Cell,1,0.97,2.5307,2.7837,2.5436
Und,[DO NOT READ] Refused,Some college or trade school,Unknown,Female,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Female,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,35 to 49,Unknown,Dauphin,85 percent or higher,Landline,1,0.97,0.8415,0.6081,0.8457
Dem,[DO NOT READ] Refused,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Cumberland,85 percent or higher,Landline,1,0.97,1.3332,0.9727,1.34
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,York,85 percent or higher,Cell,1,0.97,1.457,0.7101,1.4535
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Cumberland,50 to 85 percent,Landline,1,0.5349,1.0414,0.8867,1.1476
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Cumberland,Less than 50 percent,Landline,1,0.3996,0.5627,0.6944,0.6567
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Don't know,Reps. keep House,Favorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Dauphin,50 to 85 percent,Cell,1,0.7776,0.6901,0.4071,0.713
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,York,85 percent or higher,Cell,1,0.9235,1.2196,0.6183,1.2309
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,York,50 to 85 percent,Cell,1,0.5605,0.7756,0.6084,0.8474
Rep,35 to 49,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Cumberland,85 percent or higher,Cell,0.8889,0.97,0.8606,0.4997,0.8619
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,White,Cumberland,Less than 50 percent,Cell,1,0.3764,0.7584,1.592,0.8962
Rep,50 to 64,[DO NOT READ] Refused,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,[DO NOT READ] Don't know/Refused,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Cumberland,Less than 50 percent,Cell,1,0.3776,1.0059,2.0421,1.188
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,York,50 to 85 percent,Cell,1,0.7575,1.2326,0.8352,1.2362
Dem,65 and older,Some college or trade school,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,Non-White,Dauphin,85 percent or higher,Landline,1,0.9172,0.7885,0.4728,0.7965
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Democratic,Male,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,Dauphin,85 percent or higher,Cell,1,0.8819,0.9963,0.8061,1.0111
Und,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,Some College Educ.,Other,Male,[DO NOT READ] Don't know/Refused,[DO NOT READ] Refused,"White, No 4-Year College Degree",35 to 49,White,York,Less than 50 percent,Cell,0.7778,0.0937,0.8745,4.2038,0.6395
Dem,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Dauphin,85 percent or higher,Cell,1,0.8511,1.5392,1.1898,1.5695
Und,35 to 49,Grade school,White,Male,Hispanic,Don't know,Don't know,Don't know,Don't know,30 to 44,High School Grad. or Less,Republican,Male,Not at all likely,[DO NOT READ] Refused,Nonwhite,35 to 49,White,York,Less than 50 percent,Cell,0,0.3917,1.5417,3.1792,0.4174
Und,35 to 49,Graduate or Professional Degree,White,Male,Hispanic,Approve,Reps. keep House,Don't know,Don't know,30 to 44,Postgraduate Degree,Republican,Male,Not very likely,Independent (No party),Nonwhite,35 to 49,White,York,50 to 85 percent,Cell,0.4444,0.6548,0.6484,0.3701,0.4047
