response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",18 to 34,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.5227,0.9588,1.3081,1.0654,2018-10-26 02:25:52
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",35 to 49,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.97,0.7954,0.4883,0.7722,2018-10-26 02:26:10
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,South,85 percent or higher,Cell,1,0.97,1.9698,1.5883,1.8886,2018-10-26 02:26:19
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Other,Male,Very likely,Republican,"White, No 4-Year College Degree",18 to 34,White,"Salt Lake, Trump",50 to 85 percent,Cell,0.8889,0.5451,0.9046,1.0066,0.8691,2018-10-26 02:26:37
Und,35 to 49,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.8093,0.8675,0.4918,0.8563,2018-10-26 02:26:46
Rep,35 to 49,Some college or trade school,White,Female,White,Disapp.,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,South,50 to 85 percent,Cell,1,0.5532,0.72,0.6266,0.7578,2018-10-26 02:26:55
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9611,1.9446,2.0092,1.8909,2018-10-26 02:28:16
Rep,18 to 34,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,High School Grad. or Less,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.7954,2.261,3.1007,2.1724,2018-10-26 02:29:37
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Democrat,"White, No 4-Year College Degree",35 to 49,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.6754,0.9501,0.769,0.9246,2018-10-26 02:32:50
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.8072,0.7339,0.3872,0.739,2018-10-26 02:33:08
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,South,85 percent or higher,Cell,1,0.9379,0.5277,0.3127,0.5111,2018-10-26 02:33:26
Rep,50 to 64,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Unknown,"Salt Lake, Trump",50 to 85 percent,Cell,0.8889,0.7797,0.6472,0.307,0.6327,2018-10-26 02:34:47
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.8844,0.9153,0.4811,0.9043,2018-10-26 02:34:47
Und,50 to 64,High school,Hispanic,Female,Hispanic,Don't know,Don't know,Don't know,Don't know,45 to 64,High School Grad. or Less,Other,Female,Almost certain,[DO NOT READ] Refused,Nonwhite,50 to 64,Non-White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.6282,2.0949,2.1418,2.1549,2018-10-26 02:39:08
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,"Salt Lake, Clinton",Less than 50 percent,Cell,1,0.2523,1.3605,3.7046,1.5147,2018-10-26 02:40:20
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Landline,1,0.97,0.8285,0.3775,0.8003,2018-10-26 02:40:47
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.7229,2.0266,2.2576,2.0899,2018-10-26 02:41:14
Und,18 to 34,Some college or trade school,White,Female,White,Approve,Don't know,Don't know,Unfavorable,18 to 29,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.2719,1.3919,4.1633,1.6967,2018-10-26 02:41:41
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Reps. keep House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.8765,0.9792,0.532,0.9367,2018-10-26 02:41:50
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Clinton",Less than 50 percent,Cell,1,0.4409,3.0479,6.3069,3.5313,2018-10-26 02:42:26
Rep,65 and older,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Favorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,0.8285,0.3775,0.8043,2018-10-26 02:43:11
Rep,50 to 64,Graduate or Professional Degree,White,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Republican,Nonwhite,50 to 64,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9073,0.7912,0.3108,0.7564,2018-10-26 02:43:29
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.97,0.8476,0.457,0.8187,2018-10-26 02:44:14
Rep,50 to 64,Some college or trade school,White,Female,White,Don't know,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9456,1.0883,0.4837,1.0613,2018-10-26 02:44:41
Dem,35 to 49,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,Unknown,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9231,0.501,0.1718,0.4908,2018-10-26 02:44:50
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,South,85 percent or higher,Cell,1,0.8628,0.6817,0.344,0.6769,2018-10-26 02:44:50
Und,35 to 49,Graduate or Professional Degree,White,Male,White,Don't know,Don't know,Favorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9141,0.6996,0.3286,0.6794,2018-10-26 02:46:29
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9555,0.9153,0.4454,0.8909,2018-10-26 02:46:38
Und,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9651,0.9153,0.4409,0.8844,2018-10-26 02:47:30
Und,50 to 64,Bachelors' degree,White,Male,White,Don't know,Don't know,Favorable,Don't know,45 to 64,4-year College Grad.,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Clinton",85 percent or higher,Landline,1,0.8741,0.8356,0.373,0.7994,2018-10-26 02:47:30
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Don't know,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,South,50 to 85 percent,Cell,1,0.6043,0.5529,0.409,0.5937,2018-10-26 02:48:06
Dem,35 to 49,Some college or trade school,Other,Female,Hispanic,Don't know,Don't know,Favorable,Don't know,30 to 44,Some College Educ.,Other,Female,Somewhat likely,Independent (No party),Nonwhite,35 to 49,Non-White,"Salt Lake, Clinton",50 to 85 percent,Cell,0.4444,0.6601,0.7935,0.521,0.5554,2018-10-26 02:48:15
Dem,18 to 34,Some college or trade school,White,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Male,Very likely,Independent (No party),Nonwhite,18 to 34,White,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.3253,1.1245,2.7931,1.2014,2018-10-26 02:48:42
Rep,35 to 49,Some college or trade school,Unknown,Female,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,Unknown,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.5029,0.7285,0.5873,0.7322,2018-10-26 02:50:39
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Trump",85 percent or higher,Landline,1,0.97,2.4071,2.4794,2.3369,2018-10-26 02:50:39
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Don't know,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,0.6838,0.2558,0.6639,2018-10-26 02:51:15
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Trump",85 percent or higher,Landline,1,0.9699,2.4071,2.4797,2.337,2018-10-26 02:51:42
Rep,65 and older,Graduate or Professional Degree,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",65 and older,Unknown,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9381,0.5247,0.1653,0.5125,2018-10-26 02:52:09
Dem,18 to 34,High school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",18 to 34,Unknown,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.8262,2.1359,3.0927,2.102,2018-10-26 02:52:45
Dem,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Democrat,Nonwhite,50 to 64,Non-White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.6849,0.9783,0.8996,1.021,2018-10-26 02:52:54
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Reps. keep House,Favorable,Don't know,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Landline,1,0.97,1.0078,0.4912,0.9735,2018-10-26 02:54:33
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.7676,0.8842,0.5905,0.9,2018-10-26 02:54:33
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9352,2.1,1.982,2.0344,2018-10-26 02:55:54
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.7213,0.8109,0.5035,0.8148,2018-10-26 02:59:12
Dem,35 to 49,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Male,Already voted,Democrat,"White, No 4-Year College Degree",35 to 49,White,"Salt Lake, Clinton",Less than 50 percent,Cell,1,0.4775,2.0337,4.6205,2.3101,2018-10-26 03:00:06
Und,18 to 34,Some college or trade school,White,Female,White,Don't know,Reps. keep House,Don't know,Don't know,18 to 29,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,"Salt Lake, Trump",85 percent or higher,Landline,1,0.9288,1.2422,0.9008,1.2042,2018-10-26 03:00:42
Dem,50 to 64,Some college or trade school,Hispanic,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,Non-White,"Salt Lake, Trump",50 to 85 percent,Landline,1,0.815,0.9181,0.4796,0.8808,2018-10-26 03:01:27
Rep,35 to 49,Some college or trade school,White,Male,Hispanic,Approve,Reps. keep House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Male,Very likely,Independent (No party),Nonwhite,35 to 49,White,"Salt Lake, Clinton",50 to 85 percent,Cell,0.8889,0.6061,0.7008,0.5272,0.6683,2018-10-26 03:01:27
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",Less than 50 percent,Cell,0.8889,0.1242,0.8203,2.4101,0.9563,2018-10-26 03:01:36
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Very likely,Independent (No party),"White, 4-Year College Grads",18 to 34,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9607,1.063,0.6672,1.0182,2018-10-26 03:01:36
Dem,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Clinton",Less than 50 percent,Landline,1,0.3381,1.0547,1.5832,1.3083,2018-10-26 03:02:35
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.8517,1.04,0.6032,1.0191,2018-10-26 03:02:35
Und,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Reps. keep House,Don't know,Don't know,30 to 44,4-year College Grad.,Other,Female,Somewhat likely,[DO NOT READ] Refused,"White, 4-Year College Grads",35 to 49,White,South,50 to 85 percent,Cell,0.4444,0.6687,0.6844,0.4602,0.4814,2018-10-26 03:03:20
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.6227,0.8109,0.5832,0.8647,2018-10-26 03:04:41
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.8502,0.9357,0.616,0.932,2018-10-26 03:05:17
Dem,65 and older,Some college or trade school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",65 and older,Unknown,"Salt Lake, Clinton",50 to 85 percent,Landline,1,0.7511,0.7126,0.3569,0.7287,2018-10-26 03:05:17
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Not very likely,Democrat,"White, No 4-Year College Degree",18 to 34,White,"Salt Lake, Clinton",85 percent or higher,Cell,0,0.8797,1.2085,1.1491,0.7481,2018-10-26 03:05:17
Dem,18 to 34,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Male,Already voted,Democrat,"White, 4-Year College Grads",18 to 34,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.5228,0.7957,0.6654,0.8841,2018-10-26 03:08:26
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Clinton",50 to 85 percent,Landline,1,0.5084,0.8629,0.4658,0.9227,2018-10-26 03:10:14
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",65 and older,White,South,85 percent or higher,Landline,1,0.9499,0.6423,0.3115,0.6259,2018-10-26 03:10:23
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,South,Less than 50 percent,Cell,1,0.4102,0.8507,1.2423,0.9491,2018-10-26 03:10:59
Rep,35 to 49,Bachelors' degree,White,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),Nonwhite,35 to 49,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.8047,0.7811,0.496,0.7716,2018-10-26 03:11:17
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,South,85 percent or higher,Cell,1,0.97,1.5914,1.2753,1.5372,2018-10-26 03:14:26
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,Postgraduate Degree,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.7847,0.7806,0.3894,0.7907,2018-10-26 03:16:32
Dem,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Female,Already voted,Democrat,Nonwhite,35 to 49,Non-White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9552,0.8412,0.4951,0.8188,2018-10-26 03:16:32
Rep,35 to 49,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,Unknown,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9667,0.6205,0.2668,0.5995,2018-10-26 03:16:59
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,South,Less than 50 percent,Cell,1,0.3321,0.8522,1.826,0.9939,2018-10-26 03:18:11
Dem,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Don't know,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Female,Almost certain,Democrat,Nonwhite,35 to 49,Non-White,South,50 to 85 percent,Cell,1,0.719,0.6152,0.3865,0.6185,2018-10-26 03:18:29
Rep,18 to 34,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,South,Less than 50 percent,Cell,1,0.3612,0.8671,1.6069,0.9934,2018-10-26 03:19:32
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,South,50 to 85 percent,Cell,1,0.72,0.5529,0.3433,0.5706,2018-10-26 03:20:44
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.7243,0.7641,0.4999,0.7876,2018-10-26 03:21:11
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,South,50 to 85 percent,Cell,1,0.7783,0.5892,0.5006,0.585,2018-10-26 03:22:41
Und,35 to 49,Bachelors' degree,Asian,Female,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Female,Very likely,Republican,Nonwhite,35 to 49,Non-White,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.1707,1.0268,3.8651,1.2249,2018-10-26 03:22:50
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.7149,0.9031,0.645,0.9335,2018-10-26 03:22:59
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Very likely,or as a member of another political party,"White, 4-Year College Grads",50 to 64,White,South,Less than 50 percent,Cell,1,0.3367,0.7772,1.1406,0.826,2018-10-26 03:24:20
Dem,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.7493,0.9031,0.6154,0.902,2018-10-26 03:24:29
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.9676,0.8425,0.4671,0.8183,2018-10-26 03:25:32
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,0.7161,0.2502,0.6952,2018-10-26 03:27:11
Rep,35 to 49,Some college or trade school,White,Female,White,Don't know,Dems. take House,Unfavorable,Unfavorable,30 to 44,Some College Educ.,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.8918,0.9196,0.6137,0.9071,2018-10-26 03:27:29
Und,50 to 64,Grade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,High School Grad. or Less,Other,Male,Not very likely,or as a member of another political party,Nonwhite,50 to 64,Non-White,South,50 to 85 percent,Cell,0.1111,0.502,1.3122,1.7389,0.5348,2018-10-26 03:28:05
Dem,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Favorable,Unfavorable,65 and older,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",65 and older,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,1.0255,0.4701,0.9956,2018-10-26 03:28:23
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.97,1.0883,0.4715,1.0566,2018-10-26 03:29:08
Rep,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Don't know,Favorable,18 to 29,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,White,"Salt Lake, Clinton",Less than 50 percent,Cell,1,0.3528,1.1974,2.1947,1.3787,2018-10-26 03:29:35
Rep,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Reps. keep House,Favorable,Favorable,30 to 44,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",50 to 85 percent,Cell,0.8889,0.5253,0.945,0.7814,0.9745,2018-10-26 03:30:47
Und,35 to 49,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,South,Less than 50 percent,Cell,0.7778,0.4222,0.895,1.3596,0.9176,2018-10-26 23:35:03
Rep,65 and older,High school,Unknown,Male,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,Unknown,"Salt Lake, Trump",85 percent or higher,Cell,1,0.97,1.8882,1.7071,1.8332,2018-10-26 23:46:39
